x	PMF_mean	std_dev	std_error
0.500000	17.760370	0.119219	0.068831
1.500000	17.760370	0.119219	0.068831
2.500000	17.650454	0.202600	0.116971
3.500000	16.816447	1.037158	0.598803
4.500000	15.600803	1.859266	1.073448
5.500000	13.369116	1.510125	0.871871
6.500000	10.403181	0.703264	0.406030
7.500000	7.267594	0.440954	0.254585
8.500000	4.624957	0.326082	0.188264
9.500000	2.341577	0.225583	0.130240
10.500000	0.548060	0.237325	0.137020
11.500000	-0.833775	0.269021	0.155319
12.500000	-1.805215	0.266647	0.153949
13.500000	-2.398059	0.285667	0.164930
14.500000	-2.627721	0.301709	0.174192
15.500000	-2.513239	0.321022	0.185342
16.500000	-2.045997	0.320655	0.185130
17.500000	-1.240170	0.317001	0.183020
18.500000	-0.144837	0.283930	0.163927
19.500000	1.102171	0.280433	0.161908
20.500000	2.215013	0.294569	0.170069
21.500000	2.923090	0.346421	0.200006
22.500000	3.141671	0.302907	0.174883
23.500000	2.942830	0.266699	0.153979
24.500000	2.560231	0.185488	0.107091
25.500000	2.173736	0.106652	0.061575
26.500000	1.759582	0.051640	0.029814
27.500000	1.361472	0.058617	0.033843
28.500000	1.015435	0.054884	0.031687
29.500000	0.732704	0.053690	0.030998
30.500000	0.538199	0.058675	0.033876
31.500000	0.393418	0.058818	0.033959
32.500000	0.274654	0.044973	0.025965
33.500000	0.206756	0.040770	0.023539
34.500000	0.158205	0.026808	0.015477
35.500000	0.115384	0.018860	0.010889
36.500000	0.088398	0.004435	0.002561
37.500000	0.071879	0.014240	0.008221
38.500000	0.052678	0.016889	0.009751
39.500000	0.033984	0.036021	0.020797
40.500000	0.026253	0.028607	0.016516
41.500000	0.003762	0.022165	0.012797
42.500000	0.003259	0.027799	0.016050
43.500000	0.008106	0.024018	0.013867
44.500000	0.007620	0.022475	0.012976
45.500000	-0.002626	0.021911	0.012651
46.500000	-0.005333	0.021689	0.012522
47.500000	-0.022732	0.024964	0.014413
48.500000	-0.010598	0.016024	0.009251
49.500000	-0.007712	0.031660	0.018279
50.500000	0.003170	0.034791	0.020086
