           z    400-600ns    600-800ns   800-1000ns
  -70.500000     0.000011     0.000000     0.000000
  -69.500000     0.000033     0.000012     0.000049
  -68.500000     0.000066     0.000012     0.000073
  -67.500000     0.000066     0.000023     0.000085
  -66.500000     0.000088     0.000035     0.000183
  -65.500000     0.000121     0.000081     0.000207
  -64.500000     0.000143     0.000128     0.000195
  -63.500000     0.000132     0.000093     0.000268
  -62.500000     0.000099     0.000220     0.000268
  -61.500000     0.000121     0.000186     0.000207
  -60.500000     0.000033     0.000093     0.000280
  -59.500000     0.000088     0.000151     0.000244
  -58.500000     0.000066     0.000104     0.000207
  -57.500000     0.000088     0.000116     0.000219
  -56.500000     0.000077     0.000174     0.000280
  -55.500000     0.000121     0.000197     0.000268
  -54.500000     0.000055     0.000139     0.000293
  -53.500000     0.000055     0.000197     0.000219
  -52.500000     0.000110     0.000162     0.000183
  -51.500000     0.000088     0.000070     0.000207
  -50.500000     0.000066     0.000093     0.000122
  -49.500000     0.000099     0.000093     0.000195
  -48.500000     0.000044     0.000139     0.000110
  -47.500000     0.000088     0.000081     0.000158
  -46.500000     0.000044     0.000093     0.000219
  -45.500000     0.000077     0.000174     0.000134
  -44.500000     0.000044     0.000186     0.000098
  -43.500000     0.000022     0.000139     0.000158
  -42.500000     0.000099     0.000116     0.000158
  -41.500000     0.000066     0.000220     0.000134
  -40.500000     0.000055     0.000162     0.000219
  -39.500000     0.000055     0.000116     0.000134
  -38.500000     0.000022     0.000070     0.000158
  -37.500000     0.000077     0.000128     0.000146
  -36.500000     0.000165     0.000128     0.000207
  -35.500000     0.000088     0.000139     0.000158
  -34.500000     0.000154     0.000070     0.000158
  -33.500000     0.000154     0.000128     0.000232
  -32.500000     0.000110     0.000128     0.000171
  -31.500000     0.000154     0.000104     0.000232
  -30.500000     0.000088     0.000116     0.000268
  -29.500000     0.000143     0.000116     0.000207
  -28.500000     0.000099     0.000081     0.000232
  -27.500000     0.000165     0.000139     0.000146
  -26.500000     0.000176     0.000104     0.000110
  -25.500000     0.000198     0.000093     0.000146
  -24.500000     0.000055     0.000093     0.000110
  -23.500000     0.000011     0.000046     0.000085
  -22.500000     0.000088     0.000012     0.000049
  -21.500000     0.000044     0.000023     0.000012
  -20.500000     0.000066     0.000000     0.000000
  -19.500000     0.000077     0.000093     0.000012
  -18.500000     0.000099     0.000278     0.000134
  -17.500000     0.000264     0.000962     0.000415
  -16.500000     0.000661     0.001507     0.001317
  -15.500000     0.002017     0.003119     0.002828
  -14.500000     0.004132     0.005346     0.004438
  -13.500000     0.007262     0.007967     0.007803
  -12.500000     0.010138     0.011608     0.011058
  -11.500000     0.012717     0.013683     0.013435
  -10.500000     0.016540     0.017046     0.016373
   -9.500000     0.017753     0.019841     0.018007
   -8.500000     0.020155     0.020827     0.020506
   -7.500000     0.024276     0.024224     0.023225
   -6.500000     0.027648     0.028816     0.027382
   -5.500000     0.035131     0.034290     0.033003
   -4.500000     0.042657     0.043949     0.044328
   -3.500000     0.054250     0.053991     0.053375
   -2.500000     0.065159     0.063396     0.061031
   -1.500000     0.073622     0.070922     0.069370
   -0.500000     0.080113     0.072035     0.075514
    0.500000     0.081182     0.074702     0.077587
    1.500000     0.071947     0.070759     0.071674
    2.500000     0.062382     0.064196     0.063506
    3.500000     0.053555     0.055105     0.053655
    4.500000     0.044167     0.044007     0.042975
    5.500000     0.034624     0.035090     0.035831
    6.500000     0.029081     0.029790     0.029735
    7.500000     0.024089     0.025094     0.024456
    8.500000     0.020706     0.020943     0.022542
    9.500000     0.017631     0.019713     0.020055
   10.500000     0.016232     0.015910     0.017592
   11.500000     0.013334     0.013776     0.013837
   12.500000     0.009874     0.009660     0.010570
   13.500000     0.007218     0.006726     0.007632
   14.500000     0.004672     0.004453     0.004170
   15.500000     0.002568     0.002609     0.002280
   16.500000     0.001223     0.001160     0.001122
