           z         mean           se
  -73.500000     0.000002     0.000001
  -72.500000     0.000010     0.000004
  -71.500000     0.000026     0.000005
  -70.500000     0.000099     0.000016
  -69.500000     0.000302     0.000035
  -68.500000     0.000788     0.000079
  -67.500000     0.001648     0.000125
  -66.500000     0.003015     0.000198
  -65.500000     0.004836     0.000218
  -64.500000     0.006668     0.000234
  -63.500000     0.008183     0.000162
  -62.500000     0.009092     0.000124
  -61.500000     0.009548     0.000077
  -60.500000     0.009673     0.000098
  -59.500000     0.009679     0.000090
  -58.500000     0.009830     0.000109
  -57.500000     0.009736     0.000113
  -56.500000     0.009848     0.000125
  -55.500000     0.009846     0.000179
  -54.500000     0.009799     0.000144
  -53.500000     0.009850     0.000123
  -52.500000     0.009806     0.000140
  -51.500000     0.009868     0.000131
  -50.500000     0.009860     0.000126
  -49.500000     0.009976     0.000120
  -48.500000     0.010007     0.000110
  -47.500000     0.010003     0.000133
  -46.500000     0.009987     0.000127
  -45.500000     0.009943     0.000124
  -44.500000     0.010018     0.000126
  -43.500000     0.010001     0.000116
  -42.500000     0.010035     0.000117
  -41.500000     0.009949     0.000144
  -40.500000     0.010076     0.000166
  -39.500000     0.010192     0.000177
  -38.500000     0.010353     0.000191
  -37.500000     0.010356     0.000153
  -36.500000     0.010455     0.000176
  -35.500000     0.010554     0.000181
  -34.500000     0.010801     0.000176
  -33.500000     0.010944     0.000150
  -32.500000     0.011370     0.000119
  -31.500000     0.011786     0.000141
  -30.500000     0.012508     0.000082
  -29.500000     0.013349     0.000092
  -28.500000     0.014008     0.000094
  -27.500000     0.014253     0.000127
  -26.500000     0.013604     0.000162
  -25.500000     0.011990     0.000170
  -24.500000     0.009757     0.000181
  -23.500000     0.007176     0.000181
  -22.500000     0.005284     0.000172
  -21.500000     0.004097     0.000183
  -20.500000     0.003525     0.000266
  -19.500000     0.003314     0.000341
  -18.500000     0.003176     0.000390
  -17.500000     0.002839     0.000356
  -16.500000     0.002197     0.000321
  -15.500000     0.001520     0.000265
  -14.500000     0.000860     0.000174
  -13.500000     0.000405     0.000102
  -12.500000     0.000188     0.000054
  -11.500000     0.000052     0.000020
  -10.500000     0.000023     0.000010
   -9.500000     0.000010     0.000006
   -8.500000     0.000003     0.000002
   -7.500000     0.000000     0.000000
   -6.500000     0.000000     0.000000
   -5.500000     0.000000     0.000000
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000000     0.000000
    4.500000     0.000000     0.000000
    5.500000     0.000000     0.000000
    6.500000     0.000000     0.000000
    7.500000     0.000000     0.000000
    8.500000     0.000000     0.000000
    9.500000     0.000006     0.000004
   10.500000     0.000021     0.000008
   11.500000     0.000107     0.000019
   12.500000     0.000306     0.000049
   13.500000     0.000679     0.000093
   14.500000     0.001198     0.000128
   15.500000     0.001754     0.000125
   16.500000     0.002379     0.000131
   17.500000     0.002989     0.000220
   18.500000     0.003352     0.000238
   19.500000     0.003494     0.000240
   20.500000     0.003690     0.000237
   21.500000     0.004306     0.000238
   22.500000     0.005490     0.000241
   23.500000     0.007427     0.000273
   24.500000     0.009874     0.000240
   25.500000     0.012255     0.000219
   26.500000     0.013896     0.000158
   27.500000     0.014333     0.000130
   28.500000     0.014024     0.000170
   29.500000     0.013216     0.000124
   30.500000     0.012473     0.000134
   31.500000     0.011936     0.000133
   32.500000     0.011396     0.000166
   33.500000     0.011002     0.000161
   34.500000     0.010830     0.000137
   35.500000     0.010688     0.000098
   36.500000     0.010508     0.000124
   37.500000     0.010509     0.000078
   38.500000     0.010376     0.000126
   39.500000     0.010321     0.000095
   40.500000     0.010223     0.000124
   41.500000     0.010247     0.000118
   42.500000     0.010202     0.000118
   43.500000     0.010198     0.000100
   44.500000     0.010310     0.000095
   45.500000     0.010218     0.000089
   46.500000     0.010293     0.000131
   47.500000     0.010333     0.000154
   48.500000     0.010208     0.000145
   49.500000     0.010308     0.000085
   50.500000     0.010402     0.000109
   51.500000     0.010374     0.000113
   52.500000     0.010318     0.000094
   53.500000     0.010128     0.000095
   54.500000     0.010207     0.000095
   55.500000     0.010191     0.000099
   56.500000     0.010128     0.000120
   57.500000     0.010075     0.000139
   58.500000     0.010007     0.000144
   59.500000     0.010022     0.000146
   60.500000     0.010003     0.000122
   61.500000     0.009870     0.000140
   62.500000     0.009888     0.000125
   63.500000     0.009864     0.000140
   64.500000     0.009889     0.000109
   65.500000     0.009665     0.000101
   66.500000     0.009394     0.000103
   67.500000     0.008705     0.000110
   68.500000     0.007389     0.000181
   69.500000     0.005655     0.000198
   70.500000     0.003709     0.000180
   71.500000     0.002111     0.000149
   72.500000     0.001007     0.000093
   73.500000     0.000440     0.000048
   74.500000     0.000165     0.000019
   75.500000     0.000042     0.000009
   76.500000     0.000013     0.000005
   77.500000     0.000005     0.000002
