 -72.50	0.00000
 -71.50	0.00004
 -70.50	0.00023
 -69.50	0.00078
 -68.50	0.00204
 -67.50	0.00408
 -66.50	0.00707
 -65.50	0.01055
 -64.50	0.01454
 -63.50	0.01790
 -62.50	0.02003
 -61.50	0.02153
 -60.50	0.02231
 -59.50	0.02303
 -58.50	0.02312
 -57.50	0.02326
 -56.50	0.02290
 -55.50	0.02331
 -54.50	0.02294
 -53.50	0.02277
 -52.50	0.02267
 -51.50	0.02292
 -50.50	0.02334
 -49.50	0.02301
 -48.50	0.02262
 -47.50	0.02219
 -46.50	0.02204
 -45.50	0.02243
 -44.50	0.02252
 -43.50	0.02270
 -42.50	0.02251
 -41.50	0.02199
 -40.50	0.02236
 -39.50	0.02217
 -38.50	0.02251
 -37.50	0.02273
 -36.50	0.02317
 -35.50	0.02333
 -34.50	0.02372
 -33.50	0.02377
 -32.50	0.02436
 -31.50	0.02520
 -30.50	0.02598
 -29.50	0.02742
 -28.50	0.02822
 -27.50	0.02840
 -26.50	0.02727
 -25.50	0.02418
 -24.50	0.01989
 -23.50	0.01535
 -22.50	0.01136
 -21.50	0.00857
 -20.50	0.00650
 -19.50	0.00525
 -18.50	0.00439
 -17.50	0.00382
 -16.50	0.00306
 -15.50	0.00248
 -14.50	0.00170
 -13.50	0.00113
 -12.50	0.00064
 -11.50	0.00031
 -10.50	0.00012
  -9.50	0.00003
  -8.50	0.00001
  -7.50	0.00000
  -6.50	0.00000
  -5.50	0.00000
  -4.50	0.00000
  -3.50	0.00000
  -2.50	0.00000
  -1.50	0.00000
  -0.50	0.00000
   0.50	0.00000
   1.50	0.00000
   2.50	0.00000
   3.50	0.00000
   4.50	0.00000
   5.50	0.00000
   6.50	0.00000
   7.50	0.00001
   8.50	0.00003
   9.50	0.00010
  10.50	0.00021
  11.50	0.00054
  12.50	0.00095
  13.50	0.00170
  14.50	0.00259
  15.50	0.00350
  16.50	0.00442
  17.50	0.00508
  18.50	0.00566
  19.50	0.00612
  20.50	0.00718
  21.50	0.00880
  22.50	0.01181
  23.50	0.01614
  24.50	0.02136
  25.50	0.02660
  26.50	0.03041
  27.50	0.03147
  28.50	0.03165
  29.50	0.03121
  30.50	0.02956
  31.50	0.02819
  32.50	0.02726
  33.50	0.02607
  34.50	0.02570
  35.50	0.02565
  36.50	0.02558
  37.50	0.02489
  38.50	0.02479
  39.50	0.02422
  40.50	0.02388
  41.50	0.02369
  42.50	0.02348
  43.50	0.02351
  44.50	0.02374
  45.50	0.02392
  46.50	0.02363
  47.50	0.02306
  48.50	0.02263
  49.50	0.02261
  50.50	0.02315
  51.50	0.02305
  52.50	0.02369
  53.50	0.02330
  54.50	0.02354
  55.50	0.02333
  56.50	0.02336
  57.50	0.02308
  58.50	0.02313
  59.50	0.02259
  60.50	0.02264
  61.50	0.02253
  62.50	0.02267
  63.50	0.02281
  64.50	0.02268
  65.50	0.02192
  66.50	0.02076
  67.50	0.01879
  68.50	0.01585
  69.50	0.01207
  70.50	0.00839
  71.50	0.00494
  72.50	0.00269
  73.50	0.00127
  74.50	0.00054
  75.50	0.00020
  76.50	0.00005
  77.50	0.00001
  78.50	0.00000
