z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
11.5,50325.666666666664,0.7540573316219107,0.008608536118257907,3,0.19308229319149664,0.008225614816183066,3,0.052860375186592694,0.000829121394630785,3,0.004970140645204819,0.004749060928373468,0.0004786934603809617
12.5,39243.0,0.8131140201488201,0.009410612900207923,3,0.15646767172554435,0.008784581443428132,3,0.03041830812563559,0.0018325768234351949,3,0.005433219891174409,0.005071780461081424,0.0010580387223209791
13.5,27190.333333333332,0.8580113321070777,0.00897683274159356,3,0.12401249443954947,0.007203477509776505,3,0.017976173453372796,0.0019076908594575148,3,0.005182776799829288,0.00415892967937088,0.0011014058312383847
14.5,16569.333333333332,0.8975294043030503,0.010858685809317202,3,0.08747170884383275,0.0074204165571983465,3,0.01499888685311688,0.0035697049194037375,3,0.0062692651750548565,0.004284179496797621,0.0020609700961452793
15.5,8704.333333333334,0.9271838836123211,0.01861440873835038,3,0.06409623446642136,0.017552429948465936,3,0.008719881921257486,0.003940726753657461,3,0.010747033895892315,0.010133900155678858,0.0022751796520268956
16.5,3903.3333333333335,0.9548114388168657,0.007657295816383765,3,0.04106601858829248,0.006422409931635764,3,0.004122542594841814,0.0035439204631738854,3,0.004420941800853762,0.0037079801028760346,0.002046083433400066
17.5,1552.3333333333333,0.9763903805598542,0.007007502630538806,3,0.022347101796760527,0.006383634235990756,3,0.0012625176433853633,0.001094265712660075,3,0.00404578353008859,0.003685592944557374,0.000631774603769272
18.5,618.6666666666666,0.9820488588094222,0.006754208173820348,3,0.01795114119057781,0.0067542081738203134,3,0.0,0.0,3,0.0038995439073179487,0.003899543907317929,0.0
19.5,237.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
20.5,112.33333333333333,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
21.5,48.666666666666664,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
22.5,34.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
23.5,38.333333333333336,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
24.5,65.66666666666667,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
25.5,129.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
26.5,161.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
27.5,186.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
28.5,201.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
29.5,209.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
30.5,204.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
31.5,219.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
32.5,210.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
33.5,217.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
34.5,219.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
35.5,230.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
36.5,227.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
37.5,228.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
38.5,217.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
39.5,225.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
40.5,237.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
41.5,221.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
42.5,211.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
43.5,203.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
44.5,214.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
45.5,206.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
46.5,213.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
47.5,218.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
48.5,195.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
