z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,970.6666666666666,0.35346164884617215,0.08867712821992416,3,0.5280833192882318,0.10181255478533444,3,0.11845503186559596,0.15561818121393925,3,0.05119776384873617,0.05878150591219636,0.0898461988146678
1.5,986.6666666666666,0.3340568995128184,0.06901276515840848,3,0.5560553128070119,0.0844677140464678,3,0.10988778768016959,0.12624393618817256,3,0.039844538541727564,0.04876745744256052,0.07288697054179936
2.5,973.6666666666666,0.3842975450900111,0.052843494042033604,3,0.5398977768318926,0.03702580600607003,3,0.07580467807809634,0.07003783373671238,3,0.030509205510088486,0.021376859064567395,0.040436362161349146
3.5,1135.0,0.4837973441687328,0.06433150233963732,3,0.45601413235493954,0.059122105399133935,3,0.06018852347632764,0.011294402797236373,3,0.03714181019316265,0.03413416346724741,0.006520826495320482
4.5,1754.0,0.675417707769677,0.07483165231157031,3,0.2771276848673863,0.057222425266871726,3,0.047454607362936614,0.021665058110509207,3,0.0432040746059896,0.03303738263151164,0.012508327132111377
5.5,3955.6666666666665,0.697396605643983,0.06279016544774968,3,0.22910453260797384,0.019217682355058663,3,0.07349886174804324,0.04368153545117333,3,0.03625191892371942,0.01109533408089384,0.025219546251351102
6.5,9749.666666666666,0.6858610951502001,0.03456682286979245,3,0.23717942207051276,0.00820381263720797,3,0.07695948277928709,0.026629470805108132,3,0.019957164488904784,0.004736473434473276,0.01537453213770646
7.5,21139.333333333332,0.6704013704748103,0.019451303982609715,3,0.23500961589094957,0.002301188809143469,3,0.09458901363424023,0.018592030946523386,3,0.011230215590448959,0.001328591978415136,0.010734114071757131
8.5,41655.666666666664,0.6354622011607202,0.03205673665019882,3,0.24538280109150845,0.009058109929137732,3,0.11915499774777132,0.03358139881435184,3,0.01850796553433323,0.005229702205936892,0.019388229645230216
9.5,70759.33333333333,0.6039935186618232,0.031028414284236826,3,0.2538678307076016,0.0026154279990284295,3,0.14213865063057537,0.03214434823549133,3,0.01791426333953136,0.001510018059285148,0.018558548106685994
10.5,107550.33333333333,0.5778896104762753,0.028348306758580133,3,0.2639758640343695,0.006005341600615126,3,0.15813452548935505,0.03232048606343648,3,0.01636690253813633,0.003467185589690801,0.0186602413290646
11.5,138547.0,0.5725006922085075,0.027312815928944825,3,0.26438438232208544,0.010678747635685756,3,0.16311492546940706,0.035711114308700054,3,0.015769061628902993,0.006165377822071252,0.020617821459189473
12.5,148982.0,0.5827893967547771,0.019330451141454274,3,0.26249531687351696,0.014689259504425243,3,0.15471528637170587,0.03346716626177009,3,0.011160441170075534,0.008480847929076184,0.019322277450246925
13.5,137303.0,0.5943539716267793,0.012895250810113463,3,0.2616217194534659,0.015255147270895253,3,0.1440243089197548,0.028078199033107983,3,0.0074450765264867476,0.00880756338337876,0.016210955770124786
