z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,598.3333333333334,0.9415634383510776,0.029310572715396086,3,0.001135718341851221,0.001967121871174193,3,0.057300843307071136,0.030851239279181243,3,0.01692246704733603,0.001135718341851221,0.017811971302668848
1.5,611.3333333333334,0.9504463795819,0.010961661915810156,3,0.014532714380591444,0.008037653000525091,3,0.0350209060375085,0.016627238740961378,3,0.006328718457858663,0.004640541123505965,0.009599740762974226
2.5,684.3333333333334,0.9131050257179614,0.010238604569792977,3,0.04770177658461037,0.005579107556284508,3,0.0391931976974283,0.0056302307490814505,3,0.005911261104496108,0.003221099249458736,0.003250615238581884
3.5,1170.3333333333333,0.8273928090815277,0.0458441880629544,3,0.1398306302683711,0.025426510448118136,3,0.03277656065010127,0.021754106703189363,3,0.026468154318926553,0.014680002651773839,0.012559739361066222
4.5,2807.0,0.7916718283123272,0.06266793838231516,3,0.16495877826270064,0.02599781073701683,3,0.04336939342497211,0.03849682923710917,3,0.03618135109458854,0.01500984302735761,0.022226154722992036
5.5,7669.666666666667,0.7249350590394127,0.03865797837696736,3,0.1793778682774733,0.006211435960967405,3,0.09568707268311409,0.03357160695371423,3,0.02231919422226884,0.0035861742241186535,0.019382576311855224
6.5,19680.666666666668,0.6535151491597572,0.019647447434728734,3,0.1998273664460377,0.004753583047620484,3,0.14665748439420515,0.022869774691516666,3,0.011343459065329657,0.0027444824521589283,0.013203870574453238
7.5,46662.666666666664,0.5822653338587921,0.022466407991365914,3,0.22480585478967777,0.0168783376430921,3,0.19292881135153017,0.02852067424693375,3,0.01297098670153907,0.009744712781712619,0.01646641895393683
8.5,99022.66666666667,0.49742227609208395,0.018068383911416526,3,0.2479709246818281,0.02075954529698291,3,0.2546067992260879,0.029488863421735793,3,0.010431786315077836,0.011985529065467314,0.01702540323463527
9.5,174316.33333333334,0.44006725074357017,0.01088393653280212,3,0.25928470591292224,0.01884290150498093,3,0.3006480433435076,0.027038078092757847,3,0.006283843687056106,0.010878954256214346,0.015610441665223867
10.5,247266.0,0.41085728955942175,0.010415491997566664,3,0.26514531306803524,0.017265574184792572,3,0.323997397372543,0.027492558114452528,3,0.0060133871085375065,0.009968283903303446,0.015872835828090598
11.5,277690.0,0.414736994744698,0.007875270238771718,3,0.26967910946695345,0.011191600517661257,3,0.31558389578834856,0.018423968257815705,3,0.0045467893922959,0.006461473571534483,0.010637083033191018
12.5,249355.33333333334,0.4392368130543662,0.005918460355480617,3,0.274471674584886,0.011617940258837714,3,0.28629151236074785,0.016969990572483457,3,0.0034170246794248626,0.006707620935868945,0.009797628625168735
13.5,183147.0,0.4881978334619152,0.010427196870684873,3,0.2795226842652665,0.014271950624402147,3,0.23227948227281836,0.019359939027221666,3,0.006020144920183135,0.008239914534859628,0.011177466008861171
14.5,112839.33333333333,0.5524827011860486,0.012809374873591406,3,0.27158515000100464,0.022251747108082753,3,0.1759321488129468,0.0227443973229672,3,0.007395496031418827,0.012847052182791054,0.013131483916970919
15.5,61119.333333333336,0.630878353497408,0.011071347718885767,3,0.24578584012631519,0.018264989612911335,3,0.12333580637627689,0.015604056291578246,3,0.006392045585790648,0.010545296669760078,0.009009006100392774
16.5,29855.333333333332,0.7152930862356088,0.007691961567233097,3,0.20338543795111888,0.00833205238966762,3,0.08132147581327227,0.01410263799579755,3,0.004440956081438284,0.004810512690076665,0.00814216184315756
17.5,13545.0,0.7876584124462163,0.014368971778950773,3,0.16144570303415992,0.0019056683198097925,3,0.05089588451962385,0.012900958140304125,3,0.008295929724555366,0.0011002381174283257,0.0074483716551086805
18.5,6021.0,0.8398341952290066,0.03759258818551026,3,0.1281502782552281,0.01750229580464737,3,0.0320155265157653,0.02045881075107364,3,0.021704090908439097,0.010104955194249617,0.011811899894431977
19.5,2766.6666666666665,0.890127384862882,0.011865510805622452,3,0.09687178623118764,0.00019346220771129384,3,0.01300082890593042,0.011777412927004573,3,0.006850555857698536,0.0001116954577001348,0.006799692523763469
20.5,1381.0,0.9197720086749704,0.015689014917971224,3,0.06600862992133451,0.01824487676637758,3,0.014219361403694996,0.0124725637201691,3,0.009058056986210742,0.010533684512399645,0.007201038021324391
21.5,847.0,0.9431150671114988,0.011973250987268973,3,0.049945426132653924,0.013434939673209126,3,0.006939506755847208,0.005218802561360964,3,0.006912759680574694,0.007756666036873672,0.003013077063649261
22.5,629.6666666666666,0.9834450866276859,0.01251946204372701,3,0.014657380165482964,0.009987535635066902,3,0.0018975332068311196,0.003286623923280602,3,0.007228114781055092,0.005766306387446856,0.0018975332068311196
23.5,662.0,0.9859130355294038,0.0153927066540132,3,0.014086964470596182,0.015392706654013169,3,0.0,0.0,3,0.008886983330251466,0.008886983330251447,0.0
24.5,681.6666666666666,0.9879267225404181,0.010501038103304786,3,0.01207327745958185,0.010501038103304813,3,0.0,0.0,3,0.006062777175713536,0.0060627771757135514,0.0
25.5,748.6666666666666,0.9841954022988505,0.02737436621157709,3,0.015804597701149423,0.027374366211577083,3,0.0,0.0,3,0.01580459770114943,0.015804597701149427,0.0
26.5,691.0,0.9837199837199838,0.028197815345036695,3,0.01628001628001628,0.02819781534503667,3,0.0,0.0,3,0.016280016280016296,0.016280016280016282,0.0
27.5,653.3333333333334,0.988931460195828,0.01917127330642435,3,0.011068539804171988,0.019171273306424354,3,0.0,0.0,3,0.011068539804171986,0.011068539804171988,0.0
28.5,609.6666666666666,0.9937360178970917,0.010849535259939274,3,0.006263982102908277,0.010849535259939275,3,0.0,0.0,3,0.006263982102908276,0.006263982102908277,0.0
29.5,613.3333333333334,0.9933166248955723,0.011575945246909788,3,0.006683375104427736,0.011575945246909788,3,0.0,0.0,3,0.006683375104427736,0.006683375104427736,0.0
30.5,575.3333333333334,0.9964205816554811,0.006199734434251031,3,0.0035794183445190153,0.006199734434251015,3,0.0,0.0,3,0.0035794183445190253,0.0035794183445190158,0.0
31.5,551.0,0.9979643765903307,0.0035258031706237,3,0.002035623409669211,0.003525803170623669,3,0.0,0.0,3,0.0020356234096692294,0.0020356234096692116,0.0
32.5,542.3333333333334,0.9984603541185527,0.0026667448923308615,3,0.001539645881447267,0.002666744892330835,3,0.0,0.0,3,0.0015396458814472826,0.0015396458814472672,0.0
33.5,545.0,0.992930641922754,0.009709865632410447,3,0.007069358077245895,0.009709865632410436,3,0.0,0.0,3,0.005605993536667267,0.005605993536667262,0.0
34.5,551.6666666666666,0.998015873015873,0.0034366087451763315,3,0.001984126984126984,0.0034366087451763437,3,0.0,0.0,3,0.001984126984126977,0.001984126984126984,0.0
35.5,503.3333333333333,0.9985475671750182,0.0025156874474492716,3,0.0014524328249818448,0.00251568744744935,3,0.0,0.0,3,0.0014524328249817995,0.0014524328249818448,0.0
36.5,557.3333333333334,0.9905010722739497,0.011514272211215407,3,0.00949892772605031,0.01151427221121541,3,0.0,0.0,3,0.006647768160667843,0.006647768160667845,0.0
37.5,538.3333333333334,0.9960201195657697,0.0036941875923936244,3,0.003979880434230359,0.0036941875923936504,3,0.0,0.0,3,0.0021328402009054346,0.00213284020090545,0.0
38.5,568.6666666666666,0.9890788910000236,0.01546906687433108,3,0.010921108999976543,0.015469066874331087,3,0.0,0.0,3,0.008931069924007372,0.008931069924007376,0.0
39.5,563.0,0.9913485916050345,0.00863562210990912,3,0.008651408394965454,0.008635622109909081,3,0.0,0.0,3,0.004985778749775916,0.004985778749775892,0.0
40.5,551.0,0.9954959309621602,0.005264473341487811,3,0.004504069037839889,0.005264473341487848,3,0.0,0.0,3,0.0030394451008495965,0.0030394451008496177,0.0
41.5,523.6666666666666,0.9941643295408619,0.007292280804355799,3,0.0058356704591380594,0.007292280804355785,3,0.0,0.0,3,0.004210200285401162,0.004210200285401153,0.0
42.5,551.3333333333334,0.9856504655794177,0.0128687236808013,3,0.014349534420582377,0.01286872368080137,3,0.0,0.0,3,0.007429761081237542,0.0074297610812375835,0.0
43.5,560.3333333333334,0.9900994358668237,0.008885424272224215,3,0.009900564133176302,0.008885424272224177,3,0.0,0.0,3,0.005130002095432685,0.005130002095432663,0.0
44.5,546.6666666666666,0.9867991179745864,0.012992294878950508,3,0.013200882025413543,0.012992294878950492,3,0.0,0.0,3,0.007501104945753072,0.007501104945753063,0.0
45.5,555.3333333333334,0.9911617875510913,0.008041543234084786,3,0.008838212448908799,0.008041543234084781,3,0.0,0.0,3,0.004642787150898865,0.004642787150898863,0.0
46.5,522.0,0.9900632924399725,0.005118989483365207,3,0.009936707560027546,0.005118989483365213,3,0.0,0.0,3,0.002955449956199766,0.0029554499561997693,0.0
47.5,522.0,0.9964912280701754,0.006077371254627658,3,0.0035087719298245615,0.006077371254627639,3,0.0,0.0,3,0.0035087719298245723,0.0035087719298245615,0.0
48.5,516.6666666666666,0.9924758857608182,0.0028731793904958934,3,0.007524114239181694,0.0028731793904959073,3,0.0,0.0,3,0.001658830894532889,0.001658830894532897,0.0
