z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,51.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
1.5,60.333333333333336,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
2.5,50.666666666666664,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
3.5,64.33333333333333,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
4.5,76.0,0.9691947565543071,0.034080724945608924,3,0.03080524344569288,0.034080724945608876,3,0.0,0.0,3,0.019676515721524908,0.01967651572152488,0.0
5.5,157.33333333333334,0.8996021597044616,0.05398608267311741,3,0.10039784029553851,0.05398608267311737,3,0.0,0.0,3,0.03116887936381773,0.03116887936381771,0.0
6.5,385.3333333333333,0.8780514211547156,0.05148849751657633,3,0.11142226305581077,0.06199026819695261,3,0.010526315789473684,0.01823211376388292,3,0.029726897901364725,0.035790098030647685,0.010526315789473686
7.5,1112.6666666666667,0.8976331007070414,0.05080756871957215,3,0.09223798584912807,0.06334966451268739,3,0.010128913443830571,0.017543792710181996,3,0.02933376347711539,0.03657494585947255,0.01012891344383057
8.5,2730.6666666666665,0.9052048610480551,0.040876296799565726,3,0.09091139207195718,0.04371389729327755,3,0.003883746879987731,0.005822403664593574,3,0.02359994096070431,0.025238230369601447,0.0033615663230837636
9.5,5900.0,0.9133258542920522,0.00930673788111553,3,0.08310907481977946,0.014256763961148278,3,0.0035650708881683514,0.005331263577740192,3,0.005373247620939339,0.008231146510741914,0.0030780064617291474
10.5,11700.333333333334,0.9140802636238421,0.007623392030028292,3,0.08131650373925371,0.009356167357689946,3,0.004603232636904224,0.004629172314263515,3,0.004401367440674883,0.00540178574254548,0.0026726538817652035
11.5,19774.0,0.9059232313232825,0.008247945438874247,3,0.08675988747180469,0.00715897616498949,3,0.007316881204912866,0.0032515923159783773,3,0.004761953519395393,0.004133236815978797,0.001877307698925035
12.5,27810.333333333332,0.9040519024715784,0.0016376798676611835,3,0.08777157293220643,0.0007064271166454351,3,0.00817652459621518,0.0014911383614511723,3,0.0009455149124406151,0.0004078558859580931,0.0008609091343828118
13.5,33383.666666666664,0.9011891398251178,0.011232575402474581,3,0.0914910812361856,0.009372354233859799,3,0.007319778938696506,0.002176304491384773,3,0.006485130432311469,0.005411131239859484,0.0012564899839395904
14.5,34202.666666666664,0.9001075707395024,0.013249502428708364,3,0.09238292734398852,0.012598088656878365,3,0.007509501916509054,0.0012556422001345669,3,0.007649603793843374,0.007273509877323495,0.0007249453622535461
15.5,30519.333333333332,0.8918797640556777,0.020321641481759255,3,0.09795990322978643,0.020139520544337656,3,0.010160332714535961,0.0022799467637209894,3,0.011732705179868772,0.011627557607623344,0.0013163278777723294
16.5,23994.333333333332,0.8836177148417401,0.015398777266479266,3,0.10401724239786865,0.01719102761261981,3,0.012365042760391241,0.001891578698026341,3,0.008890488199992894,0.009925244419792338,0.00109210347049887
17.5,17797.333333333332,0.8900287361037016,0.0091690945357266,3,0.09909281803034752,0.011147731059404111,3,0.010878445865950973,0.0027989802060918146,3,0.005293779198426879,0.006436145528000516,0.0016159919754435434
18.5,12942.0,0.896775552233677,0.013256137895424529,3,0.09241344421482343,0.011631005807558263,3,0.01081100355149958,0.004199463926245505,3,0.0076534347823381515,0.0067151643339398645,0.002424561628269965
19.5,10092.333333333334,0.9016550664398902,0.011341467886219205,3,0.08766461639853783,0.011747681237321615,3,0.010680317161571999,0.0005937548929480869,3,0.006547999537114154,0.006782526924721551,0.00034280454727623544
20.5,9102.666666666666,0.9137777307968479,0.009144947805635153,3,0.07810655655814246,0.0072159623260381325,3,0.008115712645009612,0.0023802175731747967,3,0.005279838077308533,0.0041661377914003145,0.0013742192566023467
21.5,10056.0,0.9203210001878582,0.017542503423525244,3,0.06959227245029503,0.014773062132462478,3,0.01008672736184672,0.003450432135920757,3,0.010128169073832231,0.00852923139893228,0.0019921079224943846
22.5,12581.333333333334,0.9200848236153768,0.00795763752501599,3,0.06956058917066031,0.005281775150588146,3,0.010354587213962952,0.0036622414573997007,3,0.00459434416718145,0.0030494343049911423,0.0021143960912671247
23.5,15918.333333333334,0.9095490003221921,0.010511435023725679,3,0.08130624813623781,0.005367137938588314,3,0.009144751541570172,0.005166690318629972,3,0.0060687798405172815,0.0030987185336218163,0.002982990046280448
24.5,19705.333333333332,0.9008631666570431,0.0032112588873975173,3,0.08776629440611665,0.0014036338807888401,3,0.011370538936840207,0.0032564231463477777,3,0.0018540211830765348,0.000810388398917116,0.0018800967801392177
25.5,23247.333333333332,0.8849924784575082,0.006630571971865163,3,0.10056513504819148,0.005160004655930858,3,0.014442386494300413,0.0025700666823762165,3,0.0038281625128375398,0.0029791300771214034,0.0014838286909051972
26.5,25966.666666666668,0.8741236702350129,0.004974042994295831,3,0.10874165785742262,0.003966191485704765,3,0.017134671907564358,0.001290493624482298,3,0.0028717650617174706,0.002289881721929248,0.0007450668414823507
27.5,27761.0,0.8670527160536771,0.003575635426062573,3,0.11718481240042122,0.0027557415880748977,3,0.015762471545901716,0.0012311588361643402,3,0.0020643940757611888,0.001591028147692089,0.0007108098854746683
