z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,139797.33333333334,0.3521197046831479,0.0036008056114496933,3,0.21457794428685473,0.0025631416178153077,3,0.43330235102999737,0.006103456297796136,3,0.0020789260890699953,0.0014798305030168009,0.003523832136519716
1.5,135125.66666666666,0.3572407779789552,0.00420736823145693,3,0.21342249022841406,0.007170579551360411,3,0.4293367317926308,0.011376696262437612,3,0.0024291251810115385,0.004139936034223559,0.006568338649606965
2.5,127031.0,0.36013575516648116,0.006021084189219425,3,0.21267743365653938,0.006184100301681006,3,0.42718681117697943,0.012202365378962585,3,0.003476274577459235,0.003570391973871175,0.007045038936294218
3.5,117373.66666666667,0.35966554600615447,0.009803681605064098,3,0.20901204989340627,0.00219864303373994,3,0.43132240410043926,0.011902875182698437,3,0.00566015821373314,0.0012693871473816497,0.0068721281908614585
4.5,109175.66666666667,0.34873746476038203,0.012554016113985047,3,0.2117462876060191,0.004628366811747657,3,0.4395162476335989,0.015359429683247269,3,0.0072480645828201665,0.0026721888246708397,0.00886777086222194
5.5,102262.66666666667,0.3420351416329506,0.009885268763606922,3,0.22515695219127704,0.007520873058682567,3,0.4328079061757723,0.011012676702474439,3,0.0057072625816802555,0.0043421780849713845,0.0063581718586719375
6.5,99115.0,0.3507927186827013,0.008593921842252435,3,0.24569749179081493,0.007471189620088612,3,0.40350978952648386,0.006897800009689215,3,0.004961703089019049,0.004313493338324898,0.003982446692410271
7.5,99118.0,0.3878404369485367,0.009651365035989384,3,0.25802018314184494,0.0019667478728390302,3,0.35413937990961836,0.011069647663794441,3,0.005572218201575813,0.001135502413811738,0.006391064058526033
8.5,103325.33333333333,0.44409279225797277,0.009296221890644425,3,0.2663073608549646,0.0032028829234681156,3,0.2895998468870627,0.007360144291033858,3,0.005367176211010051,0.001849185318047172,0.004249381287702886
9.5,107907.33333333333,0.5144167684348454,0.0068148507995616035,3,0.26426349994434706,0.0038576436698883852,3,0.22131973162080745,0.005220127256584536,3,0.003934555943614028,0.002227211611247715,0.0030138418767931847
10.5,109059.33333333333,0.5832834335752666,0.004217737784940136,3,0.25267779847748023,0.0031618566151645562,3,0.16403876794725314,0.003537232890762864,3,0.002435112045506444,0.0018254987679042556,0.002042222361668338
11.5,99500.0,0.6472493216995611,0.004633513402858452,3,0.23481712692740997,0.00436624762917433,3,0.11793355137302904,0.0011565594733562454,3,0.0026751602104340662,0.002520854244052365,0.0006677399232760401
12.5,79223.33333333333,0.7129714322472331,0.005111617859733978,3,0.20885407851030402,0.0029356488618450813,3,0.07817448924246279,0.007558508298617906,3,0.002951193947311911,0.0016948976606324764,0.004363906800879069
13.5,54848.333333333336,0.7692141155778699,0.008228225257027941,3,0.1819155020004751,0.009018323766540213,3,0.048870382421654895,0.0063124111140355835,3,0.004750568067097959,0.005206731654251192,0.00364447225592403
14.5,32959.333333333336,0.8243577454447809,0.00913261455778072,3,0.14712355527521984,0.00817340149975263,3,0.028518699279999244,0.004053760428350726,3,0.005272717473339794,0.004718915556077072,0.0023404396745385445
15.5,17719.666666666668,0.8772006082935894,0.009562950884808748,3,0.10879941829623811,0.009949622076144134,3,0.01399997341017252,0.004075499343288445,3,0.005521172267591501,0.005744416983996859,0.002352990642929727
16.5,8583.333333333334,0.9226342020853283,0.00464563322618271,3,0.07065631378247102,0.004343392112133128,3,0.00670948413220072,0.003962796398307392,3,0.0026821575936928576,0.002507658605136159,0.0022879215673064523
17.5,3860.0,0.9357884244014137,0.01514821599760278,3,0.0581010327297757,0.01677096512061237,3,0.00611054286881059,0.004303480604119055,3,0.00874582658395856,0.009682721226955376,0.00248461568524047
18.5,1593.3333333333333,0.9559562728024479,0.030599046701359413,3,0.03475437283777521,0.019894790132610012,3,0.009289354359776895,0.010953348772725559,3,0.01766636784997579,0.011486262438533502,0.006323918862460959
19.5,680.6666666666666,0.9711789942179722,0.023915187234548663,3,0.027078845503282125,0.021199235730300244,3,0.0017421602787456448,0.0030175101177158143,3,0.013807439787586973,0.01223938445550318,0.0017421602787456448
20.5,292.0,0.9548337707786526,0.06933706676966238,3,0.04516622922134733,0.06933706676966238,3,0.0,0.0,3,0.040031774164283634,0.040031774164283634,0.0
21.5,179.66666666666666,0.9882793312576256,0.003433062057931667,3,0.011720668742374547,0.0034330620579316536,3,0.0,0.0,3,0.0019820793032915385,0.001982079303291531,0.0
22.5,131.66666666666666,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
23.5,177.33333333333334,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
24.5,222.33333333333334,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
25.5,250.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
26.5,287.6666666666667,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
27.5,318.3333333333333,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
28.5,313.6666666666667,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
29.5,330.3333333333333,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
30.5,329.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
31.5,334.3333333333333,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
32.5,309.0,0.9986477349560513,0.0023421917614183762,3,0.001352265043948614,0.0023421917614183598,3,0.0,0.0,3,0.0013522650439486232,0.001352265043948614,0.0
33.5,310.6666666666667,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
34.5,306.3333333333333,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
35.5,313.3333333333333,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
36.5,327.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
37.5,322.3333333333333,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
38.5,319.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
39.5,339.6666666666667,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
40.5,353.6666666666667,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
41.5,347.6666666666667,0.9985935302390999,0.0024360770851882567,3,0.0014064697609001405,0.0024360770851882944,3,0.0,0.0,3,0.001406469760900119,0.0014064697609001407,0.0
42.5,339.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
43.5,339.3333333333333,0.9971264367816092,0.0049771574930140014,3,0.0028735632183908046,0.004977157493014015,3,0.0,0.0,3,0.0028735632183907968,0.002873563218390805,0.0
44.5,342.0,0.9937805041321308,0.006558889983009418,3,0.006219495867869184,0.006558889983009445,3,0.0,0.0,3,0.0037867768972756274,0.003786776897275643,0.0
45.5,352.6666666666667,0.9971264367816092,0.0049771574930140014,3,0.0028735632183908046,0.004977157493014015,3,0.0,0.0,3,0.0028735632183907968,0.002873563218390805,0.0
46.5,357.3333333333333,0.9956140350877193,0.007596714068284589,3,0.0043859649122807015,0.007596714068284549,3,0.0,0.0,3,0.004385964912280725,0.0043859649122807015,0.0
47.5,357.6666666666667,0.9955084261639531,0.00420449820041048,3,0.004491573836046844,0.004204498200410488,3,0.0,0.0,3,0.002427468167814288,0.0024274681678142923,0.0
48.5,348.6666666666667,0.9968335338137368,0.0027560371469093634,3,0.0031664661862631574,0.002756037146909398,3,0.0,0.0,3,0.0015911987886647293,0.0015911987886647492,0.0
