z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,169.0,0.7291375291375292,0.2488973515331998,3,0.2708624708624709,0.24889735153319986,3,0.0,0.0,3,0.14370095290827783,0.14370095290827786,0.0
1.5,144.66666666666666,0.7329512649489308,0.269058136629673,3,0.24107470907704323,0.22813947857618067,3,0.025974025974025972,0.04498833266412668,3,0.1553407876108008,0.13171638936873878,0.025974025974025976
2.5,138.0,0.7541546114410437,0.2830384948124111,3,0.20061925790569005,0.20629928796626384,3,0.04522613065326633,0.07833395612120551,3,0.16341235117097205,0.11910694944095056,0.04522613065326634
3.5,222.66666666666666,0.7481669349200931,0.1346793414025415,3,0.2221300947828773,0.10286902373603934,3,0.0297029702970297,0.05144705369016467,3,0.07775715401303886,0.05939145854527632,0.0297029702970297
4.5,393.0,0.8620450766119871,0.015224726066768054,3,0.11508590051898997,0.04133954322855682,3,0.02286902286902287,0.039610309528602186,3,0.008789999692986848,0.02386739641118345,0.02286902286902287
5.5,987.0,0.8705348524906626,0.039528362870981396,3,0.1133021438463337,0.02251019080713901,3,0.016163003663003665,0.019277970591919092,3,0.022821710944186318,0.012996264722011548,0.011130141510674178
6.5,2631.0,0.8499556117482813,0.016302771664908896,3,0.1323415161647852,0.02267073226251296,3,0.017702872086933646,0.01824367731676969,3,0.009412409609272155,0.01308895337448779,0.01053299200984565
7.5,6524.0,0.8224754033581055,0.009310023288736943,3,0.14733312659274303,0.02257622572072745,3,0.03019147004915146,0.020680204059467164,3,0.0053751444519139595,0.013034389997147747,0.011939721380629759
8.5,14686.333333333334,0.8086339411133738,0.012537851976701757,3,0.14971369630803613,0.013496015585040886,3,0.041652362578590084,0.020935744355348253,3,0.007238732213808441,0.00779192823101074,0.012087257639245503
9.5,28101.0,0.7905755316900919,0.021159911442669842,3,0.1580104529045637,0.006053546782098206,3,0.051414015405344536,0.01701962585252095,3,0.012216680567454076,0.003495016864196392,0.009826285567459684
10.5,47307.333333333336,0.7677521503909954,0.021398924905980086,3,0.1773648378925481,0.007472779364585649,3,0.05488301171645655,0.014319621700941627,3,0.01235467505483619,0.004314411177738205,0.008267437443732255
11.5,67163.0,0.7561905621819709,0.011783921638805638,3,0.18874360555405825,0.002983495954141842,3,0.05506583226397085,0.012937843861206983,3,0.0068034503302738915,0.0017225221922499518,0.0074696676360012
12.5,81535.33333333333,0.7493906629653734,0.01697046738143994,3,0.1946886033632463,0.00843862317158512,3,0.055920733671380264,0.017419249491635813,3,0.009797903910948114,0.004872041359704483,0.010057008383077189
