z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,5882.333333333333,0.9397637489047103,0.019708036694020922,3,0.05879628075361728,0.02090880363551756,3,0.0014399703416724588,0.0012724711466717295,3,0.011378440290492002,0.01207170340739909,0.0007346615590669548
1.5,5873.0,0.9374424704715961,0.014840088696904308,3,0.05992553068827372,0.01636021078046051,3,0.0026319988401302917,0.002474061292505022,3,0.008567929203955625,0.009445572098097892,0.001428399953219408
2.5,5844.333333333333,0.9422747943915701,0.014408130663761409,3,0.05374674333770877,0.016465886050590586,3,0.003978462270721026,0.002701863934917496,3,0.00831853811724195,0.009506583743754179,0.001559921870138358
3.5,5620.333333333333,0.9331916213233606,0.008812326129823998,3,0.05984595596487575,0.012258625484640224,3,0.006962422711763557,0.0036134156578742855,3,0.005087798863240658,0.0070775207234518404,0.0020862065027677274
4.5,5607.666666666667,0.9131823105940944,0.019540947934841225,3,0.07659945915778518,0.01343745657889683,3,0.01021823024812047,0.00610421399508858,3,0.011281971550401044,0.007758119173049993,0.003524269593255473
5.5,6386.666666666667,0.8450354062010056,0.025625419377908052,3,0.12809158368240756,0.023397440229661844,3,0.02687301011658678,0.002533328162964081,3,0.014794842775932267,0.013508518414943445,0.0014626176968329724
6.5,9212.0,0.7763554762833795,0.017312253122368643,3,0.18449362672859773,0.010328633273667832,3,0.03915089698802284,0.007006361412391416,3,0.009995234000478475,0.005963239200913049,0.004045124647483991
7.5,15736.666666666666,0.720177102648562,0.026817490937957378,3,0.21311211486793188,0.024131186003155003,3,0.06671078248350609,0.00868024538789249,3,0.015483085612020043,0.01393214673478647,0.005011542011331737
8.5,28703.0,0.697329329894672,0.02746108930282187,3,0.2252462390223682,0.02171795405925729,3,0.07742443108295981,0.006048632885183406,3,0.01585466730122456,0.012538866622360123,0.0034921798244898624
9.5,48985.0,0.6912623721670276,0.02217428600182728,3,0.22343757341013623,0.021095345186764963,3,0.08530005442283624,0.0011264224838384643,3,0.01280232999224273,0.012179403222226827,0.0006503403242653843
10.5,74574.0,0.6868064263180548,0.014113021773526281,3,0.22662409580173062,0.013783509053578748,3,0.08656947788021457,0.0013221368752702667,3,0.00814815692002445,0.007957912662461335,0.0007633360808428192
11.5,97973.66666666667,0.6829909506912518,0.012970072062393187,3,0.22878068686624373,0.011673807750016186,3,0.08822836244250436,0.004490253053192135,3,0.007488274596631552,0.006739876046939785,0.0025924488089900184
12.5,108349.33333333333,0.690174535895829,0.017831015066897042,3,0.22476834756815778,0.014848594573494018,3,0.08505711653601321,0.004821124232607333,3,0.01029474134879728,0.008572840074094389,0.0027834773734924717
13.5,102482.33333333333,0.7014753405282693,0.02004646759508506,3,0.22103804536652308,0.013102912411291096,3,0.0774866141052077,0.00932897067919937,3,0.01157383346232347,0.007564970007827004,0.005386083732897882
14.5,83814.0,0.7220600045941591,0.023450232894487312,3,0.20937177637118617,0.013954673200039487,3,0.06856821903465474,0.01028538685311464,3,0.013538998274191668,0.008056734328496054,0.005938270868365176
15.5,59704.0,0.745735599770209,0.015666174860397647,3,0.19230151875075774,0.008302703461562764,3,0.06196288147903319,0.009750796703210848,3,0.009044870272822329,0.0047935680785349,0.005629625101412099
16.5,38162.333333333336,0.762518336459117,0.01160923920676013,3,0.18507913731054645,0.006474416967654309,3,0.05240252623033645,0.011866429348631174,3,0.006702597381109719,0.0037380063791210964,0.006851086178751884
17.5,22752.666666666668,0.7928369517698678,0.011471585771483677,3,0.16714153992249828,0.006008688631748273,3,0.04002150830763386,0.011226232646875152,3,0.006623123133197982,0.00346911799901651,0.006481468440658734
18.5,13227.666666666666,0.8268955180882455,0.01809233081451564,3,0.145244587344019,0.012885841237719292,3,0.02785989456773563,0.009672665581520292,3,0.010445612066028367,0.007439643907332014,0.0055845160772719695
19.5,8154.333333333333,0.8674547728344475,0.028830340669842983,3,0.11068384622615196,0.02115315609947194,3,0.021861380939400543,0.008667953800104836,3,0.016645204946562464,0.012212780368240299,0.005004445459813767
