z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,1.0,1.0,,1,0.0,,1,0.0,,1,,,
1.5,11.5,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
2.5,17.333333333333332,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
3.5,56.333333333333336,0.9676855368662206,0.031020947653013015,3,0.03231446313377947,0.031020947653013015,3,0.0,0.0,3,0.017909952477984353,0.017909952477984353,0.0
4.5,203.0,0.9058808690234893,0.03505823175241062,3,0.09411913097651074,0.03505823175241059,3,0.0,0.0,3,0.020240879539566558,0.02024087953956654,0.0
5.5,799.3333333333334,0.8043992891463536,0.06373483385970576,3,0.1641209750118512,0.05103944639037421,3,0.03147973584179519,0.013584297513621063,3,0.036797323485657195,0.029467638112772022,0.007842897826241086
6.5,3041.0,0.702306040958787,0.006198444159036145,3,0.22140155293473374,0.007041765037809731,3,0.07629240610647933,0.0036573564700162187,3,0.0035786734037763822,0.004065564940149544,0.0021115757424862835
7.5,9838.666666666666,0.6285505301333435,0.021390187839076893,3,0.24614183396664568,0.020188768243835743,3,0.12530763590001082,0.014821842155172899,3,0.012349630706907705,0.011655990780185534,0.008557394558175217
8.5,26973.666666666668,0.562774600237989,0.008530933430793424,3,0.2629740569667083,0.016913900136763523,3,0.17425134279530277,0.019215383154928867,3,0.004925336712707362,0.00976524479700687,0.011094006637079983
9.5,61515.0,0.5062475213899026,0.0007471443813321004,3,0.263697789493675,0.014766049094039129,3,0.23005468911642246,0.015469667375976128,3,0.0004313640096856046,0.00852518241931072,0.00893141662379379
10.5,116138.33333333333,0.45832858349725764,0.0037782506921097887,3,0.2720435378377559,0.01899500044034759,3,0.26962787866498644,0.022416715799941943,3,0.0021813740541554764,0.010966768617491742,0.012942296901443818
11.5,179140.0,0.43713954490459983,0.0038138640984829685,3,0.27445213178066946,0.017446075017937004,3,0.2884083233147307,0.021183278287648138,3,0.0022019354639117913,0.010072496107908335,0.012230171421692408
12.5,224598.33333333334,0.4328997033485997,0.001979550542521153,3,0.2743897316327779,0.012718144572261815,3,0.2927105650186224,0.011238611881981976,3,0.0011428940385990575,0.007342824192387937,0.006488615595380021
13.5,227786.0,0.441316163179671,0.0054662094122989655,3,0.2774819572790555,0.008253925867802603,3,0.28120187954127346,0.00560746835959331,3,0.003155917475637674,0.004765406321647048,0.003237473366883507
