z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
5.5,7.0,1.0,,1,0.0,,1,0.0,,1,,,
6.5,14.0,0.8888888888888888,0.15713484026367724,2,0.1111111111111111,0.15713484026367722,2,0.0,0.0,2,0.11111111111111112,0.11111111111111109,0.0
7.5,54.0,0.9774011299435029,0.03914239113150007,3,0.022598870056497175,0.03914239113150005,3,0.0,0.0,3,0.02259887005649719,0.02259887005649718,0.0
8.5,406.3333333333333,0.9566715940986006,0.02776820087985541,3,0.043328405901399324,0.027768200879855442,3,0.0,0.0,3,0.016031978252896126,0.016031978252896144,0.0
9.5,2004.3333333333333,0.9315602920184894,0.04749049115494033,3,0.06743164346538154,0.04884779542945378,3,0.0010080645161290322,0.0017460189592428197,3,0.027418647852252342,0.02820228784051491,0.0010080645161290322
10.5,7761.666666666667,0.9108385275513292,0.03135565915644848,3,0.08817970963693596,0.0325909387156996,3,0.0009817628117349683,0.0013881626851030156,3,0.018103198254593684,0.01881638724065176,0.0008014560999232199
11.5,22840.666666666668,0.8796044514245587,0.009090001755796414,3,0.11358292946354247,0.015319802857831235,3,0.006812619111898879,0.006238226797768761,3,0.005248114960643231,0.008844892303900863,0.0036016419209577316
12.5,51282.0,0.8306686862578739,0.008654683391372278,3,0.15178151335898818,0.008532281157296685,3,0.017549800383137776,0.007273642307325867,3,0.004996783785759768,0.004926114822966813,0.00419943934412364
13.5,92995.33333333333,0.7777820714278673,0.009076714675781574,3,0.18811274664338573,0.0023032145123342515,3,0.034105181928747084,0.006779321352460855,3,0.005240443661419919,0.0013297615186976329,0.003914043007766253
14.5,134691.0,0.7321722971127951,0.01898469847438235,3,0.21205149904686782,0.009093959198901087,3,0.05577620384033715,0.011342119159415414,3,0.010960820774668529,0.005250399791485017,0.0065483755498693015
15.5,153315.0,0.7018623926563902,0.0309071235938595,3,0.22686011415336105,0.01072075675199775,3,0.0712774931902488,0.021061340571295772,3,0.01784423612679182,0.006189631796682399,0.012159770648332001
16.5,140333.0,0.6805565681692979,0.04110979364761083,3,0.2378400842979038,0.01834354785340915,3,0.08160334753279835,0.02439846332690591,3,0.02373475042877808,0.010590652291058555,0.014086459369602341
17.5,108012.66666666667,0.6589228970607326,0.04033786914662637,3,0.2530174058417362,0.01307399195822398,3,0.08805969709753124,0.031385500204015954,3,0.023289079610340636,0.007548272776463617,0.018120426991439665
