z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,228613.66666666666,0.3323983055303288,0.004401915199411004,3,0.2216120140420799,0.0016107174568841488,3,0.4459896804275913,0.0028922480922835667,3,0.0025414469253298485,0.0009299481573204928,0.001669840214643099
1.5,211358.33333333334,0.34669261200258067,0.0031052991735571866,3,0.22172089331011016,0.0009181578814814802,3,0.43158649468730914,0.002713130692231933,3,0.0017928453137675642,0.0005300987000319092,0.0015664267355067424
2.5,183039.33333333334,0.37079274891793607,0.006737980261447494,3,0.22410178931515554,0.002390917705906257,3,0.4051054617669085,0.008040312877787552,3,0.003890174717741096,0.00138039698111522,0.004642076804359458
3.5,151310.0,0.3944552656812987,0.0035192643595365657,3,0.22854812501439903,0.004032950276468428,3,0.3769966093043024,0.007406033624816979,3,0.0020318482253278924,0.0023284249277474222,0.004275875506915503
4.5,123058.33333333333,0.4181629127200927,0.0056218082325141605,3,0.23028037000373647,0.003766812939767072,3,0.3515567172761709,0.009285567985518812,3,0.003245752496374505,0.002174770464761485,0.005361025176017858
5.5,100215.0,0.45008196099372655,0.0032576508200506684,3,0.2353240581176431,0.00080055883588304,3,0.3145939808886304,0.0025748829644096465,3,0.0018808055778820585,0.00046220285939920663,0.0014866093726336911
6.5,85350.33333333333,0.4866588908823144,0.003967602166419169,3,0.24042751599317527,0.0029351422021705767,3,0.27291359312451036,0.0028123269205331944,3,0.0022906961788194498,0.0016946051405330135,0.001623697704619071
7.5,76880.66666666667,0.5274415946389135,0.0033475366822534763,3,0.24594261209447763,0.003717042515809721,3,0.22661579326660894,0.003567676980994059,3,0.0019327012046211913,0.0021460354970920265,0.0020597992653585513
8.5,72520.33333333333,0.57459323608473,0.0025911388990009043,3,0.24829926964208313,0.0023362266133840365,3,0.1771074942731868,0.00449313991647808,3,0.0014959947408458827,0.0013488210641252414,0.0025941155402852724
9.5,70480.33333333333,0.6293419714096673,0.00755283989163022,3,0.24274388296543914,0.003372313555506817,3,0.12791414562489356,0.004833017653637324,3,0.004360634144578852,0.0019470061390636849,0.002790344043325723
10.5,67191.33333333333,0.6874913786798919,0.004153784165456929,3,0.2226855367722711,0.005650957080626984,3,0.08982308454783701,0.005777107828661848,3,0.002398188406082163,0.0032625815916790114,0.0033354147600154127
11.5,60149.666666666664,0.7459420618982208,0.006414370008327355,3,0.19489572737532065,0.006479436576182701,3,0.05916221072645861,0.004472837242830462,3,0.003703338250989661,0.00374090445145619,0.0025823937861895506
12.5,47947.0,0.8006640512649357,0.008885762925960623,3,0.16296276844859073,0.011107968800276008,3,0.03637318028647366,0.005271460622987762,3,0.005130197617258562,0.006413188776989318,0.003043479209704497
