z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
10.5,1.0,1.0,,1,0.0,,1,0.0,,1,,,
11.5,9.0,1.0,,1,0.0,,1,0.0,,1,,,
12.5,3.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
13.5,8.333333333333334,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
14.5,20.666666666666668,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
15.5,60.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
16.5,132.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
17.5,266.6666666666667,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
18.5,520.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
19.5,940.0,0.9986009094088842,0.0024232959882040687,3,0.0013990905911157748,0.0024232959882040956,3,0.0,0.0,3,0.0013990905911157594,0.0013990905911157748,0.0
20.5,2000.3333333333333,0.9867809060605133,0.007477787329307216,3,0.013219093939486623,0.007477787329307201,3,0.0,0.0,3,0.004317302527518294,0.004317302527518285,0.0
21.5,4061.3333333333335,0.9849519091976159,0.0030132686318964713,3,0.014795820368478992,0.0031267827827087024,3,0.0002522704339051463,0.0004369452087711597,3,0.0017397114557660832,0.0018052488812943565,0.0002522704339051463
22.5,7928.0,0.973115125725656,0.005341317317772598,3,0.026129215879857098,0.0054925247657546415,3,0.000755658394487037,0.0010041776374478959,3,0.0030838109912432196,0.003171110652039129,0.0005797622292947451
23.5,14012.666666666666,0.9664712277698039,0.002504629274829937,3,0.032424479043413834,0.003663814433242636,3,0.001104293186782303,0.001168939668561969,3,0.0014460483860432815,0.002115304249293472,0.0006748876323106847
24.5,21909.333333333332,0.9523888666205105,0.0011137397433330731,3,0.04603018091024592,0.0010930213587465243,3,0.001580952469243597,0.0003016345941638045,3,0.0006430179406205345,0.0006310561757023164,0.00017414881413737606
25.5,30536.0,0.937733108994061,0.001277095633732243,3,0.05932543532007679,0.0005172960965424111,3,0.0029414556858621925,0.0007867221675827993,3,0.0007373315079162062,0.0002986610405895037,0.0004542142552313751
26.5,37380.0,0.9201506852605181,0.0019570769244113204,3,0.07561640358441485,0.00183203322023068,3,0.004232911155066971,0.0005272104160872684,3,0.0011299188891336807,0.0010577248728645201,0.0003043850756475591
27.5,42298.666666666664,0.9045659376696943,0.004858669253267749,3,0.08843537150232726,0.004168011136670438,3,0.006998690827978358,0.0009455304414959088,3,0.002805154001277493,0.0024064023517420354,0.0005459022549246487
28.5,44021.0,0.8939006717376358,0.006075274987156006,3,0.09790387219892127,0.006925657415456469,3,0.008195456063442958,0.001068842111516538,3,0.00350756164923552,0.00399853017312892,0.0006170962808052812
29.5,44166.333333333336,0.8858589787722736,0.0027476553682670127,3,0.10348065480601587,0.0029866195375042363,3,0.010660366421710596,0.0002710614966233103,3,0.00158635956650928,0.0017243255939450666,0.00015649742804241105
30.5,42614.666666666664,0.882032478701745,0.004074177358494813,3,0.10679451546946035,0.0036776892299901884,3,0.011173005828794632,0.00109883860417882,3,0.0023522273946532586,0.002123314866930623,0.0006344147639185944
31.5,40743.666666666664,0.8798752171545766,0.001376692984837344,3,0.10829049135081587,0.0020147931108203693,3,0.011834291494607596,0.0007151727156812957,3,0.00079483406538731,0.0011632413448935438,0.00041290515991567183
32.5,39193.333333333336,0.8843975727129948,0.0017153816008679023,3,0.10365410719228096,0.0020996065078440766,3,0.011948320094724177,0.000523557643687396,3,0.0009903760290240146,0.0012122083824960678,0.0003022761465192043
33.5,37796.333333333336,0.8887272988456352,0.0011040887904149102,3,0.10100160317458036,0.000736682494133317,3,0.010271097979784526,0.0016623826439424504,3,0.0006374459603552967,0.0004253238362951555,0.0009597770669763356
34.5,36645.333333333336,0.8890977405568824,0.0031767864821963744,3,0.09952272127815324,0.004266151539886222,3,0.011379538164964348,0.001104465160917289,3,0.0018341185306540411,0.0024630637399570467,0.0006376632579661602
35.5,35888.0,0.8936229028765381,0.004193936219643071,3,0.09564952453473026,0.003317843393380096,3,0.01072757258873161,0.002513267127746692,3,0.0024213702053750485,0.00191555777629702,0.0014510354527499903
36.5,35117.666666666664,0.8959270477696529,0.002164229437957996,3,0.09323346928409411,0.0016012500547402117,3,0.010839482946252879,0.0007054480439458912,3,0.0012495184485931616,0.0009244821501441643,0.0004072906180714553
37.5,34546.666666666664,0.8967002376346813,0.004079114016145335,3,0.09289169738446962,0.003101355802461117,3,0.010408064980849131,0.0009799750995700205,3,0.002355077575276685,0.0017905686074037338,0.0005657888875358817
38.5,34468.333333333336,0.900118746130368,0.0037101745985233855,3,0.09050533892385153,0.003059352875689304,3,0.009375914945780571,0.0008710045017631915,3,0.0021420703031979882,0.0017663182063252755,0.0005028746835583545
39.5,34033.666666666664,0.8991247761986215,0.0020729636856756215,3,0.09224113186049882,0.001082623472989578,3,0.008634091940879603,0.0010723393786286435,3,0.0011968261419451388,0.0006250529535615405,0.0006191154289138834
40.5,33594.333333333336,0.9006987888395068,0.0017535590406415193,3,0.09099016360105568,0.0011360411491962506,3,0.008311047559437524,0.0007355560586744206,3,0.001012417784154283,0.0006558936632989471,0.00042467348847973694
41.5,33332.333333333336,0.900181976656882,0.0010605385506529176,3,0.09021928574338729,0.0008689838989785368,3,0.009598737599730603,0.0013367034185987712,3,0.0006123022177054376,0.0005017080879967088,0.0007717460785546936
