z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,5430.666666666667,0.8885801434454376,0.03959837407098965,3,0.06874034467715172,0.01460167977571857,3,0.042679511877410675,0.02555175970150413,3,0.022862131929357373,0.008430283749131831,0.014752315341932042
1.5,5369.666666666667,0.8794654694923015,0.03705503499167906,3,0.07521517867606192,0.013162763262717782,3,0.04531935183163661,0.0259200810189635,3,0.02139373442727691,0.007599524913009429,0.014964965753715486
2.5,5419.0,0.8474811746559171,0.05308699667471071,3,0.09700441215388267,0.016558509277124822,3,0.05551441319020009,0.0387144223029531,3,0.030649791820612997,0.009560059788526932,0.022351782138130823
3.5,5647.333333333333,0.7998597262542028,0.051307458380407636,3,0.1369152372188183,0.01786956419130146,3,0.06322503652697892,0.03354102250297491,3,0.02962237490736387,0.010316997696149195,0.01936491837098786
4.5,6896.333333333333,0.7053978481295013,0.03301975988539088,3,0.19678980223274908,0.0113548343465569,3,0.0978123496377495,0.0222386316464525,3,0.019063967258407234,0.006555716666588236,0.012839479967488283
5.5,11242.333333333334,0.592801134779065,0.04673228774647128,3,0.2394453807080342,0.007798723954317574,3,0.1677534845129008,0.046723935259465756,3,0.026980898910272243,0.004502595374360835,0.026976076599651202
6.5,22256.333333333332,0.5075967298561254,0.04222104818919365,3,0.25789226877558197,0.0070766600786266835,3,0.2345110013682927,0.04521528250257732,3,0.024376333537499118,0.0040857116013585945,0.026105055524347994
7.5,46428.666666666664,0.443713775054367,0.03493764477925065,3,0.2600000847020781,0.00432593926629709,3,0.2962861402435549,0.03780566673524193,3,0.020171258618151885,0.0024975821998945973,0.02182711186648521
8.5,92581.33333333333,0.38621063525063865,0.019777014052663838,3,0.2601631810127466,0.014922098470538554,3,0.3536261837366148,0.030070277879786143,3,0.011418264387072479,0.008615277568839537,0.01736108302850138
9.5,161160.0,0.350002013286079,0.006231368003704055,3,0.25630421702858935,0.020002865666745938,3,0.3936937696853317,0.02603732689660482,3,0.003597681994358157,0.011548659877259691,0.015032657692733077
