z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,238810.66666666666,0.27022295047828443,0.005187458232614373,3,0.19489741969397958,0.004280500060261987,3,0.534879629827736,0.00887916761438869,3,0.0029949804070098485,0.0024713478620584676,0.005126389812347118
1.5,220319.0,0.2838015562125105,0.0028039851193396555,3,0.19822688009684597,0.0014162008063302218,3,0.5179715636906436,0.0032914415766718903,3,0.0016188815634544552,0.0008176439167613187,0.0019003146803134423
2.5,190635.33333333334,0.3034982457868238,0.00044036087113164007,3,0.20342422493687828,0.0025805699074973464,3,0.4930775292762979,0.002947606064892165,3,0.0002542424674884305,0.0014898927307562407,0.0017018011550304652
3.5,155583.0,0.3319656826477872,0.0008796574223404534,3,0.21238726069211833,0.004140697026374583,3,0.4556470566600945,0.004805834797699718,3,0.0005078704495829131,0.0023906325428100484,0.002774650014132803
4.5,125606.66666666667,0.36309232877717984,0.0038047418973819968,3,0.21906785721315084,0.003621370032158753,3,0.41783981400966935,0.007341502307593084,3,0.0021966687586505436,0.0020907989629021,0.004238618333545126
5.5,101829.66666666667,0.39356270390788706,0.0042014828834057456,3,0.2341342577691438,0.004443721822181419,3,0.3723030383229691,0.006464208976242261,3,0.0024257272737299124,0.0025655839902402567,0.0037321127925314646
6.5,85617.66666666667,0.43437566212311346,0.007636422562698267,3,0.24789394220356917,0.003911295650573582,3,0.31773039567331735,0.011107434718306292,3,0.004408890622219577,0.00225818759673887,0.006412880424620333
7.5,76268.66666666667,0.4894752159134672,0.008616498259117873,3,0.25748226107363353,0.003390679766732909,3,0.2530425230128992,0.011797323478982508,3,0.004974737589373646,0.001957609876059063,0.006811187886307644
8.5,71461.66666666667,0.5568595200965332,0.006205244369208988,3,0.257672135113256,0.00496456665073799,3,0.18546834479021088,0.00789967500238649,3,0.0035825995069502193,0.002866293892213417,0.004560879489138398
9.5,68598.0,0.6290678173490045,0.009156610768819438,3,0.24475742896510813,0.006892599103664672,3,0.12617475368588735,0.004635617681265714,3,0.005286571692242528,0.0039794439479169715,0.0026763751161389487
10.5,63750.333333333336,0.6961374190376114,0.008292858770486024,3,0.22170638364366743,0.00354578024664467,3,0.08215619731872119,0.005082497942003998,3,0.004787884243491655,0.002047157179887558,0.0029343815549717277
11.5,55176.666666666664,0.7602388720715219,0.010692795481343253,3,0.18605214971032288,0.00910547223371895,3,0.05370897821815526,0.0025966488933915483,3,0.006173488349543141,0.005257046845236299,0.0014991759375905544
12.5,42656.333333333336,0.8112648530607006,0.006161137529491683,3,0.15508672098387452,0.007971188649113479,3,0.03364842595542481,0.0020669433214149605,3,0.0035571344111663293,0.004602167912326957,0.0011933502830186267
13.5,28980.0,0.8594761590324881,0.0026280883574661207,3,0.12288481160899062,0.005605885353964856,3,0.01763902935852119,0.003015054529116387,3,0.0015173275206371863,0.0032365594181577905,0.0017407425440067465
14.5,16945.333333333332,0.8964463330721103,0.0012717104390123346,3,0.09395424726356492,0.003320734798347039,3,0.00959941966432479,0.002071810122842205,3,0.0007342223642950286,0.0019172271297330208,0.0011961601321327387
15.5,8688.0,0.9244770338364665,0.0019329308856719549,3,0.0704123878526014,0.003656280747224299,3,0.005110578310932053,0.002061075494676183,3,0.0011159781671676449,0.002110954673642795,0.0011899624916714355
16.5,3985.3333333333335,0.9448256266954602,0.002625144968452417,3,0.05058985912412056,0.00270786003898775,3,0.00458451418041918,0.0026528972568660675,3,0.0015156281541977947,0.001563383722437408,0.001531650945384044
17.5,1597.3333333333333,0.9659922676241041,0.014630010463142716,3,0.03215735806353503,0.01415601377041928,3,0.0018503743123608975,0.001843918712838446,3,0.00844664047914249,0.008172978361003622,0.0010645869652210651
18.5,616.6666666666666,0.9810992203071955,0.003688285709395541,3,0.017118248498508525,0.006198315953840577,3,0.0017825311942959,0.003087434594596929,3,0.0021294327471677657,0.0035785993844722093,0.0017825311942959
19.5,236.0,0.9819981121159526,0.019686768204448687,3,0.01800188788404738,0.019686768204448674,3,0.0,0.0,3,0.011366160922312216,0.011366160922312208,0.0
20.5,95.66666666666667,0.970722186076773,0.03564175907560792,3,0.029277813923227064,0.035641759075607904,3,0.0,0.0,3,0.02057777919669402,0.020577779196694013,0.0
