z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
8.5,1.0,1.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0
9.5,16.333333333333332,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
10.5,124.66666666666667,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
11.5,564.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
12.5,1685.3333333333333,0.9983139686835969,0.001001506873389467,3,0.0016860313164031332,0.001001506873389412,3,0.0,0.0,3,0.0005782202629466693,0.0005782202629466376,0.0
13.5,3943.6666666666665,0.9828142533533303,0.016890401247561786,3,0.017185746646669647,0.0168904012475618,3,0.0,0.0,3,0.009751677707000589,0.009751677707000597,0.0
14.5,7488.666666666667,0.9755544311196213,0.0201984072142981,3,0.024445568880378674,0.020198407214298112,3,0.0,0.0,3,0.011661555842376688,0.011661555842376695,0.0
15.5,11567.0,0.9785192479618527,0.010298476004085835,3,0.021480752038147245,0.010298476004085845,3,0.0,0.0,3,0.005945827893201859,0.005945827893201865,0.0
16.5,14956.666666666666,0.9774460624873833,0.010838733239073584,3,0.022490566156469632,0.01082087879739305,3,0.00006337135614702154,0.0001097624085911836,3,0.0062577455532536784,0.006247437286543192,0.00006337135614702154
17.5,16243.333333333334,0.967018927497017,0.010933921013717499,3,0.03298107250298301,0.010933921013717521,3,0.0,0.0,3,0.006312702240567904,0.006312702240567917,0.0
18.5,15441.0,0.9524365736571024,0.00432003750735897,3,0.046376251781773466,0.0042533021776565835,3,0.001187174561124015,0.0004678546095645768,3,0.002494174817782981,0.0024556451572148503,0.00027011598477371567
19.5,13632.666666666666,0.9371641273325529,0.009867761486016015,3,0.05914500508050654,0.006678798974865193,3,0.0036908675869405812,0.003238632485812222,3,0.005697154750250368,0.003856006386001816,0.0018698253374899534
20.5,12368.333333333334,0.9299281150991483,0.010392850215796542,3,0.06339125745360778,0.004088167377205408,3,0.006680627447243984,0.006313892393532404,3,0.006000314869737594,0.0023603045357217887,0.0036453274730402644
21.5,11866.0,0.9307154744888004,0.009716578862036201,3,0.06478014596967262,0.00517690204949155,3,0.004504379541526893,0.004693361930555953,3,0.005609869421598829,0.002988885791842272,0.002709713774010821
22.5,12374.0,0.9345924578936176,0.004026056407664676,3,0.06189971485896815,0.0019938498127798536,3,0.0035078272474143458,0.002166529223363781,3,0.002324444750737819,0.0011511497261321336,0.0012508462303162699
23.5,13656.333333333334,0.9371863585243182,0.006086624645928508,3,0.058985259387767976,0.005312518671757162,3,0.0038283820879139213,0.00148737712710559,3,0.003514114377783035,0.0030671840852139107,0.0008587375847209047
24.5,15158.0,0.940803484215666,0.009292655745804554,3,0.0563180831570989,0.009153341767370414,3,0.0028784326272351013,0.0006430111227443697,3,0.005365117296326782,0.005284684333375954,0.0003712426448083853
25.5,17208.666666666668,0.9334591496511498,0.004881143176151546,3,0.06178800415731444,0.0043158889110565665,3,0.0047528461915357775,0.0011625653428128978,3,0.0028181293267042,0.0024917796245910295,0.0006712074136235561
26.5,19403.666666666668,0.9272368533857603,0.002284707750912589,3,0.06769521119504028,0.0007078133237610619,3,0.0050679354191994685,0.0016034180514193038,3,0.0013190766350090078,0.0004086562130094528,0.0009257338436104403
27.5,21836.0,0.92554307320358,0.004729900103925407,3,0.06920328336934735,0.003931777688444418,3,0.005253643427072719,0.0011828859832497443,3,0.0027308090982413728,0.0022700129068171492,0.000682939540849875
28.5,24201.0,0.9195717494262409,0.000396032786703051,3,0.07427184224783692,0.0012436398366628247,3,0.0061564083259221915,0.0013636941288221118,3,0.00022864963601092414,0.0007180157944722241,0.0007873291723677584
29.5,26709.0,0.9148990605429125,0.0034338409989874293,3,0.07808659656557926,0.0026421792129415426,3,0.007014342891508361,0.000817572381854076,3,0.001982529025119766,0.0015254628798390332,0.0004720256347454543
30.5,28476.666666666668,0.9099675396656196,0.0036810116041651637,3,0.0828701290282008,0.0035825276543018465,3,0.0071623313061796486,0.00009910968228657402,3,0.0021252330405548935,0.0020683733055904497,0.00005722100174745179
31.5,29703.666666666668,0.9047566493199284,0.008870655960699896,3,0.08724068055151123,0.008450632557566349,3,0.008002670128560471,0.0009488832482646067,3,0.005121475606798644,0.004878974981933547,0.0005478379988150972
32.5,30728.0,0.9009848359796103,0.008026553523181202,3,0.09052091580662576,0.007403239518499321,3,0.008494248213763869,0.000623820938759704,3,0.004634132837273606,0.004274262328880859,0.00036016318691904013
33.5,31356.666666666668,0.89499189826875,0.004494970820425487,3,0.09564369587434174,0.002817233354167189,3,0.009364405856908328,0.0017541781201964868,3,0.002595172613172168,0.001626530435398419,0.0010127752099019934
34.5,31867.333333333332,0.8925813924094457,0.00636982655858234,3,0.097265013434586,0.00573288289237332,3,0.010153594155968266,0.0010694694087241702,3,0.003677621078288742,0.003309881481144337,0.0006174584510169695
35.5,32604.0,0.8866428852700187,0.001909774724357385,3,0.10187681905188543,0.0029951994294607066,3,0.011480295678095867,0.00137890868844091,3,0.0011026089511992796,0.0017292791968757525,0.0007961133024592732
36.5,33098.0,0.8865077569319545,0.005645723142975577,3,0.10146724660341438,0.004993174111824019,3,0.0120249964646311,0.0008060849356285305,3,0.0032595597763670496,0.0028828104175722684,0.00046539335457483426
37.5,33303.333333333336,0.8893964805619256,0.006719823051075474,3,0.10012774859043287,0.006321589950816143,3,0.010475770847641494,0.000720608983806399,3,0.003879691647445078,0.003649771659810133,0.0004160437907810872
38.5,33754.0,0.8876587232598521,0.0036166263255361622,3,0.10104916777141422,0.002140574843359335,3,0.011292108968733706,0.0014928731539447892,3,0.0020880601826065905,0.0012358614620340532,0.0008619107172959898
39.5,34012.0,0.8853611697935363,0.0057580468570473135,3,0.10322125087770691,0.0042484292376923785,3,0.011417579328756788,0.001699364178097901,3,0.003324409902922745,0.0024528317640147715,0.0009811283656760304
40.5,34216.0,0.8854089008790164,0.004927435589390524,3,0.1016714882280153,0.004275116304260121,3,0.012919610892968308,0.0007611175043861301,3,0.0028448562639491618,0.002468239549081539,0.0004394313960422684
41.5,34271.666666666664,0.8840606719535024,0.007605303684770903,3,0.10453554163706934,0.007965287329062059,3,0.01140378640942837,0.0010411431960310042,3,0.004390924129671334,0.004598760783606695,0.0006011043044934476
42.5,34483.0,0.8868814721747148,0.006135212957707697,3,0.10131703200311389,0.00547176535616521,3,0.011801495822171255,0.0008223255689563238,3,0.0035421668526682193,0.003159125201324453,0.00047476988859844574
43.5,34607.666666666664,0.8859033408199016,0.005737504741023938,3,0.10198751584521637,0.004575962522901164,3,0.012109143334881944,0.001457675034444121,3,0.003312549906706925,0.002641933194398626,0.0008415890735273103
44.5,34409.666666666664,0.8870233758669643,0.00501394510237021,3,0.10107798006083418,0.005648133022282489,3,0.011898644072201406,0.0013561306272284156,3,0.002894802554555447,0.00326095112083361,0.0007829623826866218
45.5,34859.0,0.8870608518550384,0.001078845504296849,3,0.09963627065444018,0.0007175515860648961,3,0.013302877490521517,0.0015406737901410385,3,0.0006228717423198034,0.00041427860137201075,0.0008895084274713296
46.5,34741.666666666664,0.8846398140498685,0.0006474919871940929,3,0.10351304997525947,0.001407226734933785,3,0.011847135974872039,0.0016398183670624658,3,0.0003738296731046353,0.000812462734224859,0.0009467495756456072
47.5,35042.333333333336,0.8840210363948552,0.0014389492803207457,3,0.10285265212192156,0.0018536815233974322,3,0.013126311483223236,0.00042207103211901767,3,0.0008307777543434009,0.0010702235265253432,0.00024368282401105804
48.5,35195.333333333336,0.8829282292518136,0.00392006762538596,3,0.10375586191568535,0.0040577885678490955,3,0.013315908832501099,0.00017636698501278343,3,0.0022632520987581214,0.0023427653219622617,0.00010182552627329321
