z_center,total_mean,mono_mean,mono_std,mono_n,dimer_mean,dimer_std,dimer_n,agreg_mean,agreg_std,agreg_n,mono_se,dimer_se,agreg_se
0.5,25.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
1.5,31.666666666666668,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
2.5,33.333333333333336,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
3.5,31.666666666666668,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
4.5,27.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
5.5,31.666666666666668,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
6.5,63.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0
7.5,146.0,0.9943502824858758,0.009785597782875003,3,0.005649717514124294,0.009785597782875013,3,0.0,0.0,3,0.0056497175141242886,0.005649717514124295,0.0
8.5,397.6666666666667,0.9945934757410168,0.006165583089335273,3,0.005406524258983275,0.006165583089335285,3,0.0,0.0,3,0.0035597010563387247,0.0035597010563387316,0.0
9.5,1027.3333333333333,0.9919631475202785,0.005444665099275081,3,0.008036852479721586,0.005444665099275077,3,0.0,0.0,3,0.0031434788607138287,0.0031434788607138265,0.0
10.5,2382.3333333333335,0.977520106004854,0.002408973922883505,3,0.022479893995146116,0.002408973922883521,3,0.0,0.0,3,0.0013908217428475803,0.0013908217428475896,0.0
11.5,4562.666666666667,0.9665435301472671,0.0009286597170292495,3,0.03219256692047801,0.002978132574357438,3,0.0012639029322548028,0.002189144094500603,3,0.0005361619376123989,0.0017194256434876602,0.0012639029322548028
12.5,7235.0,0.9625264978243192,0.003236025154899084,3,0.03501763110891176,0.003260372635955027,3,0.0024558710667689945,0.0042536934644822775,3,0.0018683199942853867,0.0018823770190271247,0.002455871066768995
13.5,9943.0,0.9598701192193942,0.005335678308291122,3,0.038181656962099006,0.004687774441882225,3,0.0019482238185068446,0.0023881432915160068,3,0.0030805553076011264,0.0027064878359209506,0.0013787951722201656
14.5,11574.0,0.9580355637495702,0.0026590278253864463,3,0.04012495555451753,0.001899589196303934,3,0.001839480695912309,0.0009889940079361873,3,0.00153519043076957,0.0010967283338357812,0.0005709959567088847
15.5,12301.0,0.9553217837733728,0.004331398336826466,3,0.04344684950874237,0.0037271535531114893,3,0.0012313667178848727,0.0007632998648182295,3,0.002500733995734258,0.002151873107199989,0.00044069138242520977
16.5,11750.333333333334,0.9494347258302674,0.003919081382970821,3,0.04783673194575017,0.005272375541841647,3,0.002728542223982415,0.0017634628667304404,3,0.0022626826914342547,0.0030440074383510742,0.0010181357608127289
17.5,10609.333333333334,0.9495815228066328,0.0072643012740464105,3,0.04901440196455559,0.008908198880913735,3,0.0014040752288117166,0.0017596522535539237,3,0.004194046296045237,0.0051431510218902686,0.0010159357022694895
18.5,9578.333333333334,0.9531639307500138,0.010814773481742491,3,0.04448893669745799,0.011755019349941826,3,0.0023471325525282597,0.0014314133991460312,3,0.006243912380908854,0.006786763586018174,0.0008264269113185984
19.5,9382.333333333334,0.9477605929920315,0.0091648759627345,3,0.049437348859083186,0.00983908010532465,3,0.0028020581488854153,0.0013365894547607957,3,0.005291343604174294,0.005680595547387478,0.0007716802815021605
20.5,9838.666666666666,0.944956928827653,0.005186090872840321,3,0.05173112079377822,0.00406526201684705,3,0.003311950378568724,0.0011774134956076922,3,0.0029941909614762206,0.0023470801197530053,0.0006797799986365995
21.5,11770.333333333334,0.9402411706848222,0.010354928191434468,3,0.05567696876121972,0.009265846433227953,3,0.004081860553958211,0.0018811015074741146,3,0.005978420578763935,0.005349638932493892,0.001086054461713191
22.5,14662.333333333334,0.9328739622553064,0.006790300384369419,3,0.06047512760896884,0.005217519411027201,3,0.0066509101357247425,0.0015909035821461662,3,0.003920381754794104,0.0030123362364586526,0.000918508611406829
