           z    400-600ns    600-800ns   800-1000ns
    0.500000    19.188102    19.289021    19.218727
    1.500000    19.188102    19.289021    19.218727
    2.500000    19.188102    19.289021    19.218727
    3.500000    19.188102    19.289021    19.218727
    4.500000    19.188102    19.289021    17.231719
    5.500000    18.003548    18.104433    15.015772
    6.500000    16.684786    16.785647    12.393749
    7.500000    13.915881    14.016719    11.811263
    8.500000    11.352157    11.452988     9.721895
    9.500000     8.770010     9.161646     7.699474
   10.500000     6.547719     6.615317     5.848962
   11.500000     4.589094     4.742754     4.300521
   12.500000     3.019664     3.485130     3.088813
   13.500000     2.061792     2.641793     2.276685
   14.500000     1.526781     2.091696     1.740999
   15.500000     1.444859     1.989576     1.872177
   16.500000     1.521084     2.158391     2.101462
   17.500000     1.936338     2.646915     2.672802
   18.500000     2.651855     3.262176     3.100988
   19.500000     2.973072     3.743962     3.503010
   20.500000     3.079776     3.900328     3.540306
   21.500000     2.901610     3.312418     3.248294
   22.500000     2.391301     2.704309     2.689189
   23.500000     1.762396     1.978015     1.927309
   24.500000     1.075943     1.382582     1.222994
   25.500000     0.575488     0.913969     0.764039
   26.500000     0.333620     0.582214     0.410272
   27.500000     0.080863     0.304294     0.187981
   28.500000    -0.035070     0.181818     0.065036
   29.500000    -0.064605     0.108593     0.009873
   30.500000    -0.091997     0.087827    -0.020191
   31.500000    -0.063270     0.022549    -0.064565
   32.500000    -0.038873     0.056811    -0.044711
   33.500000    -0.032737     0.040229     0.026221
   34.500000    -0.037647     0.079913     0.007036
   35.500000    -0.018937     0.094026    -0.059887
   36.500000     0.001780     0.060116    -0.025065
   37.500000     0.022670     0.068827    -0.010413
   38.500000    -0.005434     0.066739    -0.016529
   39.500000    -0.019925     0.033312    -0.101685
   40.500000    -0.002451     0.044851    -0.039754
   41.500000     0.046521    -0.007083    -0.071268
   42.500000    -0.041936     0.020860    -0.014084
   43.500000    -0.029663     0.051556     0.000386
   44.500000     0.027950    -0.006248     0.011973
   45.500000     0.041581     0.014477     0.000755
   46.500000     0.024052     0.002836    -0.014818
   47.500000    -0.002576    -0.058318     0.024234
   48.500000    -0.023258    -0.056565     0.084542
   49.500000    -0.040221    -0.006367     0.018034
   50.500000    -0.044505    -0.069396     0.042551
   51.500000    -0.073930    -0.068465    -0.011638
   52.500000    -0.055488    -0.042845     0.035308
   53.500000    -0.061448    -0.053757    -0.047730
   54.500000    -0.084665    -0.102914     0.009873
   55.500000    -0.116600    -0.039786     0.032940
   56.500000    -0.086951    -0.069163    -0.016284
   57.500000    -0.092837    -0.042139    -0.007963
   58.500000    -0.038383    -0.018506     0.010985
   59.500000    -0.021654    -0.044843     0.019025
   60.500000    -0.009654     0.013875    -0.008453
   61.500000    -0.005683     0.016884     0.021132
   62.500000     0.029713     0.029921    -0.033209
   63.500000     0.061401     0.000203     0.079842
   64.500000     0.161712     0.132556     0.150111
   65.500000     0.374736     0.291104     0.308878
   66.500000     0.655254     0.694996     0.531051
   67.500000     1.156578     1.184030     0.993823
   68.500000     1.841526     1.920734     1.415544
   69.500000     2.727852     2.853045     2.177029
   70.500000     3.928662     4.006520     3.105199
   71.500000     5.422568     5.823065     4.256208
   72.500000     7.300256     8.279515     5.848962
   73.500000     9.816291    11.058047     7.908834
   74.500000    12.518807    14.144361    10.229603
   75.500000    14.672257    17.807575    10.784899
   76.500000    16.779905    18.440983    15.265512
   77.500000    18.340090    19.289021    19.218727
   78.500000    18.340090    19.289021    19.218727
