           z         mean           se
  -72.500000     0.000000     0.000000
  -71.500000     0.000003     0.000001
  -70.500000     0.000010     0.000003
  -69.500000     0.000034     0.000003
  -68.500000     0.000110     0.000009
  -67.500000     0.000270     0.000029
  -66.500000     0.000503     0.000064
  -65.500000     0.000775     0.000086
  -64.500000     0.001045     0.000122
  -63.500000     0.001185     0.000133
  -62.500000     0.001275     0.000144
  -61.500000     0.001338     0.000152
  -60.500000     0.001314     0.000161
  -59.500000     0.001323     0.000149
  -58.500000     0.001317     0.000159
  -57.500000     0.001314     0.000146
  -56.500000     0.001298     0.000157
  -55.500000     0.001272     0.000152
  -54.500000     0.001305     0.000149
  -53.500000     0.001265     0.000152
  -52.500000     0.001274     0.000152
  -51.500000     0.001252     0.000157
  -50.500000     0.001275     0.000147
  -49.500000     0.001273     0.000162
  -48.500000     0.001257     0.000143
  -47.500000     0.001301     0.000163
  -46.500000     0.001248     0.000139
  -45.500000     0.001260     0.000139
  -44.500000     0.001261     0.000150
  -43.500000     0.001271     0.000141
  -42.500000     0.001246     0.000134
  -41.500000     0.001249     0.000135
  -40.500000     0.001232     0.000128
  -39.500000     0.001276     0.000149
  -38.500000     0.001258     0.000143
  -37.500000     0.001242     0.000133
  -36.500000     0.001198     0.000125
  -35.500000     0.001230     0.000127
  -34.500000     0.001195     0.000134
  -33.500000     0.001217     0.000133
  -32.500000     0.001188     0.000127
  -31.500000     0.001207     0.000126
  -30.500000     0.001217     0.000131
  -29.500000     0.001245     0.000132
  -28.500000     0.001285     0.000130
  -27.500000     0.001266     0.000134
  -26.500000     0.001267     0.000136
  -25.500000     0.001193     0.000139
  -24.500000     0.001041     0.000122
  -23.500000     0.000881     0.000110
  -22.500000     0.000734     0.000087
  -21.500000     0.000713     0.000078
  -20.500000     0.000828     0.000071
  -19.500000     0.001213     0.000071
  -18.500000     0.002190     0.000121
  -17.500000     0.004086     0.000165
  -16.500000     0.007723     0.000244
  -15.500000     0.013209     0.000372
  -14.500000     0.020139     0.000472
  -13.500000     0.027071     0.000483
  -12.500000     0.031556     0.000417
  -11.500000     0.033094     0.000440
  -10.500000     0.031071     0.000500
   -9.500000     0.027573     0.000437
   -8.500000     0.024423     0.000413
   -7.500000     0.022422     0.000432
   -6.500000     0.021924     0.000397
   -5.500000     0.022753     0.000375
   -4.500000     0.024800     0.000460
   -3.500000     0.027180     0.000553
   -2.500000     0.029450     0.000651
   -1.500000     0.030995     0.000751
   -0.500000     0.031628     0.000757
    0.500000     0.031709     0.000734
    1.500000     0.031251     0.000638
    2.500000     0.029772     0.000591
    3.500000     0.027505     0.000565
    4.500000     0.025146     0.000489
    5.500000     0.023167     0.000474
    6.500000     0.022501     0.000451
    7.500000     0.023245     0.000385
    8.500000     0.025487     0.000440
    9.500000     0.029128     0.000446
   10.500000     0.032887     0.000452
   11.500000     0.034956     0.000517
   12.500000     0.033618     0.000411
   13.500000     0.028765     0.000246
   14.500000     0.021486     0.000212
   15.500000     0.014282     0.000190
   16.500000     0.008428     0.000190
   17.500000     0.004557     0.000132
   18.500000     0.002362     0.000061
   19.500000     0.001331     0.000038
   20.500000     0.000845     0.000034
   21.500000     0.000729     0.000047
   22.500000     0.000793     0.000065
   23.500000     0.000932     0.000069
   24.500000     0.001074     0.000081
   25.500000     0.001190     0.000077
   26.500000     0.001275     0.000083
   27.500000     0.001302     0.000102
   28.500000     0.001268     0.000094
   29.500000     0.001222     0.000098
   30.500000     0.001268     0.000101
   31.500000     0.001229     0.000099
   32.500000     0.001179     0.000113
   33.500000     0.001258     0.000104
   34.500000     0.001235     0.000113
   35.500000     0.001246     0.000114
   36.500000     0.001225     0.000120
   37.500000     0.001236     0.000124
   38.500000     0.001236     0.000123
   39.500000     0.001221     0.000122
   40.500000     0.001200     0.000123
   41.500000     0.001232     0.000125
   42.500000     0.001196     0.000124
   43.500000     0.001220     0.000136
   44.500000     0.001237     0.000137
   45.500000     0.001213     0.000127
   46.500000     0.001224     0.000119
   47.500000     0.001260     0.000140
   48.500000     0.001218     0.000122
   49.500000     0.001225     0.000123
   50.500000     0.001194     0.000112
   51.500000     0.001210     0.000124
   52.500000     0.001252     0.000127
   53.500000     0.001253     0.000133
   54.500000     0.001204     0.000127
   55.500000     0.001267     0.000123
   56.500000     0.001256     0.000127
   57.500000     0.001254     0.000132
   58.500000     0.001275     0.000136
   59.500000     0.001243     0.000131
   60.500000     0.001233     0.000123
   61.500000     0.001248     0.000127
   62.500000     0.001250     0.000124
   63.500000     0.001242     0.000133
   64.500000     0.001242     0.000127
   65.500000     0.001170     0.000129
   66.500000     0.001039     0.000125
   67.500000     0.000799     0.000094
   68.500000     0.000557     0.000072
   69.500000     0.000311     0.000041
   70.500000     0.000131     0.000015
   71.500000     0.000045     0.000003
   72.500000     0.000014     0.000002
   73.500000     0.000004     0.000001
   74.500000     0.000001     0.000001
