           z         mean           se
    0.500000   -24.224787     0.128614
    1.500000   -24.079522     0.127268
    2.500000   -23.781630     0.123398
    3.500000   -23.366042     0.122714
    4.500000   -22.843673     0.131310
    5.500000   -22.311698     0.129229
    6.500000   -21.813951     0.125080
    7.500000   -21.357935     0.130440
    8.500000   -20.977697     0.122502
    9.500000   -20.587227     0.119001
   10.500000   -20.139679     0.121620
   11.500000   -19.580950     0.130210
   12.500000   -18.753503     0.141524
   13.500000   -17.586121     0.141263
   14.500000   -16.085407     0.120311
   15.500000   -14.210073     0.099775
   16.500000   -11.999963     0.115134
   17.500000    -9.714032     0.180070
   18.500000    -6.921901     0.410271
   19.500000    -3.955101     0.601141
   20.500000    -2.061753     0.561854
   21.500000    -0.489967     0.392694
   22.500000    -0.262874     0.422604
   23.500000     0.125348     0.125348
   24.500000     0.125348     0.125348
   25.500000     0.125348     0.125348
   26.500000    -0.172813     0.172813
   27.500000     0.125348     0.125348
   28.500000    -0.346911     0.346911
   29.500000    -0.131249     0.131249
   30.500000    -0.172813     0.172813
   31.500000    -0.131249     0.131249
   32.500000    -0.068760     0.068760
   33.500000    -0.068760     0.068760
   34.500000     0.125348     0.125348
   35.500000     0.125348     0.125348
   36.500000     0.011802     0.011802
   37.500000     0.125348     0.125348
   38.500000     0.125348     0.125348
   39.500000    -0.068760     0.068760
   40.500000     0.125348     0.125348
   41.500000     0.125348     0.125348
   42.500000    -0.131249     0.131249
   43.500000     0.011802     0.011802
   44.500000    -0.131249     0.131249
   45.500000    -0.131249     0.131249
   46.500000     0.125348     0.125348
   47.500000     0.011802     0.011802
   48.500000     0.125348     0.125348
   49.500000    -0.131249     0.131249
   50.500000    -0.131249     0.131249
   51.500000     0.125348     0.125348
   52.500000    -0.068760     0.068760
   53.500000    -0.313927     0.313927
