#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 4582 for 1000 frames
1 #TOTAL_CONTACTS 4086 for 1000 frames
2 #TOTAL_CONTACTS 5573 for 1000 frames
3 #TOTAL_CONTACTS 4783 for 1000 frames
4 #TOTAL_CONTACTS 4638 for 1000 frames
5 #TOTAL_CONTACTS 3913 for 1000 frames
6 #TOTAL_CONTACTS 4921 for 1000 frames
7 #TOTAL_CONTACTS 4415 for 1000 frames
8 #TOTAL_CONTACTS 5163 for 1000 frames
9 #TOTAL_CONTACTS 4859 for 1000 frames
10 #TOTAL_CONTACTS 5607 for 1000 frames
11 #TOTAL_CONTACTS 4418 for 1000 frames
12 #TOTAL_CONTACTS 4620 for 1000 frames
13 #TOTAL_CONTACTS 4788 for 1000 frames
14 #TOTAL_CONTACTS 4343 for 1000 frames
15 #TOTAL_CONTACTS 4906 for 1000 frames
16 #TOTAL_CONTACTS 4526 for 1000 frames
17 #TOTAL_CONTACTS 4854 for 1000 frames
18 #TOTAL_CONTACTS 4751 for 1000 frames
19 #TOTAL_CONTACTS 5385 for 1000 frames
20 #TOTAL_CONTACTS 3915 for 1000 frames
21 #TOTAL_CONTACTS 4657 for 1000 frames
22 #TOTAL_CONTACTS 4862 for 1000 frames
23 #TOTAL_CONTACTS 5143 for 1000 frames
24 #TOTAL_CONTACTS 4827 for 1000 frames
25 #TOTAL_CONTACTS 4939 for 1000 frames
26 #TOTAL_CONTACTS 4823 for 1000 frames
27 #TOTAL_CONTACTS 5661 for 1000 frames
28 #TOTAL_CONTACTS 4609 for 1000 frames
29 #TOTAL_CONTACTS 4441 for 1000 frames
30 #TOTAL_CONTACTS 4869 for 1000 frames
31 #TOTAL_CONTACTS 4214 for 1000 frames
32 #TOTAL_CONTACTS 3844 for 1000 frames
33 #TOTAL_CONTACTS 5328 for 1000 frames
34 #TOTAL_CONTACTS 4844 for 1000 frames
35 #TOTAL_CONTACTS 4487 for 1000 frames
36 #TOTAL_CONTACTS 4511 for 1000 frames
37 #TOTAL_CONTACTS 4418 for 1000 frames
38 #TOTAL_CONTACTS 4332 for 1000 frames
39 #TOTAL_CONTACTS 4744 for 1000 frames
40 #TOTAL_CONTACTS 5062 for 1000 frames
41 #TOTAL_CONTACTS 4564 for 1000 frames
42 #TOTAL_CONTACTS 4524 for 1000 frames
43 #TOTAL_CONTACTS 4548 for 1000 frames
44 #TOTAL_CONTACTS 4520 for 1000 frames
45 #TOTAL_CONTACTS 4382 for 1000 frames
46 #TOTAL_CONTACTS 5232 for 1000 frames
47 #TOTAL_CONTACTS 4495 for 1000 frames
48 #TOTAL_CONTACTS 3517 for 1000 frames
49 #TOTAL_CONTACTS 5142 for 1000 frames
50 #TOTAL_CONTACTS 5226 for 1000 frames
51 #TOTAL_CONTACTS 4561 for 1000 frames
52 #TOTAL_CONTACTS 4958 for 1000 frames
53 #TOTAL_CONTACTS 4496 for 1000 frames
54 #TOTAL_CONTACTS 4849 for 1000 frames
55 #TOTAL_CONTACTS 4368 for 1000 frames
56 #TOTAL_CONTACTS 4641 for 1000 frames
57 #TOTAL_CONTACTS 3942 for 1000 frames
58 #TOTAL_CONTACTS 3969 for 1000 frames
59 #TOTAL_CONTACTS 4354 for 1000 frames
60 #TOTAL_CONTACTS 660 for 100 frames
