           z         mean           se
    0.500000   -20.208745     1.390462
    1.500000   -20.120634     1.394317
    2.500000   -19.910192     1.391813
    3.500000   -19.588869     1.388494
    4.500000   -19.233160     1.381478
    5.500000   -18.853289     1.384019
    6.500000   -18.599447     1.380253
    7.500000   -18.537019     1.369314
    8.500000   -18.613633     1.373654
    9.500000   -18.731885     1.377102
   10.500000   -18.754300     1.385565
   11.500000   -18.558471     1.391754
   12.500000   -18.045805     1.396655
   13.500000   -17.186098     1.400264
   14.500000   -15.907414     1.396443
   15.500000   -14.280820     1.389631
   16.500000   -12.349193     1.399257
   17.500000   -10.065360     1.375967
   18.500000    -7.669122     1.325981
   19.500000    -5.212416     1.218215
   20.500000    -2.948930     1.163773
   21.500000    -0.505440     0.984494
   22.500000     0.840715     0.851946
   23.500000     1.074052     0.834042
   24.500000     1.118141     0.543074
   25.500000     0.900873     0.600265
   26.500000     0.377266     0.416539
   27.500000     0.469382     0.479778
   28.500000     0.130210     0.272661
   29.500000    -0.072426     0.108106
   30.500000     0.046271     0.270019
   31.500000     0.016772     0.096228
   32.500000     0.148185     0.151585
   33.500000     0.042440     0.257223
   34.500000    -0.021912     0.139961
   35.500000    -0.055171     0.176475
   36.500000     0.021667     0.088008
   37.500000     0.058955     0.124874
   38.500000     0.044129     0.112856
   39.500000    -0.115188     0.087423
   40.500000    -0.175983     0.083397
   41.500000    -0.016195     0.079762
   42.500000    -0.027444     0.051634
   43.500000    -0.113394     0.086091
   44.500000     0.035639     0.113083
   45.500000    -0.018327     0.031206
   46.500000     0.091923     0.093206
   47.500000     0.121183     0.106284
   48.500000     0.108980     0.117928
   49.500000    -0.006383     0.093486
   50.500000    -0.078481     0.192446
   51.500000    -0.037786     0.160547
   52.500000    -0.022308     0.247861
   53.500000     0.082999     0.234867
   54.500000    -0.112483     0.155084
   55.500000    -0.093553     0.056724
   56.500000    -0.052931     0.070112
   57.500000     0.004796     0.122572
   58.500000     0.018844     0.169499
   59.500000    -0.133766     0.112652
   60.500000    -0.035474     0.270301
   61.500000     0.139873     0.310480
   62.500000     0.367434     0.521996
   63.500000     0.116771     0.227093
   64.500000     0.470903     0.422165
   65.500000     0.608139     0.490677
   66.500000     0.913563     0.517130
   67.500000     1.260513     0.566894
   68.500000     1.562788     0.690467
   69.500000     1.889754     0.796177
   70.500000     2.339955     1.119539
   71.500000     2.549772     1.128353
   72.500000     2.960395     1.251688
