x	PMF_mean	std_dev	std_error
0.500000	18.549425	0.040399	0.023324
1.500000	18.549425	0.040399	0.023324
2.500000	18.549425	0.040399	0.023324
3.500000	18.474171	0.141811	0.081874
4.500000	18.157606	0.395236	0.228190
5.500000	16.602835	0.878055	0.506946
6.500000	14.578782	0.682557	0.394074
7.500000	12.403482	0.670373	0.387040
8.500000	10.210962	0.592129	0.341866
9.500000	7.896896	0.489338	0.282519
10.500000	5.824948	0.224141	0.129408
11.500000	4.197434	0.097418	0.056244
12.500000	2.976501	0.033651	0.019428
13.500000	2.138704	0.092781	0.053567
14.500000	1.615520	0.155027	0.089505
15.500000	1.471670	0.138738	0.080100
16.500000	1.643605	0.125982	0.072736
17.500000	2.029591	0.141047	0.081433
18.500000	2.521130	0.179110	0.103409
19.500000	2.910579	0.162624	0.093891
20.500000	3.053403	0.082841	0.047828
21.500000	2.786272	0.094287	0.054436
22.500000	2.215022	0.061100	0.035276
23.500000	1.576761	0.088256	0.050954
24.500000	1.004756	0.084693	0.048898
25.500000	0.566478	0.084793	0.048955
26.500000	0.266934	0.090017	0.051971
27.500000	0.074640	0.098623	0.056940
28.500000	-0.020769	0.090610	0.052313
29.500000	-0.058757	0.088441	0.051062
30.500000	-0.075106	0.064351	0.037153
31.500000	-0.057329	0.046781	0.027009
32.500000	-0.037110	0.034369	0.019843
33.500000	-0.006766	0.036708	0.021194
34.500000	-0.003974	0.038718	0.022354
35.500000	0.000202	0.027390	0.015814
36.500000	0.007983	0.032841	0.018961
37.500000	0.015305	0.018714	0.010805
38.500000	0.006318	0.019863	0.011468
39.500000	0.006544	0.022318	0.012886
40.500000	0.002150	0.025236	0.014570
41.500000	0.001503	0.005132	0.002963
42.500000	-0.007369	0.006808	0.003930
43.500000	-0.012986	0.026106	0.015072
44.500000	-0.005668	0.026953	0.015561
45.500000	-0.004841	0.018322	0.010578
46.500000	-0.000997	0.012849	0.007418
47.500000	-0.002138	0.013166	0.007601
48.500000	0.007998	0.028379	0.016385
49.500000	0.022348	0.029580	0.017078
50.500000	-0.001735	0.025604	0.014783
