x	PMF_mean	std_dev	std_error
0.500000	18.008489	0.519189	0.299754
1.500000	17.944231	0.577470	0.333403
2.500000	17.523868	1.132472	0.653833
3.500000	16.895582	1.764406	1.018680
4.500000	15.368446	1.767167	1.020275
5.500000	13.467139	1.184249	0.683726
6.500000	10.938609	0.632799	0.365347
7.500000	8.471718	0.534287	0.308471
8.500000	6.122139	0.441695	0.255013
9.500000	3.968159	0.299504	0.172919
10.500000	2.306259	0.244867	0.141374
11.500000	1.061788	0.217158	0.125376
12.500000	0.206389	0.244787	0.141328
13.500000	-0.281554	0.284376	0.164185
14.500000	-0.412532	0.339431	0.195970
15.500000	-0.143838	0.417175	0.240856
16.500000	0.441236	0.493582	0.284970
17.500000	1.308087	0.556265	0.321160
18.500000	2.208755	0.551121	0.318190
19.500000	3.004909	0.472748	0.272941
20.500000	3.297699	0.300145	0.173289
21.500000	2.996055	0.170907	0.098673
22.500000	2.385897	0.122619	0.070794
23.500000	1.725790	0.093940	0.054236
24.500000	1.127153	0.089920	0.051915
25.500000	0.659619	0.071759	0.041430
26.500000	0.322209	0.069267	0.039991
27.500000	0.098557	0.046515	0.026856
28.500000	-0.033965	0.022672	0.013090
29.500000	-0.096159	0.028607	0.016516
30.500000	-0.117101	0.018614	0.010747
31.500000	-0.083272	0.014311	0.008262
32.500000	-0.077905	0.012162	0.007022
33.500000	-0.049931	0.009915	0.005724
34.500000	-0.036692	0.014382	0.008303
35.500000	-0.008573	0.018118	0.010461
36.500000	0.011307	0.005441	0.003141
37.500000	0.017887	0.010070	0.005814
38.500000	0.017517	0.025606	0.014784
39.500000	0.021399	0.008137	0.004698
40.500000	0.028787	0.000845	0.000488
41.500000	0.010724	0.016965	0.009795
42.500000	0.010017	0.015167	0.008756
43.500000	0.002104	0.008225	0.004748
44.500000	-0.006982	0.017850	0.010306
45.500000	-0.003466	0.022372	0.012917
46.500000	-0.021942	0.015615	0.009016
47.500000	-0.006560	0.001656	0.000956
48.500000	-0.008315	0.015598	0.009005
49.500000	-0.004366	0.026745	0.015441
50.500000	-0.001652	0.016730	0.009659
