x	PMF_mean	std_dev	std_error
0.500000	-7.110086	0.462213	0.266859
1.500000	-7.059996	0.453255	0.261687
2.500000	-6.944575	0.456738	0.263698
3.500000	-6.752626	0.462568	0.267064
4.500000	-6.516812	0.462690	0.267134
5.500000	-6.289796	0.482533	0.278590
6.500000	-6.187835	0.478203	0.276090
7.500000	-6.272432	0.484176	0.279539
8.500000	-6.516689	0.460196	0.265694
9.500000	-6.904993	0.456897	0.263790
10.500000	-7.276720	0.433939	0.250535
11.500000	-7.508673	0.405750	0.234260
12.500000	-7.466549	0.392757	0.226758
13.500000	-7.150873	0.391258	0.225893
14.500000	-6.493622	0.410483	0.236993
15.500000	-5.551715	0.373452	0.215613
16.500000	-4.322730	0.357915	0.206642
17.500000	-2.843638	0.278482	0.160781
18.500000	-1.326702	0.294030	0.169758
19.500000	0.056217	0.390817	0.225638
20.500000	0.979553	0.349987	0.202065
21.500000	1.297263	0.380043	0.219418
22.500000	1.081330	0.348412	0.201156
23.500000	0.695102	0.300404	0.173438
24.500000	0.309569	0.318031	0.183615
25.500000	0.056003	0.250009	0.144343
26.500000	-0.093060	0.283068	0.163429
27.500000	-0.180192	0.264942	0.152965
28.500000	-0.084880	0.266696	0.153977
29.500000	-0.036105	0.354469	0.204653
30.500000	-0.102842	0.191813	0.110743
31.500000	0.000273	0.194474	0.112280
32.500000	0.029396	0.206262	0.119086
33.500000	-0.059891	0.191378	0.110492
34.500000	-0.032731	0.152779	0.088207
35.500000	-0.048629	0.133923	0.077321
36.500000	0.003264	0.074541	0.043036
37.500000	-0.064168	0.083646	0.048293
38.500000	-0.004139	0.012075	0.006972
39.500000	0.019149	0.106106	0.061260
40.500000	0.070682	0.091674	0.052928
41.500000	0.015698	0.093970	0.054254
42.500000	0.038872	0.064802	0.037414
43.500000	0.017879	0.045543	0.026294
44.500000	-0.005242	0.011275	0.006509
45.500000	-0.002205	0.013248	0.007648
46.500000	-0.029563	0.039509	0.022811
47.500000	-0.060457	0.088209	0.050928
48.500000	-0.016237	0.092468	0.053387
49.500000	-0.029428	0.101664	0.058696
50.500000	0.024381	0.089104	0.051444
