x	PMF_mean	std_dev	std_error
0.500000	18.511986	0.044194	0.025515
1.500000	18.511986	0.044194	0.025515
2.500000	18.511986	0.044194	0.025515
3.500000	18.478398	0.048716	0.028126
4.500000	18.226175	0.209996	0.121241
5.500000	17.588221	0.475975	0.274804
6.500000	15.693484	0.445902	0.257442
7.500000	12.783085	0.539084	0.311240
8.500000	9.920536	0.491258	0.283628
9.500000	7.429078	0.329220	0.190075
10.500000	5.341274	0.327408	0.189029
11.500000	3.712870	0.269020	0.155319
12.500000	2.469955	0.271482	0.156740
13.500000	1.645156	0.179420	0.103588
14.500000	1.188987	0.158241	0.091361
15.500000	1.066798	0.151491	0.087463
16.500000	1.247713	0.133072	0.076829
17.500000	1.687990	0.141487	0.081688
18.500000	2.236287	0.161794	0.093412
19.500000	2.697937	0.190605	0.110046
20.500000	2.858820	0.218672	0.126250
21.500000	2.628021	0.222667	0.128557
22.500000	2.116864	0.231466	0.133637
23.500000	1.532317	0.211558	0.122143
24.500000	1.013984	0.181781	0.104951
25.500000	0.605278	0.160687	0.092773
26.500000	0.319208	0.144360	0.083346
27.500000	0.153835	0.109892	0.063446
28.500000	0.043127	0.091650	0.052914
29.500000	-0.000116	0.077934	0.044995
30.500000	0.004430	0.047219	0.027262
31.500000	0.003450	0.059167	0.034160
32.500000	0.005080	0.031375	0.018115
33.500000	0.011441	0.029138	0.016823
34.500000	0.022675	0.033776	0.019501
35.500000	0.024548	0.036992	0.021357
36.500000	0.032175	0.032634	0.018841
37.500000	0.021279	0.034958	0.020183
38.500000	0.032184	0.005726	0.003306
39.500000	0.025650	0.012107	0.006990
40.500000	0.017724	0.013572	0.007836
41.500000	0.021837	0.007555	0.004362
42.500000	0.025357	0.007837	0.004525
43.500000	0.007958	0.014669	0.008469
44.500000	-0.012003	0.012930	0.007465
45.500000	-0.027719	0.017163	0.009909
46.500000	-0.028033	0.007310	0.004220
47.500000	-0.007295	0.019650	0.011345
48.500000	-0.008138	0.006339	0.003660
49.500000	0.010313	0.024603	0.014205
50.500000	0.027094	0.017835	0.010297
