x	PMF_mean	std_dev	std_error
0.500000	18.744168	0.035096	0.020263
1.500000	18.744168	0.035096	0.020263
2.500000	18.744168	0.035096	0.020263
3.500000	18.744168	0.035096	0.020263
4.500000	18.744168	0.035096	0.020263
5.500000	18.744168	0.035096	0.020263
6.500000	18.744168	0.035096	0.020263
7.500000	18.744168	0.035096	0.020263
8.500000	18.744168	0.035096	0.020263
9.500000	18.744168	0.035096	0.020263
10.500000	18.667996	0.066571	0.038435
11.500000	18.182675	0.299660	0.173009
12.500000	17.124583	0.606115	0.349941
13.500000	15.441112	0.788578	0.455286
14.500000	13.309186	0.949755	0.548341
15.500000	11.568803	0.968918	0.559405
16.500000	10.156120	0.876643	0.506130
17.500000	8.979668	0.874336	0.504798
18.500000	8.050401	0.736118	0.424998
19.500000	7.228754	0.603590	0.348483
20.500000	6.175234	0.393213	0.227022
21.500000	4.918555	0.272324	0.157226
22.500000	3.498231	0.187330	0.108155
23.500000	2.245553	0.120194	0.069394
24.500000	1.199066	0.078267	0.045187
25.500000	0.408320	0.047367	0.027347
26.500000	-0.150777	0.034920	0.020161
27.500000	-0.484877	0.033191	0.019163
28.500000	-0.620792	0.034923	0.020163
29.500000	-0.642016	0.034799	0.020091
30.500000	-0.588714	0.029649	0.017118
31.500000	-0.480961	0.049707	0.028699
32.500000	-0.376537	0.063047	0.036400
33.500000	-0.294186	0.077674	0.044845
34.500000	-0.237438	0.063198	0.036488
35.500000	-0.193440	0.051524	0.029747
36.500000	-0.155459	0.050036	0.028888
37.500000	-0.127123	0.031018	0.017908
38.500000	-0.083046	0.041412	0.023909
39.500000	-0.043844	0.045545	0.026295
40.500000	-0.026848	0.039796	0.022976
41.500000	-0.003357	0.041489	0.023954
42.500000	-0.007123	0.037571	0.021691
43.500000	0.001743	0.018826	0.010869
44.500000	0.009585	0.010938	0.006315
45.500000	0.007642	0.005793	0.003344
46.500000	0.007223	0.007736	0.004466
47.500000	0.008454	0.034678	0.020022
48.500000	-0.001285	0.049999	0.028867
49.500000	0.003965	0.055284	0.031918
50.500000	0.006447	0.068327	0.039449
