x	PMF_mean	std_dev	std_error
0.500000	18.608566	0.048693	0.028113
1.500000	18.598150	0.062849	0.036286
2.500000	18.557081	0.108586	0.062692
3.500000	18.274575	0.339544	0.196036
4.500000	17.790154	0.762451	0.440201
5.500000	17.088305	1.082709	0.625102
6.500000	15.556570	0.541992	0.312919
7.500000	13.510822	0.124152	0.071679
8.500000	11.192835	0.295621	0.170677
9.500000	8.777578	0.571792	0.330124
10.500000	6.668886	0.659111	0.380538
11.500000	4.924056	0.611609	0.353113
12.500000	3.686429	0.545949	0.315204
13.500000	2.852407	0.464835	0.268372
14.500000	2.366284	0.379172	0.218915
15.500000	2.176497	0.290686	0.167828
16.500000	2.317396	0.216073	0.124750
17.500000	2.677021	0.170578	0.098483
18.500000	3.155651	0.166124	0.095912
19.500000	3.543226	0.244741	0.141301
20.500000	3.543133	0.260479	0.150388
21.500000	3.042285	0.210213	0.121367
22.500000	2.335791	0.168268	0.097149
23.500000	1.677716	0.102807	0.059356
24.500000	1.104138	0.064100	0.037008
25.500000	0.675414	0.055540	0.032066
26.500000	0.389930	0.067568	0.039011
27.500000	0.175175	0.070032	0.040433
28.500000	0.069988	0.067890	0.039196
29.500000	0.013615	0.057528	0.033214
30.500000	-0.023803	0.035350	0.020410
31.500000	-0.043557	0.047122	0.027206
32.500000	-0.049563	0.064371	0.037164
33.500000	-0.023688	0.060049	0.034669
34.500000	-0.004219	0.057707	0.033317
35.500000	0.013290	0.047823	0.027610
36.500000	0.007665	0.043608	0.025177
37.500000	-0.006624	0.054836	0.031660
38.500000	0.000927	0.051873	0.029949
39.500000	-0.005592	0.028637	0.016533
40.500000	-0.004329	0.018311	0.010572
41.500000	-0.002133	0.012023	0.006941
42.500000	-0.001088	0.030269	0.017476
43.500000	-0.000170	0.026732	0.015434
44.500000	-0.010431	0.015122	0.008731
45.500000	-0.011025	0.021984	0.012692
46.500000	-0.006491	0.011397	0.006580
47.500000	-0.000137	0.020917	0.012077
48.500000	0.012664	0.029586	0.017082
49.500000	0.023140	0.033940	0.019595
50.500000	0.048835	0.037177	0.021464
