x	PMF_mean	std_dev	std_error
0.500000	18.326611	0.059082	0.034111
1.500000	18.326611	0.059082	0.034111
2.500000	18.326611	0.059082	0.034111
3.500000	18.326611	0.059082	0.034111
4.500000	18.326611	0.059082	0.034111
5.500000	18.326611	0.059082	0.034111
6.500000	18.326611	0.059082	0.034111
7.500000	18.326611	0.059082	0.034111
8.500000	18.326611	0.059082	0.034111
9.500000	18.326611	0.059082	0.034111
10.500000	18.326611	0.059082	0.034111
11.500000	18.131224	0.296460	0.171161
12.500000	17.362484	0.944707	0.545427
13.500000	15.864292	1.199201	0.692359
14.500000	13.641884	1.190860	0.687544
15.500000	11.333725	0.980436	0.566055
16.500000	9.362404	0.632977	0.365449
17.500000	7.542567	0.495269	0.285944
18.500000	6.027624	0.181640	0.104870
19.500000	4.590465	0.193339	0.111624
20.500000	3.071415	0.150940	0.087145
21.500000	1.648837	0.127721	0.073740
22.500000	0.349584	0.137884	0.079607
23.500000	-0.542335	0.122759	0.070875
24.500000	-1.185252	0.100247	0.057878
25.500000	-1.496904	0.103370	0.059680
26.500000	-1.521711	0.098118	0.056648
27.500000	-1.349561	0.112504	0.064954
28.500000	-1.097190	0.111191	0.064196
29.500000	-0.802700	0.095244	0.054989
30.500000	-0.525730	0.098708	0.056989
31.500000	-0.352315	0.092227	0.053247
32.500000	-0.227842	0.068534	0.039568
33.500000	-0.157623	0.080880	0.046696
34.500000	-0.102340	0.061206	0.035337
35.500000	-0.071043	0.052363	0.030232
36.500000	-0.046636	0.046200	0.026674
37.500000	-0.040276	0.045947	0.026527
38.500000	0.004721	0.055389	0.031979
39.500000	-0.007127	0.029547	0.017059
40.500000	0.010732	0.020639	0.011916
41.500000	0.008599	0.017115	0.009882
42.500000	-0.003185	0.007638	0.004410
43.500000	-0.011782	0.013247	0.007648
44.500000	-0.003392	0.005690	0.003285
45.500000	-0.004839	0.016533	0.009545
46.500000	-0.004923	0.022938	0.013244
47.500000	-0.004363	0.001874	0.001082
48.500000	-0.002514	0.019754	0.011405
49.500000	0.015667	0.021278	0.012285
50.500000	0.025232	0.040177	0.023196
