x	PMF_mean	std_dev	std_error
0.500000	-12.881241	1.670531	0.964482
1.500000	-12.804072	1.668150	0.963107
2.500000	-12.676869	1.664375	0.960927
3.500000	-12.475413	1.666667	0.962251
4.500000	-12.244431	1.665781	0.961739
5.500000	-12.087900	1.685752	0.973269
6.500000	-12.118249	1.675640	0.967431
7.500000	-12.366670	1.665859	0.961784
8.500000	-12.764919	1.639176	0.946378
9.500000	-13.158171	1.649267	0.952205
10.500000	-13.412699	1.689651	0.975521
11.500000	-13.448224	1.743824	1.006797
12.500000	-13.188184	1.788760	1.032741
13.500000	-12.606389	1.827494	1.055104
14.500000	-11.691167	1.832633	1.058071
15.500000	-10.460415	1.814993	1.047887
16.500000	-8.909109	1.745199	1.007591
17.500000	-7.044402	1.736215	1.002404
18.500000	-4.985508	1.654791	0.955394
19.500000	-2.863639	1.565719	0.903968
20.500000	-0.792474	1.343128	0.775455
21.500000	0.728189	1.190307	0.687224
22.500000	1.649697	0.826787	0.477346
23.500000	1.827110	0.331115	0.191169
24.500000	1.506704	0.456317	0.263455
25.500000	0.983817	0.532851	0.307642
26.500000	0.792023	0.673727	0.388976
27.500000	0.647714	0.598055	0.345287
28.500000	0.391528	0.372823	0.215249
29.500000	0.287324	0.524021	0.302544
30.500000	0.133935	0.343356	0.198237
31.500000	0.052270	0.252813	0.145962
32.500000	0.230104	0.332700	0.192085
33.500000	0.342836	0.574432	0.331648
34.500000	0.460584	0.763548	0.440835
35.500000	0.503979	0.696426	0.402082
36.500000	0.569479	0.693916	0.400632
37.500000	0.530280	0.848793	0.490051
38.500000	0.489900	0.819966	0.473407
39.500000	0.361909	0.797071	0.460189
40.500000	0.187218	0.525474	0.303383
41.500000	0.131087	0.267990	0.154724
42.500000	0.069651	0.182307	0.105255
43.500000	-0.048457	0.172127	0.099378
44.500000	0.001349	0.158415	0.091461
45.500000	-0.093596	0.296593	0.171238
46.500000	-0.116381	0.192054	0.110882
47.500000	-0.080156	0.218786	0.126316
48.500000	-0.075561	0.124288	0.071758
49.500000	0.024846	0.265307	0.153175
50.500000	0.036787	0.290035	0.167452
