x	PMF_mean	std_dev	std_error
0.500000	-7.391103	0.420947	0.243034
1.500000	-7.289643	0.431074	0.248881
2.500000	-7.088708	0.423120	0.244289
3.500000	-6.765318	0.435248	0.251290
4.500000	-6.407746	0.454568	0.262445
5.500000	-6.053573	0.430991	0.248833
6.500000	-5.794484	0.418969	0.241892
7.500000	-5.618108	0.412402	0.238100
8.500000	-5.557590	0.402412	0.232333
9.500000	-5.524534	0.426932	0.246489
10.500000	-5.531886	0.432726	0.249834
11.500000	-5.464809	0.445324	0.257108
12.500000	-5.192710	0.505104	0.291622
13.500000	-4.665578	0.535973	0.309444
14.500000	-3.876542	0.563959	0.325602
15.500000	-2.801029	0.566911	0.327306
16.500000	-1.541065	0.608090	0.351081
17.500000	-0.036743	0.539530	0.311498
18.500000	1.250527	0.663032	0.382802
19.500000	2.367613	0.608578	0.351363
20.500000	3.090504	0.511321	0.295211
21.500000	3.082676	0.102283	0.059053
22.500000	2.530654	0.100580	0.058070
23.500000	1.932002	0.092865	0.053616
24.500000	1.269016	0.149370	0.086239
25.500000	0.754199	0.164981	0.095252
26.500000	0.355795	0.202161	0.116718
27.500000	0.085361	0.208617	0.120445
28.500000	-0.023676	0.154408	0.089148
29.500000	-0.081123	0.153644	0.088706
30.500000	-0.058343	0.203531	0.117509
31.500000	-0.053100	0.108352	0.062557
32.500000	-0.061042	0.165070	0.095303
33.500000	-0.052667	0.157051	0.090674
34.500000	-0.040900	0.135555	0.078262
35.500000	-0.067769	0.133728	0.077208
36.500000	-0.071718	0.081306	0.046942
37.500000	-0.049519	0.117923	0.068083
38.500000	-0.096996	0.090341	0.052158
39.500000	-0.010114	0.104478	0.060320
40.500000	0.037899	0.077442	0.044711
41.500000	0.020687	0.055521	0.032055
42.500000	0.018278	0.070822	0.040889
43.500000	-0.001925	0.063168	0.036470
44.500000	-0.060158	0.079681	0.046004
45.500000	-0.047877	0.016466	0.009506
46.500000	-0.022791	0.082407	0.047578
47.500000	-0.039861	0.101917	0.058842
48.500000	0.066983	0.058732	0.033909
49.500000	0.028765	0.045743	0.026410
50.500000	-0.027064	0.056509	0.032626
