x	PMF_mean	std_dev	std_error
0.500000	18.834193	0.060827	0.035119
1.500000	18.834193	0.060827	0.035119
2.500000	18.834193	0.060827	0.035119
3.500000	18.834193	0.060827	0.035119
4.500000	18.834193	0.060827	0.035119
5.500000	18.834193	0.060827	0.035119
6.500000	18.834193	0.060827	0.035119
7.500000	18.724511	0.056587	0.032670
8.500000	18.222895	0.190736	0.110122
9.500000	15.880365	0.310800	0.179441
10.500000	12.632722	0.510161	0.294542
11.500000	9.671284	0.285621	0.164904
12.500000	7.120658	0.168016	0.097004
13.500000	5.152563	0.116861	0.067470
14.500000	3.731319	0.135406	0.078176
15.500000	2.652489	0.124069	0.071631
16.500000	2.002957	0.116582	0.067308
17.500000	1.704060	0.099496	0.057444
18.500000	1.776748	0.100164	0.057829
19.500000	2.020883	0.128719	0.074316
20.500000	2.271278	0.109393	0.063158
21.500000	2.359932	0.106021	0.061211
22.500000	2.304308	0.113800	0.065702
23.500000	2.108917	0.142592	0.082325
24.500000	1.858442	0.166881	0.096349
25.500000	1.588058	0.174481	0.100737
26.500000	1.299681	0.182690	0.105476
27.500000	1.023870	0.158724	0.091639
28.500000	0.787906	0.144670	0.083525
29.500000	0.583850	0.109991	0.063503
30.500000	0.429416	0.115342	0.066593
31.500000	0.332650	0.106375	0.061415
32.500000	0.258415	0.093291	0.053862
33.500000	0.197609	0.091844	0.053026
34.500000	0.169899	0.089667	0.051769
35.500000	0.135234	0.097080	0.056049
36.500000	0.117854	0.106575	0.061531
37.500000	0.087103	0.090748	0.052393
38.500000	0.070640	0.075295	0.043472
39.500000	0.051328	0.040480	0.023371
40.500000	0.033065	0.033455	0.019315
41.500000	0.025937	0.008165	0.004714
42.500000	0.020702	0.020487	0.011828
43.500000	0.020164	0.029805	0.017208
44.500000	0.014501	0.026969	0.015571
45.500000	-0.004715	0.019256	0.011117
46.500000	-0.021109	0.013215	0.007630
47.500000	-0.028105	0.020881	0.012056
48.500000	-0.034338	0.012363	0.007138
49.500000	-0.026102	0.028384	0.016387
50.500000	-0.008723	0.032482	0.018754
