           z         mean           se
    0.500000    13.577370     1.785107
    1.500000    13.265745     1.767341
    2.500000    11.611535     1.445273
    3.500000     9.631603     0.877990
    4.500000     7.038203     0.575267
    5.500000     4.748678     0.371904
    6.500000     2.582797     0.315912
    7.500000     0.762343     0.276817
    8.500000    -0.890334     0.262896
    9.500000    -2.454062     0.264480
   10.500000    -3.602687     0.254474
   11.500000    -4.404897     0.258768
   12.500000    -4.760359     0.267292
   13.500000    -4.813761     0.261059
   14.500000    -4.533040     0.268375
   15.500000    -3.883123     0.282782
   16.500000    -3.004140     0.309912
   17.500000    -1.918722     0.313518
   18.500000    -0.656868     0.335583
   19.500000     0.559506     0.306158
   20.500000     1.390452     0.234582
   21.500000     1.784362     0.170653
   22.500000     1.630267     0.142981
   23.500000     1.343621     0.108318
   24.500000     0.842368     0.102269
   25.500000     0.526292     0.123698
   26.500000     0.289561     0.083077
   27.500000     0.100943     0.101566
   28.500000     0.064425     0.125819
   29.500000     0.061836     0.112473
   30.500000    -0.076673     0.083595
   31.500000    -0.054929     0.111161
   32.500000    -0.040941     0.097271
   33.500000    -0.089182     0.096242
   34.500000    -0.079071     0.070147
   35.500000    -0.017948     0.083034
   36.500000     0.006396     0.057487
   37.500000     0.000802     0.045342
   38.500000    -0.061389     0.051630
   39.500000     0.031220     0.044826
   40.500000    -0.028158     0.031999
   41.500000    -0.028673     0.061285
   42.500000     0.036134     0.042913
   43.500000     0.045776     0.044721
   44.500000     0.013788     0.030531
   45.500000    -0.016337     0.021958
   46.500000    -0.008725     0.036652
   47.500000     0.028531     0.055202
   48.500000    -0.044583     0.057716
   49.500000     0.002248     0.039679
   50.500000     0.079690     0.060275
   51.500000     0.082457     0.050560
   52.500000     0.007779     0.048523
   53.500000     0.016367     0.049673
   54.500000     0.111811     0.042459
   55.500000     0.122207     0.072383
   56.500000     0.129503     0.077317
   57.500000     0.108742     0.065782
   58.500000     0.185152     0.066077
   59.500000     0.191160     0.088030
   60.500000     0.123973     0.095557
   61.500000     0.199650     0.099918
   62.500000     0.298530     0.088668
   63.500000     0.448780     0.113323
   64.500000     0.732965     0.105467
   65.500000     1.108640     0.125007
   66.500000     1.718921     0.178281
   67.500000     2.540581     0.180314
   68.500000     3.890262     0.270154
   69.500000     5.375902     0.369195
   70.500000     7.295583     0.380042
   71.500000     9.982841     0.565380
   72.500000    11.478462     0.989704
   73.500000    15.643387     0.850540
   74.500000    16.835306     0.597168
