x	PMF_mean	std_dev	std_error
0.500000	15.956734	1.298205	0.749519
1.500000	15.565898	1.744737	1.007325
2.500000	15.565898	1.744737	1.007325
3.500000	15.565898	1.744737	1.007325
4.500000	15.956734	1.298205	0.749519
5.500000	15.567542	1.730052	0.998846
6.500000	14.154926	0.968324	0.559062
7.500000	12.464996	0.252373	0.145708
8.500000	10.123554	0.205174	0.118457
9.500000	7.952675	0.211129	0.121895
10.500000	6.097623	0.227812	0.131527
11.500000	4.718786	0.225572	0.130234
12.500000	3.698476	0.185152	0.106897
13.500000	2.985820	0.152350	0.087959
14.500000	2.578630	0.118074	0.068170
15.500000	2.488281	0.148877	0.085954
16.500000	2.594800	0.184924	0.106766
17.500000	2.817956	0.187613	0.108318
18.500000	3.079730	0.205531	0.118663
19.500000	3.144328	0.186300	0.107560
20.500000	2.960388	0.097705	0.056410
21.500000	2.566745	0.064625	0.037311
22.500000	2.030134	0.079127	0.045684
23.500000	1.460191	0.119038	0.068727
24.500000	1.019859	0.125680	0.072562
25.500000	0.648572	0.100299	0.057907
26.500000	0.402028	0.068053	0.039290
27.500000	0.241922	0.070597	0.040759
28.500000	0.105479	0.033595	0.019396
29.500000	0.054627	0.012109	0.006991
30.500000	0.021953	0.025019	0.014445
31.500000	0.004970	0.008162	0.004712
32.500000	0.001546	0.023547	0.013595
33.500000	-0.003006	0.033207	0.019172
34.500000	-0.014903	0.033552	0.019371
35.500000	-0.007856	0.028210	0.016287
36.500000	-0.001936	0.037720	0.021778
37.500000	0.006117	0.022263	0.012853
38.500000	0.005083	0.020558	0.011869
39.500000	-0.000393	0.053958	0.031153
40.500000	0.015751	0.027485	0.015868
41.500000	-0.009425	0.031514	0.018195
42.500000	-0.014134	0.017484	0.010095
43.500000	-0.002333	0.025251	0.014578
44.500000	0.000129	0.006910	0.003989
45.500000	-0.015239	0.018055	0.010424
46.500000	-0.002189	0.013109	0.007569
47.500000	-0.006877	0.015736	0.009085
48.500000	0.013507	0.022254	0.012848
49.500000	0.020810	0.027123	0.015660
50.500000	0.021755	0.017642	0.010186
51.500000	0.016915	0.012404	0.007162
52.500000	0.012004	0.035497	0.020494
53.500000	0.009699	0.047705	0.027543
54.500000	0.026625	0.062879	0.036303
55.500000	0.024041	0.042011	0.024255
56.500000	0.026454	0.035524	0.020510
57.500000	0.019278	0.040315	0.023276
58.500000	0.037395	0.050048	0.028895
59.500000	0.044682	0.041555	0.023992
60.500000	0.051961	0.047857	0.027630
61.500000	0.074084	0.059665	0.034447
62.500000	0.074145	0.065653	0.037905
63.500000	0.066996	0.083328	0.048110
64.500000	0.061884	0.068245	0.039401
65.500000	0.120127	0.070808	0.040881
66.500000	0.195580	0.097403	0.056236
67.500000	0.427044	0.115015	0.066404
68.500000	0.871653	0.169695	0.097973
69.500000	1.591470	0.228769	0.132080
70.500000	2.656875	0.309005	0.178404
71.500000	4.085115	0.392429	0.226569
72.500000	5.892177	0.501098	0.289309
73.500000	8.107990	0.588796	0.339942
74.500000	10.857298	0.663532	0.383090
75.500000	13.762583	0.471292	0.272101
76.500000	15.956734	1.298205	0.749519
77.500000	17.458103	0.009249	0.005340
78.500000	17.458103	0.009249	0.005340
