x	PMF_mean	std_dev	std_error
0.500000	14.831989	1.035305	0.597734
1.500000	15.249484	2.100485	1.212716
2.500000	15.437928	1.813059	1.046770
3.500000	15.337920	1.666794	0.962324
4.500000	14.057365	1.232103	0.711355
5.500000	12.421113	1.145674	0.661455
6.500000	9.992174	0.836204	0.482782
7.500000	7.739739	0.805536	0.465077
8.500000	5.573990	0.571848	0.330157
9.500000	3.710147	0.382778	0.220997
10.500000	2.197125	0.256580	0.148136
11.500000	1.019163	0.154894	0.089428
12.500000	0.225371	0.100128	0.057809
13.500000	-0.205604	0.055481	0.032032
14.500000	-0.277186	0.076660	0.044260
15.500000	-0.011484	0.127610	0.073676
16.500000	0.523662	0.169075	0.097616
17.500000	1.222855	0.171145	0.098810
18.500000	1.968776	0.252311	0.145672
19.500000	2.586217	0.269426	0.155553
20.500000	2.838698	0.264245	0.152562
21.500000	2.661006	0.116822	0.067447
22.500000	2.145909	0.067510	0.038977
23.500000	1.572585	0.046020	0.026569
24.500000	1.061286	0.058787	0.033941
25.500000	0.658402	0.066691	0.038504
26.500000	0.366253	0.083651	0.048296
27.500000	0.197031	0.084738	0.048923
28.500000	0.088498	0.076068	0.043918
29.500000	0.032892	0.087796	0.050689
30.500000	0.000464	0.075481	0.043579
31.500000	-0.000418	0.077334	0.044649
32.500000	0.014607	0.075669	0.043687
33.500000	0.019137	0.064494	0.037235
34.500000	0.018318	0.070880	0.040923
35.500000	0.012534	0.067063	0.038719
36.500000	0.013554	0.071261	0.041143
37.500000	0.019053	0.059550	0.034381
38.500000	0.013524	0.065145	0.037612
39.500000	0.014979	0.038296	0.022110
40.500000	-0.008730	0.023301	0.013453
41.500000	-0.010673	0.023370	0.013492
42.500000	-0.007871	0.020456	0.011810
43.500000	-0.004117	0.020819	0.012020
44.500000	0.012840	0.017108	0.009877
45.500000	0.011915	0.007956	0.004594
46.500000	0.003530	0.023951	0.013828
47.500000	-0.007749	0.021164	0.012219
48.500000	0.001690	0.026610	0.015363
49.500000	0.009167	0.019939	0.011512
50.500000	0.012141	0.033603	0.019401
51.500000	0.002640	0.031176	0.017999
52.500000	-0.002924	0.037274	0.021520
53.500000	-0.012324	0.033184	0.019159
54.500000	-0.010488	0.028672	0.016554
55.500000	-0.022692	0.028081	0.016213
56.500000	-0.024749	0.079162	0.045704
57.500000	-0.031418	0.075521	0.043602
58.500000	-0.033411	0.070776	0.040862
59.500000	-0.039950	0.068273	0.039418
60.500000	-0.026054	0.068123	0.039331
61.500000	-0.026269	0.052230	0.030155
62.500000	-0.036569	0.048168	0.027810
63.500000	-0.043027	0.045173	0.026081
64.500000	-0.036567	0.044234	0.025539
65.500000	0.026245	0.034871	0.020133
66.500000	0.173953	0.023371	0.013493
67.500000	0.449420	0.015977	0.009224
68.500000	0.969561	0.030149	0.017407
69.500000	1.800132	0.048181	0.027817
70.500000	3.045306	0.119240	0.068843
71.500000	4.676130	0.202313	0.116806
72.500000	6.865461	0.354954	0.204933
73.500000	9.568952	0.509090	0.293923
74.500000	12.516180	0.497651	0.287319
75.500000	15.419212	0.023544	0.013593
76.500000	17.207781	0.047739	0.027562
77.500000	17.207781	0.047739	0.027562
