x	PMF_mean	std_dev	std_error
0.500000	17.267924	0.074209	0.042844
1.500000	16.863279	0.774868	0.447370
2.500000	16.863279	0.774868	0.447370
3.500000	16.386213	1.601161	0.924430
4.500000	14.826165	1.412520	0.815519
5.500000	13.151239	0.814088	0.470014
6.500000	10.733357	0.505291	0.291730
7.500000	8.332528	0.555702	0.320834
8.500000	6.072377	0.507750	0.293150
9.500000	4.057556	0.431496	0.249124
10.500000	2.486292	0.360766	0.208288
11.500000	1.305761	0.337117	0.194634
12.500000	0.492086	0.361725	0.208842
13.500000	0.029489	0.397743	0.229637
14.500000	-0.083661	0.447982	0.258642
15.500000	0.193718	0.515957	0.297888
16.500000	0.774910	0.584102	0.337231
17.500000	1.620969	0.635108	0.366680
18.500000	2.515900	0.630189	0.363840
19.500000	3.298386	0.530733	0.306419
20.500000	3.592112	0.365107	0.210794
21.500000	3.300198	0.209899	0.121185
22.500000	2.691959	0.147585	0.085209
23.500000	2.009478	0.119242	0.068845
24.500000	1.380618	0.100050	0.057764
25.500000	0.877389	0.072824	0.042045
26.500000	0.496111	0.067223	0.038811
27.500000	0.237081	0.052776	0.030470
28.500000	0.063007	0.039791	0.022973
29.500000	-0.032787	0.030130	0.017396
30.500000	-0.087046	0.015421	0.008903
31.500000	-0.077754	0.014158	0.008174
32.500000	-0.083225	0.018231	0.010526
33.500000	-0.074318	0.014266	0.008237
34.500000	-0.059143	0.010771	0.006218
35.500000	-0.037735	0.014138	0.008162
36.500000	-0.016651	0.015233	0.008795
37.500000	-0.010780	0.016849	0.009728
38.500000	-0.007270	0.024381	0.014077
39.500000	0.002946	0.016777	0.009686
40.500000	0.013919	0.003582	0.002068
41.500000	0.008265	0.009496	0.005482
42.500000	0.007544	0.005937	0.003428
43.500000	0.003505	0.011560	0.006674
44.500000	-0.001778	0.015984	0.009229
45.500000	0.005123	0.020132	0.011623
46.500000	-0.010397	0.013343	0.007704
47.500000	-0.005001	0.010075	0.005817
48.500000	-0.010570	0.023175	0.013380
49.500000	-0.010610	0.020424	0.011792
50.500000	-0.019892	0.012361	0.007137
51.500000	-0.002205	0.006492	0.003748
52.500000	-0.005165	0.022141	0.012783
53.500000	0.015745	0.036596	0.021129
54.500000	0.017487	0.036612	0.021138
55.500000	0.018002	0.026245	0.015152
56.500000	0.021507	0.027122	0.015659
57.500000	0.030903	0.036860	0.021281
58.500000	0.016373	0.032452	0.018736
59.500000	0.005459	0.029491	0.017026
60.500000	0.006183	0.029607	0.017094
61.500000	0.006106	0.034685	0.020025
62.500000	-0.006877	0.042301	0.024423
63.500000	-0.004316	0.049623	0.028650
64.500000	0.008273	0.067361	0.038891
65.500000	0.083478	0.088877	0.051313
66.500000	0.237435	0.102085	0.058939
67.500000	0.543752	0.111815	0.064556
68.500000	1.052724	0.127138	0.073403
69.500000	1.819655	0.126536	0.073056
70.500000	2.905153	0.158842	0.091708
71.500000	4.319925	0.155162	0.089583
72.500000	6.170125	0.276555	0.159669
73.500000	8.408916	0.360771	0.208291
74.500000	10.953010	0.555887	0.320941
75.500000	13.813432	0.644374	0.372030
76.500000	16.437533	0.751934	0.434129
77.500000	17.267924	0.074209	0.042844
78.500000	17.267924	0.074209	0.042844
79.500000	17.267924	0.074209	0.042844
