x	PMF_mean	std_dev	std_error
0.500000	17.412334	0.010700	0.006177
1.500000	17.412334	0.010700	0.006177
2.500000	17.412334	0.010700	0.006177
3.500000	17.412334	0.010700	0.006177
4.500000	17.412334	0.010700	0.006177
5.500000	16.635473	0.663760	0.383222
6.500000	15.275451	0.394180	0.227580
7.500000	12.615758	0.482029	0.278300
8.500000	10.025481	0.441252	0.254757
9.500000	7.626452	0.294599	0.170087
10.500000	5.601694	0.285211	0.164667
11.500000	4.014611	0.253160	0.146162
12.500000	2.819908	0.251469	0.145186
13.500000	2.028078	0.195929	0.113119
14.500000	1.593396	0.191128	0.110348
15.500000	1.486429	0.158407	0.091457
16.500000	1.664965	0.062626	0.036157
17.500000	2.086350	0.055056	0.031786
18.500000	2.609327	0.144273	0.083296
19.500000	3.030027	0.202298	0.116797
20.500000	3.149666	0.238958	0.137963
21.500000	2.900678	0.232045	0.133971
22.500000	2.386574	0.220558	0.127339
23.500000	1.788663	0.177734	0.102615
24.500000	1.248503	0.155166	0.089585
25.500000	0.808446	0.137418	0.079338
26.500000	0.493778	0.124409	0.071828
27.500000	0.292035	0.100073	0.057777
28.500000	0.152175	0.079083	0.045659
29.500000	0.072873	0.069123	0.039908
30.500000	0.048886	0.052596	0.030366
31.500000	0.029758	0.072194	0.041681
32.500000	0.029158	0.056967	0.032890
33.500000	0.029042	0.052342	0.030220
34.500000	0.029984	0.047921	0.027667
35.500000	0.031112	0.035164	0.020302
36.500000	0.039577	0.025440	0.014688
37.500000	0.026942	0.021660	0.012506
38.500000	0.034290	0.009475	0.005470
39.500000	0.030044	0.015977	0.009224
40.500000	0.019586	0.010418	0.006015
41.500000	0.021531	0.008253	0.004765
42.500000	0.022746	0.019314	0.011151
43.500000	0.008410	0.019029	0.010986
44.500000	-0.009608	0.017704	0.010221
45.500000	-0.020469	0.015648	0.009034
46.500000	-0.028453	0.005858	0.003382
47.500000	-0.012001	0.018554	0.010712
48.500000	-0.009065	0.022006	0.012705
49.500000	0.007323	0.039709	0.022926
50.500000	0.023777	0.040613	0.023448
51.500000	0.034344	0.049599	0.028636
52.500000	0.033377	0.041610	0.024024
53.500000	0.025529	0.040513	0.023390
54.500000	0.029871	0.043248	0.024969
55.500000	0.043575	0.048421	0.027956
56.500000	0.049901	0.060943	0.035185
57.500000	0.048453	0.062299	0.035968
58.500000	0.045270	0.048741	0.028141
59.500000	0.052138	0.053168	0.030697
60.500000	0.052234	0.056628	0.032694
61.500000	0.041805	0.040748	0.023526
62.500000	0.031474	0.039478	0.022793
63.500000	0.018820	0.033705	0.019459
64.500000	0.042797	0.036257	0.020933
65.500000	0.073977	0.049321	0.028475
66.500000	0.177266	0.052668	0.030408
67.500000	0.373745	0.068027	0.039275
68.500000	0.737664	0.076318	0.044063
69.500000	1.323922	0.097245	0.056144
70.500000	2.175103	0.129685	0.074874
71.500000	3.318191	0.162548	0.093847
72.500000	4.787797	0.170690	0.098548
73.500000	6.574019	0.131701	0.076037
74.500000	8.699627	0.102146	0.058974
75.500000	11.126780	0.210077	0.121288
76.500000	13.566893	0.437858	0.252798
77.500000	15.739803	0.465738	0.268894
78.500000	17.412334	0.010700	0.006177
79.500000	17.412334	0.010700	0.006177
80.500000	17.412334	0.010700	0.006177
