           z         mean           se
  -72.500000     0.000065     0.000024
  -71.500000     0.000164     0.000048
  -70.500000     0.000735     0.000129
  -69.500000     0.001483     0.000213
  -68.500000     0.002973     0.000237
  -67.500000     0.004794     0.000350
  -66.500000     0.006942     0.000258
  -65.500000     0.008365     0.000332
  -64.500000     0.009636     0.000374
  -63.500000     0.010588     0.000349
  -62.500000     0.010630     0.000333
  -61.500000     0.010971     0.000345
  -60.500000     0.010508     0.000395
  -59.500000     0.010392     0.000337
  -58.500000     0.010349     0.000448
  -57.500000     0.010499     0.000482
  -56.500000     0.010309     0.000406
  -55.500000     0.010136     0.000425
  -54.500000     0.010240     0.000498
  -53.500000     0.010245     0.000487
  -52.500000     0.010160     0.000407
  -51.500000     0.010364     0.000301
  -50.500000     0.010074     0.000385
  -49.500000     0.010373     0.000372
  -48.500000     0.010833     0.000339
  -47.500000     0.010419     0.000235
  -46.500000     0.010533     0.000238
  -45.500000     0.010650     0.000366
  -44.500000     0.010889     0.000422
  -43.500000     0.010903     0.000458
  -42.500000     0.011407     0.000437
  -41.500000     0.011167     0.000544
  -40.500000     0.011816     0.000449
  -39.500000     0.011460     0.000342
  -38.500000     0.011648     0.000344
  -37.500000     0.011875     0.000491
  -36.500000     0.012689     0.000397
  -35.500000     0.012969     0.000497
  -34.500000     0.013054     0.000363
  -33.500000     0.013941     0.000382
  -32.500000     0.015036     0.000354
  -31.500000     0.015663     0.000315
  -30.500000     0.015613     0.000332
  -29.500000     0.015693     0.000405
  -28.500000     0.014885     0.000463
  -27.500000     0.013078     0.000406
  -26.500000     0.009857     0.000407
  -25.500000     0.007414     0.000434
  -24.500000     0.004909     0.000254
  -23.500000     0.002571     0.000211
  -22.500000     0.001152     0.000138
  -21.500000     0.000461     0.000108
  -20.500000     0.000164     0.000044
  -19.500000     0.000045     0.000017
  -18.500000     0.000004     0.000004
  -17.500000     0.000000     0.000000
  -16.500000     0.000000     0.000000
  -15.500000     0.000000     0.000000
  -14.500000     0.000000     0.000000
  -13.500000     0.000000     0.000000
  -12.500000     0.000000     0.000000
  -11.500000     0.000000     0.000000
  -10.500000     0.000000     0.000000
   -9.500000     0.000000     0.000000
   -8.500000     0.000000     0.000000
   -7.500000     0.000000     0.000000
   -6.500000     0.000000     0.000000
   -5.500000     0.000000     0.000000
   -4.500000     0.000000     0.000000
   -3.500000     0.000000     0.000000
   -2.500000     0.000000     0.000000
   -1.500000     0.000000     0.000000
   -0.500000     0.000000     0.000000
    0.500000     0.000000     0.000000
    1.500000     0.000000     0.000000
    2.500000     0.000000     0.000000
    3.500000     0.000000     0.000000
    4.500000     0.000000     0.000000
    5.500000     0.000000     0.000000
    6.500000     0.000000     0.000000
    7.500000     0.000000     0.000000
    8.500000     0.000000     0.000000
    9.500000     0.000000     0.000000
   10.500000     0.000000     0.000000
   11.500000     0.000000     0.000000
   12.500000     0.000000     0.000000
   13.500000     0.000000     0.000000
   14.500000     0.000000     0.000000
   15.500000     0.000000     0.000000
   16.500000     0.000000     0.000000
   17.500000     0.000000     0.000000
   18.500000     0.000021     0.000009
   19.500000     0.000099     0.000035
   20.500000     0.000243     0.000029
   21.500000     0.000696     0.000080
   22.500000     0.001458     0.000167
   23.500000     0.002764     0.000246
   24.500000     0.004987     0.000484
   25.500000     0.007665     0.000542
   26.500000     0.010492     0.000620
   27.500000     0.012319     0.000722
   28.500000     0.014330     0.000665
   29.500000     0.015047     0.000881
   30.500000     0.014730     0.000726
   31.500000     0.014342     0.000585
   32.500000     0.013922     0.000430
   33.500000     0.013194     0.000428
   34.500000     0.012748     0.000472
   35.500000     0.011753     0.000403
   36.500000     0.011949     0.000338
   37.500000     0.011358     0.000465
   38.500000     0.011080     0.000427
   39.500000     0.010816     0.000389
   40.500000     0.010580     0.000316
   41.500000     0.010674     0.000302
   42.500000     0.010879     0.000255
   43.500000     0.010647     0.000304
   44.500000     0.010729     0.000292
   45.500000     0.010196     0.000400
   46.500000     0.010548     0.000326
   47.500000     0.010384     0.000335
   48.500000     0.010515     0.000179
   49.500000     0.010768     0.000339
   50.500000     0.010569     0.000210
   51.500000     0.011094     0.000413
   52.500000     0.010962     0.000393
   53.500000     0.010433     0.000270
   54.500000     0.011018     0.000280
   55.500000     0.009982     0.000248
   56.500000     0.010355     0.000352
   57.500000     0.010332     0.000335
   58.500000     0.010211     0.000291
   59.500000     0.010061     0.000389
   60.500000     0.010114     0.000280
   61.500000     0.010299     0.000224
   62.500000     0.010442     0.000349
   63.500000     0.010212     0.000330
   64.500000     0.010203     0.000313
   65.500000     0.009954     0.000326
   66.500000     0.009597     0.000180
   67.500000     0.008725     0.000318
   68.500000     0.007181     0.000281
   69.500000     0.005673     0.000211
   70.500000     0.003426     0.000236
   71.500000     0.002048     0.000189
   72.500000     0.000915     0.000148
   73.500000     0.000320     0.000076
   74.500000     0.000119     0.000040
   75.500000     0.000025     0.000012
   76.500000     0.000004     0.000004
