 -74.50	0.00000
 -73.50	0.00001
 -72.50	0.00004
 -71.50	0.00015
 -70.50	0.00047
 -69.50	0.00129
 -68.50	0.00275
 -67.50	0.00488
 -66.50	0.00713
 -65.50	0.00931
 -64.50	0.01082
 -63.50	0.01183
 -62.50	0.01232
 -61.50	0.01270
 -60.50	0.01277
 -59.50	0.01283
 -58.50	0.01283
 -57.50	0.01281
 -56.50	0.01283
 -55.50	0.01281
 -54.50	0.01275
 -53.50	0.01277
 -52.50	0.01267
 -51.50	0.01260
 -50.50	0.01261
 -49.50	0.01259
 -48.50	0.01255
 -47.50	0.01265
 -46.50	0.01256
 -45.50	0.01259
 -44.50	0.01251
 -43.50	0.01261
 -42.50	0.01260
 -41.50	0.01276
 -40.50	0.01284
 -39.50	0.01274
 -38.50	0.01281
 -37.50	0.01293
 -36.50	0.01282
 -35.50	0.01287
 -34.50	0.01288
 -33.50	0.01289
 -32.50	0.01298
 -31.50	0.01302
 -30.50	0.01315
 -29.50	0.01288
 -28.50	0.01267
 -27.50	0.01193
 -26.50	0.01093
 -25.50	0.00939
 -24.50	0.00779
 -23.50	0.00618
 -22.50	0.00468
 -21.50	0.00366
 -20.50	0.00323
 -19.50	0.00342
 -18.50	0.00412
 -17.50	0.00522
 -16.50	0.00626
 -15.50	0.00691
 -14.50	0.00692
 -13.50	0.00607
 -12.50	0.00449
 -11.50	0.00280
 -10.50	0.00144
  -9.50	0.00068
  -8.50	0.00027
  -7.50	0.00010
  -6.50	0.00002
  -5.50	0.00001
  -4.50	0.00000
  -3.50	0.00000
  -2.50	0.00000
  -1.50	0.00000
  -0.50	0.00000
   0.50	0.00000
   1.50	0.00000
   2.50	0.00000
   3.50	0.00000
   4.50	0.00000
   5.50	0.00000
   6.50	0.00002
   7.50	0.00005
   8.50	0.00014
   9.50	0.00038
  10.50	0.00095
  11.50	0.00190
  12.50	0.00324
  13.50	0.00455
  14.50	0.00567
  15.50	0.00605
  16.50	0.00568
  17.50	0.00498
  18.50	0.00422
  19.50	0.00361
  20.50	0.00335
  21.50	0.00379
  22.50	0.00477
  23.50	0.00627
  24.50	0.00801
  25.50	0.00967
  26.50	0.01114
  27.50	0.01225
  28.50	0.01279
  29.50	0.01313
  30.50	0.01318
  31.50	0.01317
  32.50	0.01304
  33.50	0.01294
  34.50	0.01292
  35.50	0.01283
  36.50	0.01274
  37.50	0.01257
  38.50	0.01250
  39.50	0.01241
  40.50	0.01253
  41.50	0.01247
  42.50	0.01247
  43.50	0.01255
  44.50	0.01255
  45.50	0.01255
  46.50	0.01249
  47.50	0.01246
  48.50	0.01223
  49.50	0.01221
  50.50	0.01225
  51.50	0.01233
  52.50	0.01232
  53.50	0.01230
  54.50	0.01238
  55.50	0.01255
  56.50	0.01263
  57.50	0.01257
  58.50	0.01269
  59.50	0.01268
  60.50	0.01273
  61.50	0.01265
  62.50	0.01280
  63.50	0.01267
  64.50	0.01260
  65.50	0.01219
  66.50	0.01177
  67.50	0.01068
  68.50	0.00908
  69.50	0.00693
  70.50	0.00459
  71.50	0.00258
  72.50	0.00120
  73.50	0.00045
  74.50	0.00014
  75.50	0.00004
  76.50	0.00001
  77.50	0.00000
  78.50	0.00000
