           z         mean           se
    0.500000    19.405609     0.036164
    1.500000    19.405609     0.036164
    2.500000    19.405609     0.036164
    3.500000    19.405609     0.036164
    4.500000    19.405609     0.036164
    5.500000    19.405609     0.036164
    6.500000    19.405609     0.036164
    7.500000    18.479543     0.701033
    8.500000    17.675797     1.010494
    9.500000    14.858939     1.154286
   10.500000    11.260343     1.018672
   11.500000     8.200116     0.613964
   12.500000     6.443779     0.591835
   13.500000     5.584908     0.552401
   14.500000     5.255498     0.455467
   15.500000     4.972946     0.393461
   16.500000     4.946165     0.355832
   17.500000     5.065445     0.330060
   18.500000     5.515029     0.287291
   19.500000     5.851291     0.276459
   20.500000     5.541199     0.166513
   21.500000     4.850336     0.186926
   22.500000     4.035052     0.149885
   23.500000     3.048893     0.129369
   24.500000     2.227644     0.080377
   25.500000     1.529159     0.091462
   26.500000     1.013943     0.103493
   27.500000     0.568323     0.086132
   28.500000     0.226642     0.066206
   29.500000     0.136570     0.071431
   30.500000     0.008787     0.056495
   31.500000    -0.039023     0.058893
   32.500000    -0.091161     0.051470
   33.500000    -0.058491     0.055049
   34.500000    -0.047824     0.056861
   35.500000    -0.072822     0.054023
   36.500000    -0.060069     0.060625
   37.500000    -0.036648     0.061513
   38.500000     0.020966     0.054549
   39.500000    -0.016887     0.041246
   40.500000    -0.021447     0.026229
   41.500000    -0.031931     0.025510
   42.500000     0.000191     0.026283
   43.500000     0.007889     0.031969
   44.500000     0.016989     0.022945
   45.500000     0.012314     0.024510
   46.500000     0.051747     0.023499
   47.500000    -0.016403     0.030234
   48.500000    -0.010381     0.038142
   49.500000    -0.008968     0.029973
   50.500000    -0.057707     0.068202
   51.500000    -0.021119     0.042522
   52.500000    -0.068301     0.049052
   53.500000    -0.044958     0.055320
   54.500000    -0.080652     0.074722
   55.500000    -0.105371     0.052882
   56.500000    -0.124916     0.082714
   57.500000    -0.078839     0.067353
   58.500000    -0.070351     0.070546
   59.500000    -0.117035     0.064753
   60.500000    -0.065487     0.088024
   61.500000    -0.043897     0.063241
   62.500000    -0.057430     0.074950
   63.500000    -0.012882     0.078824
   64.500000     0.103987     0.079943
   65.500000     0.272272     0.073245
   66.500000     0.637529     0.081024
   67.500000     1.137730     0.084105
   68.500000     1.760300     0.101866
   69.500000     2.694471     0.085145
   70.500000     3.804310     0.135556
   71.500000     5.311352     0.250761
   72.500000     7.717831     0.404932
   73.500000     9.968757     0.610711
   74.500000    12.898820     1.000433
   75.500000    14.171880     1.387414
   76.500000    16.894798     1.032572
   77.500000    18.361662     0.708649
