           z         mean           se
    0.500000   -19.291386     1.239417
    1.500000   -19.167062     1.238191
    2.500000   -18.914183     1.238930
    3.500000   -18.540396     1.236529
    4.500000   -18.074318     1.242333
    5.500000   -17.628044     1.242477
    6.500000   -17.256889     1.241480
    7.500000   -16.981271     1.240667
    8.500000   -16.837450     1.242183
    9.500000   -16.764970     1.243790
   10.500000   -16.661019     1.242992
   11.500000   -16.429098     1.235498
   12.500000   -15.906823     1.223408
   13.500000   -15.051917     1.220198
   14.500000   -13.844355     1.211263
   15.500000   -12.340209     1.203329
   16.500000   -10.512210     1.187372
   17.500000    -8.494251     1.156904
   18.500000    -6.395615     1.158702
   19.500000    -4.250979     1.069433
   20.500000    -2.251850     0.838453
   21.500000    -0.125326     0.656331
   22.500000     0.543857     0.625952
   23.500000     0.536031     0.462616
   24.500000     0.190188     0.379040
   25.500000     0.103721     0.343305
   26.500000    -0.324048     0.304086
   27.500000    -0.560126     0.271561
   28.500000    -0.559724     0.399094
   29.500000    -0.751154     0.291851
   30.500000    -0.652558     0.263399
   31.500000    -0.611146     0.279806
   32.500000    -0.733582     0.345015
   33.500000    -0.461167     0.200268
   34.500000    -0.353284     0.298435
   35.500000    -0.260239     0.213702
   36.500000    -0.297061     0.184125
   37.500000    -0.146408     0.142302
   38.500000    -0.250460     0.196607
   39.500000    -0.210692     0.201575
   40.500000     0.026000     0.093525
   41.500000     0.090677     0.107131
   42.500000     0.139551     0.131719
   43.500000    -0.131796     0.065617
   44.500000    -0.004765     0.102116
   45.500000     0.049522     0.048015
   46.500000     0.063673     0.058281
   47.500000     0.036770     0.056963
   48.500000    -0.164983     0.058417
   49.500000    -0.104648     0.079966
   50.500000    -0.114358     0.094895
   51.500000    -0.050624     0.150268
   52.500000    -0.022148     0.143548
   53.500000     0.043730     0.118215
   54.500000    -0.225861     0.147502
   55.500000     0.049225     0.073723
   56.500000    -0.248508     0.152539
   57.500000    -0.167478     0.191589
   58.500000     0.107621     0.164524
   59.500000     0.226513     0.164122
   60.500000     0.234720     0.242933
   61.500000     0.431305     0.220314
   62.500000     0.499625     0.315008
   63.500000     0.663157     0.307250
   64.500000     0.848274     0.337008
   65.500000     1.086867     0.348437
   66.500000     1.383830     0.326515
   67.500000     1.707506     0.378418
   68.500000     2.221550     0.472673
   69.500000     1.731992     0.375212
   70.500000     3.031987     0.686881
   71.500000     4.014884     1.036071
