           z         mean           se
  -23.500000     0.000001     0.000001
  -22.500000     0.000001     0.000001
  -21.500000     0.000007     0.000006
  -20.500000     0.000009     0.000006
  -19.500000     0.000054     0.000018
  -18.500000     0.000162     0.000021
  -17.500000     0.000386     0.000037
  -16.500000     0.001032     0.000075
  -15.500000     0.002507     0.000101
  -14.500000     0.005208     0.000223
  -13.500000     0.009558     0.000409
  -12.500000     0.014868     0.000513
  -11.500000     0.019748     0.000595
  -10.500000     0.023497     0.000664
   -9.500000     0.025579     0.000636
   -8.500000     0.027229     0.000561
   -7.500000     0.029143     0.000290
   -6.500000     0.031985     0.000314
   -5.500000     0.035911     0.000330
   -4.500000     0.041827     0.000317
   -3.500000     0.047745     0.000295
   -2.500000     0.053588     0.000585
   -1.500000     0.058123     0.000528
   -0.500000     0.060174     0.000628
    0.500000     0.060509     0.000582
    1.500000     0.058240     0.000412
    2.500000     0.054383     0.000469
    3.500000     0.048595     0.000341
    4.500000     0.042665     0.000392
    5.500000     0.037694     0.000339
    6.500000     0.033614     0.000440
    7.500000     0.031298     0.000439
    8.500000     0.029750     0.000478
    9.500000     0.028723     0.000591
   10.500000     0.026133     0.000517
   11.500000     0.022113     0.000493
   12.500000     0.016360     0.000420
   13.500000     0.010677     0.000321
   14.500000     0.005994     0.000143
   15.500000     0.002970     0.000060
   16.500000     0.001241     0.000072
   17.500000     0.000488     0.000043
   18.500000     0.000139     0.000022
   19.500000     0.000051     0.000015
   20.500000     0.000015     0.000008
   21.500000     0.000005     0.000002
   22.500000     0.000001     0.000001
   23.500000     0.000000     0.000000
