#frame monomer_traj1 monomer_traj2 monomer_traj3 monomer_moy standard_error popc_alone_traj1 popc_alone_traj2 popc_alone_traj3 popc_alone_moy standard_error
58 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
59 92.308 84.615 100.000 92.308 4.441 1.562 0.000 0.000 0.521 0.521
60 76.923 100.000 100.000 92.308 7.692 0.000 0.000 0.000 0.000 0.000
61 100.000 92.308 92.308 94.872 2.564 1.562 0.000 0.000 0.521 0.521
62 100.000 76.923 100.000 92.308 7.692 1.562 0.000 0.000 0.521 0.521
63 76.923 92.308 84.615 84.615 4.441 1.562 0.000 0.000 0.521 0.521
64 92.308 76.923 100.000 89.744 6.784 1.562 0.000 0.000 0.521 0.521
65 92.308 92.308 100.000 94.872 2.564 1.562 0.000 0.000 0.521 0.521
66 100.000 100.000 92.308 97.436 2.564 0.000 0.000 0.000 0.000 0.000
67 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
68 88.462 76.923 84.615 83.333 3.392 0.000 0.000 0.000 0.000 0.000
69 100.000 73.077 100.000 91.026 8.974 1.562 0.000 0.000 0.521 0.521
70 92.308 88.462 92.308 91.026 1.282 0.000 0.000 0.000 0.000 0.000
71 92.308 88.462 100.000 93.590 3.392 0.000 0.000 0.000 0.000 0.000
72 100.000 80.769 76.923 85.897 7.138 0.000 0.000 0.000 0.000 0.000
73 100.000 84.615 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
74 88.462 92.308 100.000 93.590 3.392 0.000 0.000 0.000 0.000 0.000
75 100.000 100.000 92.308 97.436 2.564 0.000 0.000 0.000 0.000 0.000
76 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
77 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
78 100.000 100.000 80.769 93.590 6.410 0.000 0.000 0.000 0.000 0.000
79 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
80 76.923 92.308 84.615 84.615 4.441 1.562 0.000 0.000 0.521 0.521
81 84.615 84.615 100.000 89.744 5.128 0.000 0.000 0.000 0.000 0.000
82 100.000 100.000 80.769 93.590 6.410 0.000 0.000 0.000 0.000 0.000
83 100.000 100.000 92.308 97.436 2.564 0.000 0.000 0.000 0.000 0.000
84 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
85 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
86 100.000 84.615 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
87 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
88 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
89 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
90 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
91 65.385 100.000 100.000 88.462 11.538 0.000 0.000 0.000 0.000 0.000
92 80.769 88.462 92.308 87.179 3.392 1.562 0.000 0.000 0.521 0.521
93 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
94 100.000 92.308 92.308 94.872 2.564 4.688 0.000 0.000 1.562 1.562
95 76.923 100.000 92.308 89.744 6.784 0.000 0.000 0.000 0.000 0.000
96 92.308 80.769 92.308 88.462 3.846 0.000 0.000 0.000 0.000 0.000
97 100.000 92.308 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
98 92.308 84.615 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
99 100.000 76.923 92.308 89.744 6.784 0.000 0.000 0.000 0.000 0.000
100 100.000 92.308 84.615 92.308 4.441 1.562 0.000 0.000 0.521 0.521
101 92.308 100.000 92.308 94.872 2.564 1.562 0.000 0.000 0.521 0.521
102 100.000 100.000 92.308 97.436 2.564 0.000 0.000 0.000 0.000 0.000
103 100.000 88.462 80.769 89.744 5.588 0.000 0.000 0.000 0.000 0.000
104 100.000 84.615 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
105 92.308 100.000 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
106 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
107 100.000 92.308 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
108 100.000 100.000 84.615 94.872 5.128 1.562 0.000 0.000 0.521 0.521
109 92.308 100.000 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
110 100.000 84.615 76.923 87.179 6.784 0.000 0.000 0.000 0.000 0.000
111 100.000 76.923 65.385 80.769 10.176 0.000 0.000 0.000 0.000 0.000
112 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
113 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
114 84.615 100.000 84.615 89.744 5.128 0.000 0.000 0.000 0.000 0.000
115 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
116 92.308 100.000 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
117 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
118 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
119 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
120 100.000 92.308 100.000 97.436 2.564 3.125 0.000 0.000 1.042 1.042
121 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
122 76.923 100.000 100.000 92.308 7.692 0.000 0.000 0.000 0.000 0.000
123 84.615 100.000 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
124 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
125 92.308 84.615 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
126 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
127 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
128 92.308 84.615 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
129 84.615 100.000 84.615 89.744 5.128 4.688 0.000 0.000 1.562 1.562
130 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
131 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
132 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
133 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
134 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
135 100.000 92.308 100.000 97.436 2.564 1.562 0.000 0.000 0.521 0.521
136 76.923 100.000 100.000 92.308 7.692 0.000 0.000 0.000 0.000 0.000
137 100.000 84.615 100.000 94.872 5.128 1.562 0.000 0.000 0.521 0.521
138 92.308 92.308 92.308 92.308 0.000 1.562 0.000 0.000 0.521 0.521
139 84.615 100.000 84.615 89.744 5.128 1.562 0.000 0.000 0.521 0.521
140 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
141 84.615 100.000 92.308 92.308 4.441 3.125 0.000 0.000 1.042 1.042
142 100.000 84.615 84.615 89.744 5.128 3.125 0.000 0.000 1.042 1.042
143 84.615 80.769 92.308 85.897 3.392 0.000 0.000 0.000 0.000 0.000
144 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
145 84.615 92.308 100.000 92.308 4.441 1.562 0.000 0.000 0.521 0.521
146 100.000 100.000 92.308 97.436 2.564 0.000 0.000 0.000 0.000 0.000
147 73.077 100.000 100.000 91.026 8.974 0.000 0.000 0.000 0.000 0.000
148 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
149 92.308 84.615 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
150 76.923 92.308 92.308 87.179 5.128 0.000 0.000 0.000 0.000 0.000
151 100.000 100.000 88.462 96.154 3.846 0.000 0.000 0.000 0.000 0.000
152 84.615 100.000 84.615 89.744 5.128 0.000 0.000 0.000 0.000 0.000
153 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
154 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
155 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
156 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
157 100.000 84.615 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
158 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
159 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
160 100.000 92.308 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
161 100.000 84.615 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
162 100.000 92.308 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
163 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
164 92.308 100.000 80.769 91.026 5.588 0.000 0.000 0.000 0.000 0.000
165 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
166 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
167 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
168 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
169 100.000 80.769 65.385 82.051 10.013 0.000 0.000 0.000 0.000 0.000
170 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
171 76.923 84.615 100.000 87.179 6.784 0.000 0.000 0.000 0.000 0.000
172 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
173 100.000 84.615 80.769 88.462 5.875 0.000 0.000 0.000 0.000 0.000
174 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
175 100.000 100.000 84.615 94.872 5.128 0.000 0.000 0.000 0.000 0.000
176 84.615 100.000 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
177 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
178 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
179 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
180 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
181 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
182 100.000 92.308 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
183 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
184 84.615 100.000 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
185 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
186 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
187 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
188 84.615 100.000 84.615 89.744 5.128 0.000 0.000 0.000 0.000 0.000
189 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
190 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
191 76.923 100.000 100.000 92.308 7.692 0.000 0.000 0.000 0.000 0.000
192 100.000 76.923 100.000 92.308 7.692 0.000 0.000 0.000 0.000 0.000
193 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
194 92.308 100.000 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
195 88.462 76.923 92.308 85.897 4.623 0.000 0.000 0.000 0.000 0.000
196 76.923 92.308 92.308 87.179 5.128 0.000 0.000 0.000 0.000 0.000
197 92.308 100.000 88.462 93.590 3.392 0.000 0.000 0.000 0.000 0.000
198 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
199 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
200 92.308 84.615 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
201 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
202 92.308 92.308 84.615 89.744 2.564 0.000 0.000 0.000 0.000 0.000
203 92.308 92.308 92.308 92.308 0.000 0.000 0.000 4.688 1.562 1.562
204 84.615 92.308 84.615 87.179 2.564 0.000 0.000 1.562 0.521 0.521
205 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
206 88.462 100.000 84.615 91.026 4.623 0.000 0.000 0.000 0.000 0.000
207 84.615 76.923 84.615 82.051 2.564 0.000 0.000 0.000 0.000 0.000
208 84.615 92.308 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
209 92.308 80.769 100.000 91.026 5.588 0.000 0.000 0.000 0.000 0.000
210 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
211 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
212 92.308 84.615 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
213 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
214 92.308 84.615 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
215 84.615 88.462 100.000 91.026 4.623 0.000 0.000 0.000 0.000 0.000
216 92.308 100.000 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
217 100.000 88.462 69.231 85.897 8.974 0.000 0.000 0.000 0.000 0.000
218 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
219 92.308 100.000 88.462 93.590 3.392 0.000 0.000 0.000 0.000 0.000
220 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
221 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
222 100.000 100.000 84.615 94.872 5.128 0.000 0.000 0.000 0.000 0.000
223 76.923 92.308 84.615 84.615 4.441 0.000 0.000 0.000 0.000 0.000
224 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
225 100.000 92.308 84.615 92.308 4.441 0.000 0.000 4.688 1.562 1.562
226 92.308 100.000 84.615 92.308 4.441 0.000 1.562 0.000 0.521 0.521
227 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
228 84.615 80.769 92.308 85.897 3.392 0.000 0.000 0.000 0.000 0.000
229 53.846 92.308 92.308 79.487 12.821 0.000 0.000 0.000 0.000 0.000
230 100.000 92.308 92.308 94.872 2.564 0.000 1.562 1.562 1.042 0.521
231 100.000 100.000 100.000 100.000 0.000 0.000 1.562 0.000 0.521 0.521
232 92.308 84.615 100.000 92.308 4.441 0.000 3.125 0.000 1.042 1.042
233 100.000 92.308 100.000 97.436 2.564 0.000 3.125 0.000 1.042 1.042
234 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
235 100.000 100.000 100.000 100.000 0.000 0.000 0.000 1.562 0.521 0.521
236 92.308 100.000 92.308 94.872 2.564 0.000 3.125 0.000 1.042 1.042
237 73.077 100.000 92.308 88.462 8.006 0.000 0.000 0.000 0.000 0.000
238 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
239 100.000 92.308 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
240 100.000 100.000 100.000 100.000 0.000 0.000 3.125 0.000 1.042 1.042
241 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
242 100.000 92.308 92.308 94.872 2.564 0.000 1.562 0.000 0.521 0.521
243 92.308 92.308 100.000 94.872 2.564 3.125 1.562 0.000 1.562 0.902
244 100.000 92.308 92.308 94.872 2.564 0.000 1.562 0.000 0.521 0.521
245 92.308 100.000 92.308 94.872 2.564 1.562 1.562 0.000 1.042 0.521
246 100.000 84.615 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
247 100.000 92.308 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
248 76.923 69.231 92.308 79.487 6.784 0.000 0.000 0.000 0.000 0.000
249 84.615 84.615 84.615 84.615 0.000 0.000 0.000 0.000 0.000 0.000
250 92.308 84.615 92.308 89.744 2.564 1.562 0.000 0.000 0.521 0.521
251 80.769 92.308 100.000 91.026 5.588 0.000 0.000 1.562 0.521 0.521
252 100.000 76.923 100.000 92.308 7.692 0.000 0.000 0.000 0.000 0.000
253 92.308 80.769 100.000 91.026 5.588 0.000 0.000 1.562 0.521 0.521
254 100.000 84.615 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
255 92.308 100.000 100.000 97.436 2.564 1.562 0.000 0.000 0.521 0.521
256 100.000 92.308 69.231 87.179 9.245 0.000 0.000 1.562 0.521 0.521
257 84.615 92.308 92.308 89.744 2.564 3.125 0.000 1.562 1.562 0.902
258 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
259 92.308 76.923 100.000 89.744 6.784 0.000 0.000 0.000 0.000 0.000
260 92.308 100.000 100.000 97.436 2.564 0.000 0.000 1.562 0.521 0.521
261 92.308 84.615 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
262 92.308 92.308 76.923 87.179 5.128 0.000 0.000 1.562 0.521 0.521
263 92.308 100.000 76.923 89.744 6.784 0.000 0.000 0.000 0.000 0.000
264 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
265 100.000 100.000 100.000 100.000 0.000 0.000 0.000 1.562 0.521 0.521
266 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
267 100.000 92.308 92.308 94.872 2.564 0.000 1.562 0.000 0.521 0.521
268 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
269 92.308 92.308 84.615 89.744 2.564 0.000 0.000 0.000 0.000 0.000
270 100.000 92.308 100.000 97.436 2.564 0.000 0.000 3.125 1.042 1.042
271 84.615 92.308 88.462 88.462 2.221 0.000 0.000 0.000 0.000 0.000
272 80.769 92.308 92.308 88.462 3.846 0.000 0.000 1.562 0.521 0.521
273 84.615 100.000 92.308 92.308 4.441 0.000 0.000 0.000 0.000 0.000
274 100.000 100.000 84.615 94.872 5.128 0.000 0.000 0.000 0.000 0.000
275 100.000 73.077 92.308 88.462 8.006 0.000 0.000 0.000 0.000 0.000
276 100.000 92.308 92.308 94.872 2.564 0.000 0.000 1.562 0.521 0.521
277 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
278 84.615 84.615 92.308 87.179 2.564 0.000 0.000 1.562 0.521 0.521
279 92.308 100.000 92.308 94.872 2.564 0.000 0.000 1.562 0.521 0.521
280 92.308 100.000 100.000 97.436 2.564 0.000 1.562 0.000 0.521 0.521
281 92.308 88.462 92.308 91.026 1.282 0.000 1.562 0.000 0.521 0.521
282 84.615 84.615 84.615 84.615 0.000 0.000 0.000 0.000 0.000 0.000
283 92.308 92.308 100.000 94.872 2.564 1.562 0.000 0.000 0.521 0.521
284 92.308 84.615 76.923 84.615 4.441 0.000 0.000 0.000 0.000 0.000
285 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
286 100.000 92.308 84.615 92.308 4.441 0.000 1.562 0.000 0.521 0.521
287 92.308 84.615 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
288 100.000 61.538 92.308 84.615 11.750 0.000 0.000 0.000 0.000 0.000
289 92.308 92.308 92.308 92.308 0.000 0.000 1.562 0.000 0.521 0.521
290 84.615 92.308 100.000 92.308 4.441 0.000 0.000 0.000 0.000 0.000
291 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
292 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
293 84.615 92.308 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
294 100.000 100.000 92.308 97.436 2.564 0.000 0.000 0.000 0.000 0.000
295 84.615 92.308 100.000 92.308 4.441 1.562 1.562 0.000 1.042 0.521
296 100.000 100.000 76.923 92.308 7.692 0.000 0.000 0.000 0.000 0.000
297 84.615 92.308 84.615 87.179 2.564 0.000 3.125 0.000 1.042 1.042
298 84.615 100.000 76.923 87.179 6.784 0.000 0.000 0.000 0.000 0.000
299 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
300 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
301 84.615 92.308 84.615 87.179 2.564 0.000 0.000 0.000 0.000 0.000
302 100.000 100.000 76.923 92.308 7.692 0.000 0.000 0.000 0.000 0.000
303 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
304 100.000 92.308 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
305 84.615 92.308 76.923 84.615 4.441 0.000 0.000 0.000 0.000 0.000
306 84.615 92.308 88.462 88.462 2.221 0.000 3.125 1.562 1.562 0.902
307 88.462 100.000 84.615 91.026 4.623 0.000 0.000 0.000 0.000 0.000
308 100.000 92.308 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
309 84.615 92.308 92.308 89.744 2.564 0.000 0.000 0.000 0.000 0.000
310 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
311 92.308 100.000 100.000 97.436 2.564 0.000 0.000 0.000 0.000 0.000
312 100.000 100.000 100.000 100.000 0.000 0.000 0.000 0.000 0.000 0.000
313 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
314 100.000 100.000 92.308 97.436 2.564 0.000 0.000 0.000 0.000 0.000
315 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
316 84.615 100.000 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
317 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
318 92.308 92.308 100.000 94.872 2.564 0.000 0.000 0.000 0.000 0.000
319 100.000 100.000 84.615 94.872 5.128 0.000 0.000 0.000 0.000 0.000
320 92.308 100.000 84.615 92.308 4.441 0.000 0.000 0.000 0.000 0.000
321 100.000 100.000 84.615 94.872 5.128 0.000 0.000 0.000 0.000 0.000
322 92.308 76.923 92.308 87.179 5.128 0.000 0.000 0.000 0.000 0.000
323 92.308 100.000 92.308 94.872 2.564 0.000 0.000 0.000 0.000 0.000
324 100.000 100.000 84.615 94.872 5.128 0.000 0.000 0.000 0.000 0.000
325 84.615 100.000 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
326 92.308 92.308 92.308 92.308 0.000 0.000 0.000 0.000 0.000 0.000
327 84.615 84.615 92.308 87.179 2.564 0.000 0.000 0.000 0.000 0.000
328 84.615 100.000 100.000 94.872 5.128 0.000 0.000 0.000 0.000 0.000
