#batch avg_duration max_duration contacts_count
0 #TOTAL_CONTACTS 3623 for 1000 frames
1 #TOTAL_CONTACTS 3243 for 1000 frames
2 #TOTAL_CONTACTS 3359 for 1000 frames
3 #TOTAL_CONTACTS 3254 for 1000 frames
4 #TOTAL_CONTACTS 2972 for 1000 frames
5 #TOTAL_CONTACTS 3333 for 1000 frames
6 #TOTAL_CONTACTS 3467 for 1000 frames
7 #TOTAL_CONTACTS 3261 for 1000 frames
8 #TOTAL_CONTACTS 3790 for 1000 frames
9 #TOTAL_CONTACTS 3308 for 1000 frames
10 #TOTAL_CONTACTS 2507 for 1000 frames
11 #TOTAL_CONTACTS 2801 for 1000 frames
12 #TOTAL_CONTACTS 3153 for 1000 frames
13 #TOTAL_CONTACTS 3278 for 1000 frames
14 #TOTAL_CONTACTS 3608 for 1000 frames
15 #TOTAL_CONTACTS 2918 for 1000 frames
16 #TOTAL_CONTACTS 3422 for 1000 frames
17 #TOTAL_CONTACTS 3249 for 1000 frames
18 #TOTAL_CONTACTS 3182 for 1000 frames
19 #TOTAL_CONTACTS 3353 for 1000 frames
20 #TOTAL_CONTACTS 3442 for 1000 frames
21 #TOTAL_CONTACTS 3416 for 1000 frames
22 #TOTAL_CONTACTS 3475 for 1000 frames
23 #TOTAL_CONTACTS 3018 for 1000 frames
24 #TOTAL_CONTACTS 3171 for 1000 frames
25 #TOTAL_CONTACTS 3240 for 1000 frames
26 #TOTAL_CONTACTS 3349 for 1000 frames
27 #TOTAL_CONTACTS 3267 for 1000 frames
28 #TOTAL_CONTACTS 3737 for 1000 frames
29 #TOTAL_CONTACTS 3377 for 1000 frames
30 #TOTAL_CONTACTS 3000 for 1000 frames
31 #TOTAL_CONTACTS 3288 for 1000 frames
32 #TOTAL_CONTACTS 3449 for 1000 frames
33 #TOTAL_CONTACTS 3264 for 1000 frames
34 #TOTAL_CONTACTS 3015 for 1000 frames
35 #TOTAL_CONTACTS 2937 for 1000 frames
36 #TOTAL_CONTACTS 3419 for 1000 frames
37 #TOTAL_CONTACTS 3268 for 1000 frames
38 #TOTAL_CONTACTS 3749 for 1000 frames
39 #TOTAL_CONTACTS 3104 for 1000 frames
40 #TOTAL_CONTACTS 3372 for 1000 frames
41 #TOTAL_CONTACTS 3670 for 1000 frames
42 #TOTAL_CONTACTS 3342 for 1000 frames
43 #TOTAL_CONTACTS 3325 for 1000 frames
44 #TOTAL_CONTACTS 3219 for 1000 frames
45 #TOTAL_CONTACTS 3211 for 1000 frames
46 #TOTAL_CONTACTS 3315 for 1000 frames
47 #TOTAL_CONTACTS 3527 for 1000 frames
48 #TOTAL_CONTACTS 3258 for 1000 frames
49 #TOTAL_CONTACTS 3127 for 1000 frames
50 #TOTAL_CONTACTS 3257 for 1000 frames
51 #TOTAL_CONTACTS 3366 for 1000 frames
52 #TOTAL_CONTACTS 3390 for 1000 frames
53 #TOTAL_CONTACTS 2978 for 1000 frames
54 #TOTAL_CONTACTS 3232 for 1000 frames
55 #TOTAL_CONTACTS 3546 for 1000 frames
56 #TOTAL_CONTACTS 3212 for 1000 frames
57 #TOTAL_CONTACTS 2853 for 1000 frames
58 #TOTAL_CONTACTS 3338 for 1000 frames
59 #TOTAL_CONTACTS 3386 for 1000 frames
60 #TOTAL_CONTACTS 314 for 100 frames
