z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-66.500000	0.424900	0.062240	0.076340	0.159760	0.032730	0.000740	0.483410	0.314290	0.215990	0.196711	0.058653
-65.500000	0.673970	0.182570	0.163200	0.341870	0.115800	0.010770	0.704050	0.477510	0.409860	0.342178	0.081864
-64.500000	0.864670	0.405140	0.299220	0.596290	0.240290	0.053940	0.895020	0.646170	0.596020	0.510751	0.094544
-63.500000	0.960620	0.643620	0.494610	0.830830	0.416650	0.210470	0.965350	0.790930	0.744680	0.673084	0.085349
-62.500000	0.986500	0.795800	0.712450	0.965890	0.671380	0.446120	0.996730	0.865730	0.869320	0.812213	0.059889
-61.500000	1.002960	0.921780	0.890410	0.990400	0.867480	0.699580	0.999670	0.940000	0.956660	0.918771	0.031653
-60.500000	1.005750	0.989830	0.958690	0.996500	0.970650	0.881350	0.988510	0.977810	0.991160	0.973361	0.012422
-59.500000	0.988200	0.997110	0.979430	0.995720	0.982120	0.964680	1.004890	0.997890	0.992440	0.989164	0.004057
-58.500000	0.998000	1.000260	1.000090	0.998390	1.004140	1.003840	1.002740	1.002370	0.994960	1.000532	0.001017
-57.500000	0.995730	1.010260	1.001070	0.996100	0.993500	0.993120	1.001290	0.997620	1.007850	0.999616	0.002031
-56.500000	1.001540	0.986140	0.994260	1.006170	0.999170	0.997440	0.993820	0.999340	1.000360	0.997582	0.001896
-55.500000	0.994260	1.002000	1.000640	0.990940	1.005260	1.004470	0.995760	0.986000	1.001080	0.997823	0.002172
-54.500000	0.997610	1.001570	0.999190	1.000530	1.000810	0.996200	1.009160	1.010880	1.001730	1.001964	0.001645
-53.500000	1.007690	1.003760	0.996160	0.995650	0.997820	1.000400	0.997920	0.999350	0.995870	0.999402	0.001346
-52.500000	0.996760	1.000390	1.006830	1.007790	0.997980	0.999430	0.993990	0.994410	1.009180	1.000751	0.001933
-51.500000	1.003190	0.987490	0.984710	0.996150	0.995970	0.996680	0.998420	0.998360	1.000100	0.995674	0.001970
-50.500000	0.991480	1.003340	1.004760	0.998760	1.003820	1.004830	1.004850	0.992110	0.990850	0.999422	0.002083
-49.500000	1.004750	0.999150	1.000780	1.001020	0.999360	0.992210	1.001230	1.007270	1.008040	1.001534	0.001598
-48.500000	0.989120	1.006230	0.994750	0.990210	0.983580	0.996710	0.989080	1.003260	0.986850	0.993310	0.002530
-47.500000	1.009820	0.990940	1.002930	0.994500	1.004540	1.006560	1.000930	0.992530	1.001300	1.000450	0.002165
-46.500000	0.987600	1.006090	0.993560	1.003730	1.014290	0.999310	0.997140	0.995250	0.998250	0.999469	0.002588
-45.500000	1.003550	0.997190	1.002420	1.000700	0.990050	0.994230	1.000400	1.003180	1.000920	0.999182	0.001510
-44.500000	1.008230	0.995950	0.994990	0.992730	1.000740	0.998830	0.991600	1.003660	1.005460	0.999132	0.001940
-43.500000	0.992380	0.999000	1.000370	1.007130	0.999850	0.999840	1.002360	0.998110	0.992040	0.999009	0.001553
-42.500000	1.004260	1.007280	0.999150	0.998230	1.000620	0.997280	1.003590	0.998080	1.006840	1.001703	0.001291
-41.500000	0.992980	0.998680	1.001290	0.998710	0.998140	0.996500	0.988880	1.001550	0.993840	0.996730	0.001384
-40.500000	1.002910	0.986870	1.002230	1.003090	1.006040	1.001390	1.009690	1.001290	0.996950	1.001162	0.002130
-39.500000	0.997510	1.007250	0.996040	0.997180	0.992110	1.004830	0.998360	0.999500	1.003950	0.999637	0.001604
-38.500000	0.999040	0.999060	0.992530	1.012290	1.005700	0.992660	0.988610	0.997710	1.001190	0.998754	0.002408
-37.500000	1.003810	1.001330	1.008980	0.993990	0.996660	1.000910	1.009650	0.994000	0.992390	1.000191	0.002146
-36.500000	0.984490	1.000230	0.985280	0.993090	0.995860	0.991610	0.989820	0.992510	0.994840	0.991970	0.001661
-35.500000	1.004220	0.995920	0.994910	1.005290	0.996940	1.005250	0.999670	0.998370	1.010370	1.001216	0.001757
-34.500000	1.001870	0.993650	1.004510	0.995970	1.007550	0.994300	0.987580	0.996860	0.993950	0.997360	0.002068
-33.500000	0.990020	1.015220	0.999340	1.003960	0.994900	0.997360	1.009610	1.000370	1.000470	1.001250	0.002525
-32.500000	1.005180	0.983860	0.995600	1.003010	0.996500	1.002390	0.991550	0.993510	0.998040	0.996627	0.002201
-31.500000	0.979580	1.002150	0.995670	0.989040	0.995980	0.988950	0.996400	1.004480	0.997350	0.994400	0.002518
-30.500000	1.002740	0.992800	0.999450	0.995500	0.994970	1.002110	1.005770	0.996900	0.994560	0.998311	0.001474
-29.500000	0.995820	0.999350	0.994730	0.996840	0.999070	0.993590	0.981370	0.993610	0.995120	0.994389	0.001772
-28.500000	0.994670	1.001100	0.999660	0.993420	0.999230	0.987730	1.004090	0.999440	1.005660	0.998333	0.001857
-27.500000	0.998310	0.993750	1.002650	0.989450	0.984580	0.998200	0.998990	0.998070	0.992380	0.995153	0.001873
-26.500000	0.993880	1.002890	0.996230	1.004410	1.000220	0.999410	1.009650	1.005690	0.993940	1.000702	0.001817
-25.500000	1.016820	0.999930	1.006260	1.009220	0.999560	1.004180	1.018250	0.994850	1.019360	1.007603	0.002979
-24.500000	1.052770	1.014490	1.046060	1.032170	1.038640	1.011420	1.046280	1.044440	1.042380	1.036517	0.004839
-23.500000	1.075740	1.051150	1.057200	1.072160	1.050100	1.050610	1.097090	1.069600	1.078600	1.066917	0.005337
-22.500000	1.153710	1.105640	1.109600	1.134140	1.116720	1.087270	1.162900	1.136920	1.162180	1.129898	0.008942
-21.500000	1.243040	1.191860	1.170230	1.224460	1.195010	1.150140	1.236300	1.223000	1.201840	1.203987	0.010288
-20.500000	1.332410	1.272380	1.253400	1.268060	1.258270	1.223210	1.316010	1.306170	1.287400	1.279701	0.011419
-19.500000	1.355900	1.333400	1.317930	1.333480	1.304660	1.288860	1.355240	1.356550	1.317140	1.329240	0.008060
-18.500000	1.368000	1.371070	1.340570	1.339880	1.340500	1.342510	1.358800	1.348990	1.353880	1.351578	0.004043
-17.500000	1.336810	1.329150	1.345600	1.334060	1.321930	1.335190	1.307180	1.331250	1.337000	1.330908	0.003657
-16.500000	1.283090	1.308500	1.284300	1.297400	1.281920	1.292050	1.291070	1.289800	1.309950	1.293120	0.003453
-15.500000	1.226420	1.260710	1.254380	1.244620	1.257910	1.260270	1.244190	1.238540	1.231510	1.246506	0.004223
-14.500000	1.159560	1.188980	1.184170	1.160380	1.185720	1.203120	1.150110	1.177130	1.165720	1.174988	0.005710
-13.500000	1.065360	1.107810	1.101820	1.073060	1.092520	1.136300	1.056270	1.062440	1.095000	1.087842	0.008645
-12.500000	0.976270	1.011510	1.023080	1.006490	1.000060	1.038430	0.970190	0.980860	1.011340	1.002026	0.007541
-11.500000	0.908570	0.930320	0.945980	0.936570	0.949850	0.969990	0.916930	0.928690	0.923080	0.934442	0.006229
-10.500000	0.876530	0.893090	0.896270	0.891450	0.910390	0.908350	0.879840	0.884230	0.880310	0.891162	0.004088
-9.500000	0.872040	0.860260	0.867030	0.868760	0.878300	0.865460	0.863750	0.865430	0.869180	0.867801	0.001732
-8.500000	0.845800	0.845410	0.855780	0.855680	0.857180	0.845370	0.848920	0.863120	0.849330	0.851843	0.002110
-7.500000	0.844700	0.834530	0.850140	0.860400	0.842380	0.845330	0.841430	0.844230	0.840160	0.844811	0.002406
-6.500000	0.836820	0.839980	0.840440	0.830660	0.832800	0.833910	0.837160	0.842520	0.826510	0.835644	0.001716
-5.500000	0.820730	0.815460	0.816860	0.815340	0.807440	0.807890	0.820650	0.818830	0.815850	0.815450	0.001624
-4.500000	0.798030	0.798430	0.796520	0.783210	0.807640	0.800530	0.800660	0.803430	0.807190	0.799516	0.002418
-3.500000	0.769510	0.766890	0.780800	0.772070	0.769950	0.775410	0.768390	0.767090	0.769680	0.771088	0.001494
-2.500000	0.734840	0.745120	0.739120	0.742040	0.741090	0.754970	0.739770	0.727980	0.735150	0.740009	0.002503
-1.500000	0.703440	0.719420	0.712340	0.713110	0.716470	0.722750	0.704650	0.700240	0.709620	0.711338	0.002526
-0.500000	0.679040	0.703920	0.695500	0.692260	0.712300	0.715790	0.681380	0.694120	0.695780	0.696677	0.004142
0.500000	0.681650	0.694220	0.707600	0.701600	0.716300	0.709640	0.685270	0.690320	0.685990	0.696954	0.004104
1.500000	0.700600	0.715920	0.725920	0.721220	0.731260	0.717380	0.699800	0.713110	0.705470	0.714520	0.003651
2.500000	0.729820	0.737570	0.744550	0.734210	0.744970	0.742370	0.730310	0.740890	0.731270	0.737329	0.002044
3.500000	0.764150	0.767260	0.761750	0.760650	0.770120	0.770680	0.771850	0.770240	0.758650	0.766150	0.001652
4.500000	0.795820	0.799520	0.799770	0.797940	0.785530	0.798340	0.783510	0.796510	0.799530	0.795163	0.002068
5.500000	0.831030	0.815660	0.808540	0.824430	0.815200	0.807550	0.829180	0.824440	0.823070	0.819900	0.002845
6.500000	0.835840	0.836510	0.830920	0.827300	0.831010	0.831190	0.835000	0.834020	0.835120	0.832990	0.001014
7.500000	0.848420	0.841880	0.839640	0.842310	0.835820	0.842780	0.844200	0.846830	0.851290	0.843686	0.001557
