z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-24.500000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.000000
-23.500000	0.090000	0.080000	0.080000	0.070000	0.080000	0.070000	0.080000	0.080000	0.080000	0.078889	0.002003
-22.500000	0.180000	0.170000	0.170000	0.150000	0.170000	0.150000	0.160000	0.170000	0.160000	0.164444	0.003379
-21.500000	0.290000	0.280000	0.280000	0.270000	0.280000	0.250000	0.270000	0.280000	0.270000	0.274444	0.003768
-20.500000	0.400000	0.380000	0.380000	0.370000	0.380000	0.360000	0.370000	0.390000	0.370000	0.377778	0.004006
-19.500000	0.440000	0.420000	0.430000	0.420000	0.430000	0.420000	0.420000	0.430000	0.420000	0.425556	0.002422
-18.500000	0.400000	0.390000	0.390000	0.400000	0.400000	0.400000	0.390000	0.390000	0.390000	0.394444	0.001757
-17.500000	0.290000	0.300000	0.300000	0.310000	0.300000	0.320000	0.310000	0.300000	0.300000	0.303333	0.002887
-16.500000	0.180000	0.190000	0.190000	0.200000	0.190000	0.210000	0.200000	0.190000	0.190000	0.193333	0.002887
-15.500000	0.090000	0.100000	0.100000	0.110000	0.100000	0.110000	0.110000	0.100000	0.100000	0.102222	0.002222
-14.500000	0.040000	0.050000	0.040000	0.050000	0.040000	0.050000	0.050000	0.040000	0.050000	0.045556	0.001757
-13.500000	0.010000	0.020000	0.010000	0.020000	0.020000	0.020000	0.020000	0.010000	0.020000	0.016667	0.001667
-12.500000	0.000000	0.010000	0.000000	0.000000	0.000000	0.010000	0.010000	0.000000	0.010000	0.004444	0.001757
-11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.500000	0.000000	0.010000	0.000000	0.010000	0.000000	0.000000	0.010000	0.000000	0.010000	0.004444	0.001757
13.500000	0.010000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.010000	0.020000	0.017778	0.001470
14.500000	0.040000	0.040000	0.040000	0.050000	0.040000	0.050000	0.050000	0.040000	0.050000	0.044444	0.001757
15.500000	0.100000	0.100000	0.100000	0.110000	0.100000	0.110000	0.100000	0.090000	0.110000	0.102222	0.002222
16.500000	0.190000	0.190000	0.190000	0.200000	0.190000	0.200000	0.190000	0.180000	0.200000	0.192222	0.002222
17.500000	0.290000	0.300000	0.300000	0.320000	0.300000	0.320000	0.300000	0.300000	0.310000	0.304444	0.003379
18.500000	0.380000	0.400000	0.390000	0.400000	0.400000	0.410000	0.400000	0.390000	0.400000	0.396667	0.002887
19.500000	0.420000	0.430000	0.420000	0.420000	0.430000	0.430000	0.430000	0.430000	0.420000	0.425556	0.001757
20.500000	0.390000	0.390000	0.380000	0.370000	0.380000	0.370000	0.380000	0.400000	0.370000	0.381111	0.003514
21.500000	0.290000	0.280000	0.280000	0.260000	0.280000	0.250000	0.270000	0.290000	0.270000	0.274444	0.004444
22.500000	0.180000	0.160000	0.170000	0.150000	0.170000	0.140000	0.160000	0.170000	0.160000	0.162222	0.004006
23.500000	0.090000	0.080000	0.090000	0.070000	0.080000	0.070000	0.080000	0.080000	0.080000	0.080000	0.002357
24.500000	0.040000	0.030000	0.040000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.032222	0.001470
25.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
