z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001111	0.001111
-20.500000	0.020000	0.000000	0.000000	0.010000	0.010000	0.000000	0.010000	0.000000	0.000000	0.005556	0.002422
-19.500000	0.050000	0.010000	0.010000	0.020000	0.020000	0.010000	0.020000	0.010000	0.010000	0.017778	0.004339
-18.500000	0.100000	0.040000	0.020000	0.050000	0.050000	0.020000	0.040000	0.030000	0.030000	0.042222	0.008127
-17.500000	0.170000	0.080000	0.050000	0.110000	0.110000	0.050000	0.090000	0.060000	0.060000	0.086667	0.013017
-16.500000	0.280000	0.160000	0.110000	0.200000	0.210000	0.100000	0.180000	0.130000	0.120000	0.165556	0.019444
-15.500000	0.390000	0.270000	0.190000	0.330000	0.330000	0.170000	0.290000	0.220000	0.220000	0.267778	0.024539
-14.500000	0.500000	0.400000	0.290000	0.460000	0.460000	0.280000	0.410000	0.340000	0.340000	0.386667	0.026194
-13.500000	0.600000	0.530000	0.410000	0.570000	0.570000	0.400000	0.520000	0.460000	0.460000	0.502222	0.024254
-12.500000	0.670000	0.620000	0.510000	0.660000	0.660000	0.510000	0.620000	0.560000	0.570000	0.597778	0.020935
-11.500000	0.720000	0.690000	0.600000	0.710000	0.720000	0.610000	0.680000	0.640000	0.650000	0.668889	0.015316
-10.500000	0.750000	0.730000	0.670000	0.740000	0.750000	0.690000	0.710000	0.690000	0.700000	0.714444	0.009734
-9.500000	0.770000	0.750000	0.720000	0.760000	0.770000	0.730000	0.740000	0.720000	0.730000	0.743333	0.006667
-8.500000	0.790000	0.770000	0.740000	0.780000	0.790000	0.760000	0.760000	0.750000	0.750000	0.765556	0.006035
-7.500000	0.790000	0.780000	0.760000	0.790000	0.800000	0.780000	0.780000	0.770000	0.770000	0.780000	0.004082
-6.500000	0.800000	0.790000	0.770000	0.790000	0.800000	0.790000	0.790000	0.780000	0.780000	0.787778	0.003239
-5.500000	0.780000	0.790000	0.780000	0.790000	0.790000	0.780000	0.790000	0.780000	0.780000	0.784444	0.001757
-4.500000	0.760000	0.780000	0.770000	0.770000	0.770000	0.780000	0.780000	0.780000	0.780000	0.774444	0.002422
-3.500000	0.730000	0.750000	0.750000	0.740000	0.740000	0.760000	0.750000	0.760000	0.760000	0.748889	0.003514
-2.500000	0.710000	0.720000	0.730000	0.710000	0.710000	0.730000	0.720000	0.730000	0.730000	0.721111	0.003093
-1.500000	0.700000	0.690000	0.710000	0.700000	0.690000	0.710000	0.690000	0.700000	0.700000	0.698889	0.002606
-0.500000	0.700000	0.680000	0.690000	0.690000	0.690000	0.690000	0.680000	0.680000	0.680000	0.686667	0.002357
0.500000	0.700000	0.690000	0.680000	0.700000	0.700000	0.680000	0.690000	0.680000	0.680000	0.688889	0.003093
1.500000	0.720000	0.710000	0.700000	0.720000	0.710000	0.700000	0.710000	0.700000	0.700000	0.707778	0.002778
2.500000	0.730000	0.730000	0.720000	0.740000	0.730000	0.720000	0.730000	0.730000	0.730000	0.728889	0.002003
3.500000	0.750000	0.760000	0.750000	0.760000	0.750000	0.750000	0.760000	0.760000	0.760000	0.755556	0.001757
4.500000	0.760000	0.770000	0.780000	0.770000	0.760000	0.780000	0.780000	0.780000	0.780000	0.773333	0.002887
5.500000	0.760000	0.780000	0.790000	0.770000	0.770000	0.780000	0.780000	0.790000	0.790000	0.778889	0.003514
6.500000	0.750000	0.780000	0.790000	0.760000	0.760000	0.780000	0.780000	0.790000	0.790000	0.775556	0.005031
7.500000	0.730000	0.760000	0.780000	0.740000	0.740000	0.770000	0.770000	0.780000	0.780000	0.761111	0.006550
8.500000	0.690000	0.740000	0.770000	0.720000	0.710000	0.750000	0.750000	0.770000	0.760000	0.740000	0.009280
9.500000	0.630000	0.710000	0.750000	0.670000	0.660000	0.730000	0.720000	0.740000	0.740000	0.705556	0.014055
10.500000	0.560000	0.670000	0.720000	0.610000	0.600000	0.700000	0.680000	0.710000	0.710000	0.662222	0.019277
11.500000	0.470000	0.600000	0.680000	0.530000	0.530000	0.670000	0.610000	0.660000	0.660000	0.601111	0.025080
12.500000	0.390000	0.510000	0.620000	0.440000	0.440000	0.600000	0.520000	0.570000	0.570000	0.517778	0.026655
13.500000	0.300000	0.400000	0.520000	0.340000	0.340000	0.520000	0.410000	0.460000	0.460000	0.416667	0.026562
14.500000	0.220000	0.290000	0.400000	0.240000	0.250000	0.400000	0.290000	0.330000	0.330000	0.305556	0.021802
15.500000	0.150000	0.190000	0.270000	0.160000	0.170000	0.280000	0.190000	0.210000	0.210000	0.203333	0.015184
16.500000	0.090000	0.110000	0.160000	0.090000	0.100000	0.170000	0.110000	0.120000	0.120000	0.118889	0.009493
17.500000	0.040000	0.050000	0.080000	0.050000	0.050000	0.090000	0.050000	0.060000	0.060000	0.058889	0.005386
18.500000	0.020000	0.020000	0.040000	0.020000	0.020000	0.040000	0.020000	0.020000	0.020000	0.024444	0.002940
19.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
