z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.001111	0.001111
-20.500000	0.000000	0.010000	0.010000	0.000000	0.000000	0.020000	0.000000	0.000000	0.000000	0.004444	0.002422
-19.500000	0.010000	0.020000	0.020000	0.010000	0.020000	0.050000	0.010000	0.010000	0.010000	0.017778	0.004339
-18.500000	0.020000	0.040000	0.040000	0.020000	0.040000	0.100000	0.040000	0.030000	0.030000	0.040000	0.007993
-17.500000	0.060000	0.090000	0.090000	0.060000	0.090000	0.180000	0.090000	0.070000	0.060000	0.087778	0.012447
-16.500000	0.120000	0.180000	0.180000	0.120000	0.180000	0.290000	0.170000	0.140000	0.130000	0.167778	0.017542
-15.500000	0.210000	0.300000	0.310000	0.230000	0.300000	0.420000	0.300000	0.250000	0.230000	0.283333	0.021213
-14.500000	0.330000	0.450000	0.450000	0.360000	0.450000	0.550000	0.440000	0.380000	0.370000	0.420000	0.022298
-13.500000	0.470000	0.590000	0.600000	0.510000	0.590000	0.660000	0.580000	0.530000	0.510000	0.560000	0.019650
-12.500000	0.600000	0.700000	0.710000	0.640000	0.710000	0.740000	0.700000	0.650000	0.640000	0.676667	0.015184
-11.500000	0.710000	0.780000	0.780000	0.740000	0.780000	0.790000	0.770000	0.740000	0.740000	0.758889	0.009044
-10.500000	0.780000	0.820000	0.820000	0.800000	0.820000	0.820000	0.810000	0.800000	0.790000	0.806667	0.005000
-9.500000	0.820000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.820000	0.827778	0.001470
-8.500000	0.840000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.831111	0.001111
-7.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.000000
-6.500000	0.820000	0.820000	0.820000	0.820000	0.820000	0.810000	0.820000	0.820000	0.820000	0.818889	0.001111
-5.500000	0.810000	0.810000	0.810000	0.800000	0.800000	0.800000	0.810000	0.810000	0.810000	0.806667	0.001667
-4.500000	0.790000	0.780000	0.790000	0.790000	0.780000	0.770000	0.780000	0.790000	0.790000	0.784444	0.002422
-3.500000	0.760000	0.750000	0.750000	0.760000	0.750000	0.740000	0.750000	0.760000	0.760000	0.753333	0.002357
-2.500000	0.730000	0.720000	0.720000	0.730000	0.720000	0.720000	0.720000	0.730000	0.730000	0.724444	0.001757
-1.500000	0.700000	0.690000	0.680000	0.700000	0.690000	0.700000	0.690000	0.690000	0.700000	0.693333	0.002357
-0.500000	0.680000	0.670000	0.670000	0.680000	0.670000	0.690000	0.680000	0.670000	0.680000	0.676667	0.002357
0.500000	0.670000	0.680000	0.680000	0.680000	0.680000	0.700000	0.680000	0.670000	0.680000	0.680000	0.002887
1.500000	0.680000	0.700000	0.700000	0.700000	0.700000	0.710000	0.710000	0.690000	0.700000	0.698889	0.003093
2.500000	0.710000	0.730000	0.730000	0.730000	0.730000	0.730000	0.730000	0.730000	0.730000	0.727778	0.002222
3.500000	0.750000	0.760000	0.760000	0.760000	0.760000	0.760000	0.760000	0.760000	0.760000	0.758889	0.001111
4.500000	0.780000	0.790000	0.790000	0.780000	0.790000	0.780000	0.790000	0.790000	0.780000	0.785556	0.001757
5.500000	0.810000	0.810000	0.810000	0.800000	0.810000	0.800000	0.810000	0.810000	0.800000	0.806667	0.001667
6.500000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.000000
7.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.810000	0.830000	0.830000	0.830000	0.827778	0.002222
8.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.780000	0.830000	0.830000	0.830000	0.824444	0.005556
9.500000	0.830000	0.820000	0.810000	0.820000	0.810000	0.720000	0.810000	0.830000	0.820000	0.807778	0.011277
10.500000	0.820000	0.770000	0.770000	0.800000	0.770000	0.640000	0.760000	0.810000	0.800000	0.771111	0.017830
11.500000	0.780000	0.700000	0.700000	0.740000	0.700000	0.540000	0.690000	0.750000	0.740000	0.704444	0.022859
12.500000	0.710000	0.590000	0.590000	0.640000	0.590000	0.440000	0.580000	0.660000	0.640000	0.604444	0.025006
13.500000	0.600000	0.450000	0.450000	0.510000	0.450000	0.330000	0.440000	0.530000	0.510000	0.474444	0.025062
14.500000	0.460000	0.310000	0.320000	0.360000	0.320000	0.230000	0.310000	0.380000	0.370000	0.340000	0.021082
15.500000	0.320000	0.200000	0.200000	0.230000	0.200000	0.150000	0.190000	0.240000	0.240000	0.218889	0.015763
16.500000	0.190000	0.110000	0.120000	0.130000	0.110000	0.080000	0.100000	0.140000	0.130000	0.123333	0.010274
17.500000	0.100000	0.050000	0.060000	0.060000	0.050000	0.040000	0.050000	0.060000	0.070000	0.060000	0.005774
18.500000	0.050000	0.020000	0.020000	0.030000	0.020000	0.020000	0.020000	0.030000	0.030000	0.026667	0.003333
19.500000	0.020000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.011111	0.001111
20.500000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001111	0.001111
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
