z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.500000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001111	0.001111
-25.500000	0.020000	0.020000	0.010000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.018889	0.001111
-24.500000	0.050000	0.050000	0.040000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.048889	0.001111
-23.500000	0.120000	0.120000	0.110000	0.120000	0.120000	0.120000	0.120000	0.120000	0.120000	0.118889	0.001111
-22.500000	0.230000	0.220000	0.220000	0.220000	0.230000	0.230000	0.230000	0.220000	0.220000	0.224444	0.001757
-21.500000	0.350000	0.340000	0.350000	0.340000	0.350000	0.350000	0.350000	0.340000	0.340000	0.345556	0.001757
-20.500000	0.430000	0.430000	0.440000	0.430000	0.430000	0.430000	0.420000	0.420000	0.420000	0.427778	0.002222
-19.500000	0.420000	0.430000	0.430000	0.420000	0.430000	0.420000	0.420000	0.420000	0.420000	0.423333	0.001667
-18.500000	0.340000	0.350000	0.350000	0.340000	0.340000	0.340000	0.340000	0.340000	0.340000	0.342222	0.001470
-17.500000	0.220000	0.230000	0.220000	0.230000	0.220000	0.220000	0.230000	0.230000	0.230000	0.225556	0.001757
-16.500000	0.120000	0.120000	0.120000	0.120000	0.120000	0.110000	0.120000	0.120000	0.120000	0.118889	0.001111
-15.500000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.060000	0.050000	0.051111	0.001111
-14.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.000000
-13.500000	0.000000	0.010000	0.000000	0.010000	0.000000	0.000000	0.010000	0.010000	0.010000	0.005556	0.001757
-12.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.500000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.000000	0.007778	0.001470
14.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.000000
15.500000	0.050000	0.050000	0.060000	0.050000	0.050000	0.050000	0.050000	0.060000	0.050000	0.052222	0.001470
16.500000	0.110000	0.120000	0.130000	0.120000	0.110000	0.110000	0.120000	0.130000	0.120000	0.118889	0.002606
17.500000	0.220000	0.230000	0.230000	0.220000	0.220000	0.220000	0.220000	0.230000	0.230000	0.224444	0.001757
18.500000	0.330000	0.350000	0.340000	0.340000	0.340000	0.340000	0.340000	0.340000	0.350000	0.341111	0.002003
19.500000	0.420000	0.420000	0.420000	0.430000	0.430000	0.420000	0.430000	0.420000	0.430000	0.424444	0.001757
20.500000	0.430000	0.420000	0.420000	0.430000	0.430000	0.430000	0.430000	0.420000	0.430000	0.426667	0.001667
21.500000	0.350000	0.340000	0.340000	0.350000	0.350000	0.350000	0.350000	0.340000	0.350000	0.346667	0.001667
22.500000	0.240000	0.220000	0.220000	0.220000	0.230000	0.240000	0.220000	0.220000	0.220000	0.225556	0.002940
23.500000	0.130000	0.120000	0.120000	0.120000	0.120000	0.130000	0.110000	0.110000	0.110000	0.118889	0.002606
24.500000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.000000
25.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.010000	0.018889	0.001111
26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
