z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.010000	0.010000	0.000000	0.000000	0.000000	0.000000	0.002222	0.001470
-20.500000	0.000000	0.010000	0.000000	0.020000	0.020000	0.010000	0.010000	0.010000	0.010000	0.010000	0.002357
-19.500000	0.010000	0.030000	0.020000	0.050000	0.050000	0.020000	0.030000	0.020000	0.020000	0.027778	0.004648
-18.500000	0.030000	0.060000	0.040000	0.110000	0.110000	0.050000	0.070000	0.040000	0.040000	0.061111	0.010062
-17.500000	0.060000	0.130000	0.090000	0.200000	0.200000	0.100000	0.140000	0.100000	0.100000	0.124444	0.016168
-16.500000	0.130000	0.240000	0.180000	0.330000	0.330000	0.190000	0.240000	0.190000	0.180000	0.223333	0.022973
-15.500000	0.230000	0.380000	0.320000	0.460000	0.460000	0.330000	0.380000	0.320000	0.310000	0.354444	0.024727
-14.500000	0.370000	0.520000	0.470000	0.590000	0.590000	0.480000	0.530000	0.470000	0.460000	0.497778	0.023020
-13.500000	0.520000	0.650000	0.610000	0.690000	0.690000	0.610000	0.660000	0.610000	0.600000	0.626667	0.017717
-12.500000	0.650000	0.740000	0.720000	0.760000	0.760000	0.720000	0.750000	0.730000	0.720000	0.727778	0.011153
-11.500000	0.750000	0.800000	0.790000	0.800000	0.800000	0.790000	0.800000	0.790000	0.780000	0.788889	0.005386
-10.500000	0.800000	0.820000	0.820000	0.830000	0.820000	0.820000	0.820000	0.820000	0.820000	0.818889	0.002606
-9.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.000000
-8.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.000000
-7.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.000000
-6.500000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.000000
-5.500000	0.810000	0.800000	0.810000	0.800000	0.800000	0.810000	0.800000	0.810000	0.810000	0.805556	0.001757
-4.500000	0.790000	0.780000	0.780000	0.770000	0.770000	0.780000	0.770000	0.790000	0.790000	0.780000	0.002887
-3.500000	0.760000	0.750000	0.750000	0.730000	0.730000	0.750000	0.740000	0.750000	0.750000	0.745556	0.003379
-2.500000	0.730000	0.710000	0.710000	0.710000	0.700000	0.710000	0.710000	0.710000	0.720000	0.712222	0.002778
-1.500000	0.690000	0.680000	0.690000	0.690000	0.690000	0.680000	0.690000	0.680000	0.680000	0.685556	0.001757
-0.500000	0.670000	0.680000	0.670000	0.690000	0.680000	0.670000	0.680000	0.670000	0.670000	0.675556	0.002422
0.500000	0.680000	0.690000	0.680000	0.700000	0.690000	0.680000	0.690000	0.680000	0.680000	0.685556	0.002422
1.500000	0.700000	0.710000	0.700000	0.710000	0.710000	0.700000	0.710000	0.700000	0.700000	0.704444	0.001757
2.500000	0.730000	0.740000	0.730000	0.740000	0.740000	0.730000	0.740000	0.730000	0.730000	0.734444	0.001757
3.500000	0.760000	0.760000	0.760000	0.760000	0.770000	0.760000	0.760000	0.760000	0.760000	0.761111	0.001111
4.500000	0.790000	0.790000	0.790000	0.790000	0.790000	0.790000	0.790000	0.790000	0.790000	0.790000	0.000000
5.500000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.000000
6.500000	0.820000	0.830000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.830000	0.822222	0.001470
7.500000	0.830000	0.830000	0.830000	0.820000	0.820000	0.830000	0.830000	0.830000	0.830000	0.827778	0.001470
8.500000	0.840000	0.820000	0.830000	0.790000	0.790000	0.830000	0.820000	0.830000	0.830000	0.820000	0.006009
9.500000	0.830000	0.790000	0.820000	0.740000	0.740000	0.820000	0.790000	0.820000	0.820000	0.796667	0.011667
10.500000	0.800000	0.730000	0.780000	0.670000	0.660000	0.780000	0.730000	0.780000	0.780000	0.745556	0.017168
11.500000	0.750000	0.630000	0.710000	0.570000	0.560000	0.710000	0.640000	0.710000	0.700000	0.664444	0.022491
12.500000	0.650000	0.520000	0.600000	0.460000	0.460000	0.600000	0.520000	0.600000	0.590000	0.555556	0.022615
13.500000	0.520000	0.400000	0.460000	0.360000	0.360000	0.470000	0.400000	0.470000	0.460000	0.433333	0.018484
14.500000	0.370000	0.280000	0.330000	0.260000	0.260000	0.340000	0.280000	0.330000	0.320000	0.307778	0.012993
15.500000	0.230000	0.180000	0.210000	0.170000	0.170000	0.220000	0.180000	0.210000	0.210000	0.197778	0.007597
16.500000	0.130000	0.100000	0.120000	0.100000	0.100000	0.120000	0.100000	0.120000	0.120000	0.112222	0.004006
17.500000	0.060000	0.050000	0.060000	0.050000	0.050000	0.060000	0.050000	0.060000	0.060000	0.055556	0.001757
18.500000	0.020000	0.020000	0.030000	0.020000	0.020000	0.030000	0.020000	0.020000	0.020000	0.022222	0.001470
19.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
