z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-73.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-72.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-71.500000	0.010000	0.000000	0.000000	0.010000	0.000000	0.010000	0.000000	0.000000	0.000000	0.003333	0.001667
-70.500000	0.020000	0.020000	0.020000	0.020000	0.010000	0.030000	0.020000	0.020000	0.020000	0.020000	0.001667
-69.500000	0.060000	0.070000	0.050000	0.070000	0.050000	0.090000	0.060000	0.050000	0.060000	0.062222	0.004339
-68.500000	0.140000	0.180000	0.110000	0.170000	0.140000	0.190000	0.170000	0.110000	0.170000	0.153333	0.009860
-67.500000	0.280000	0.360000	0.220000	0.340000	0.300000	0.350000	0.350000	0.260000	0.350000	0.312222	0.016565
-66.500000	0.460000	0.570000	0.390000	0.550000	0.510000	0.540000	0.570000	0.480000	0.560000	0.514444	0.020352
-65.500000	0.660000	0.760000	0.590000	0.740000	0.710000	0.710000	0.760000	0.700000	0.740000	0.707778	0.018164
-64.500000	0.840000	0.890000	0.780000	0.880000	0.860000	0.830000	0.890000	0.860000	0.870000	0.855556	0.011680
-63.500000	0.940000	0.960000	0.910000	0.960000	0.950000	0.930000	0.960000	0.950000	0.950000	0.945556	0.005556
-62.500000	0.980000	0.990000	0.970000	0.990000	0.990000	0.980000	0.990000	0.980000	0.980000	0.983333	0.002357
-61.500000	1.000000	1.000000	0.990000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.998889	0.001111
-60.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-59.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-58.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-57.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-56.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-55.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-54.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-53.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-52.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-51.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-50.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
