z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-74.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-73.500000	0.000000	0.000000	0.010000	0.010000	0.010000	0.000000	0.010000	0.000000	0.010000	0.005556	0.001757
-72.500000	0.010000	0.020000	0.030000	0.020000	0.030000	0.020000	0.030000	0.020000	0.040000	0.024444	0.002940
-71.500000	0.040000	0.040000	0.050000	0.050000	0.080000	0.050000	0.080000	0.060000	0.090000	0.060000	0.006236
-70.500000	0.130000	0.100000	0.110000	0.140000	0.170000	0.110000	0.160000	0.130000	0.200000	0.138889	0.010858
-69.500000	0.280000	0.210000	0.240000	0.290000	0.320000	0.220000	0.300000	0.270000	0.370000	0.277778	0.016814
-68.500000	0.480000	0.380000	0.440000	0.500000	0.520000	0.390000	0.480000	0.460000	0.580000	0.470000	0.020817
-67.500000	0.680000	0.580000	0.650000	0.710000	0.710000	0.600000	0.670000	0.650000	0.770000	0.668889	0.019397
-66.500000	0.840000	0.770000	0.820000	0.870000	0.860000	0.790000	0.820000	0.810000	0.910000	0.832222	0.014316
-65.500000	0.930000	0.880000	0.930000	0.950000	0.940000	0.920000	0.910000	0.920000	0.980000	0.928889	0.009196
-64.500000	0.980000	0.960000	0.980000	0.990000	0.980000	0.980000	0.970000	0.980000	1.000000	0.980000	0.003727
-63.500000	1.000000	0.990000	1.000000	1.000000	1.000000	1.000000	0.990000	1.000000	1.000000	0.997778	0.001470
-62.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-61.500000	1.000000	1.000000	1.000000	1.010000	1.000000	1.000000	1.000000	1.000000	1.000000	1.001111	0.001111
-60.500000	1.000000	1.000000	1.000000	1.000000	1.010000	1.000000	1.010000	1.010000	1.010000	1.004444	0.001757
-59.500000	1.010000	1.010000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.010000	1.003333	0.001667
-58.500000	1.000000	1.000000	1.000000	1.010000	1.000000	1.010000	1.000000	1.010000	1.000000	1.003333	0.001667
-57.500000	1.000000	1.000000	1.000000	1.010000	1.000000	1.000000	1.010000	1.000000	1.010000	1.003333	0.001667
-56.500000	1.000000	1.010000	1.010000	1.000000	1.000000	1.000000	1.000000	1.000000	1.010000	1.003333	0.001667
-55.500000	1.000000	1.000000	1.000000	1.010000	1.010000	1.000000	1.010000	1.000000	1.000000	1.003333	0.001667
-54.500000	1.010000	1.000000	1.000000	1.010000	1.000000	1.000000	1.000000	1.000000	1.000000	1.002222	0.001470
-53.500000	1.000000	1.010000	1.010000	1.000000	1.010000	1.000000	1.000000	1.000000	1.000000	1.003333	0.001667
-52.500000	1.010000	1.000000	1.000000	1.000000	1.000000	1.010000	1.010000	1.000000	1.010000	1.004444	0.001757
-51.500000	1.000000	1.000000	1.010000	1.010000	1.010000	1.000000	1.000000	1.010000	1.000000	1.004444	0.001757
-50.500000	1.010000	1.000000	1.000000	1.010000	1.000000	1.000000	1.010000	1.000000	1.000000	1.003333	0.001667
-49.500000	1.000000	1.010000	1.010000	1.010000	1.000000	1.010000	1.000000	1.010000	1.000000	1.005556	0.001757
-48.500000	1.010000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.010000	1.002222	0.001470
-47.500000	1.000000	1.010000	1.000000	1.010000	1.000000	1.000000	1.010000	1.000000	1.000000	1.003333	0.001667
-46.500000	1.000000	1.000000	1.000000	1.010000	1.000000	1.010000	1.000000	1.000000	1.010000	1.003333	0.001667
-45.500000	1.000000	1.010000	1.000000	1.000000	1.010000	1.000000	1.000000	1.000000	1.000000	1.002222	0.001470
-44.500000	1.010000	1.000000	1.010000	1.000000	1.000000	1.000000	1.010000	1.000000	1.000000	1.003333	0.001667
-43.500000	1.000000	1.000000	1.010000	1.010000	1.000000	1.000000	1.000000	1.000000	1.000000	1.002222	0.001470
-42.500000	1.000000	1.010000	1.000000	1.000000	1.000000	1.010000	1.000000	1.010000	1.000000	1.003333	0.001667
-41.500000	1.000000	1.000000	1.000000	1.000000	1.010000	1.000000	1.010000	1.000000	1.010000	1.003333	0.001667
-40.500000	1.010000	1.010000	1.000000	1.010000	1.000000	1.010000	1.000000	1.000000	1.000000	1.004444	0.001757
-39.500000	1.000000	1.000000	1.000000	1.000000	1.010000	1.000000	1.010000	1.010000	1.010000	1.004444	0.001757
-38.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000
-37.500000	1.010000	1.000000	1.000000	1.010000	1.000000	1.000000	1.000000	1.000000	1.000000	1.002222	0.001470
-36.500000	1.000000	1.000000	1.000000	1.010000	1.000000	1.000000	1.000000	1.000000	1.010000	1.002222	0.001470
-35.500000	1.010000	1.000000	1.000000	1.010000	1.000000	1.010000	1.000000	1.000000	1.000000	1.003333	0.001667
-34.500000	1.000000	1.010000	1.010000	1.000000	1.000000	1.000000	1.000000	1.010000	1.000000	1.003333	0.001667
-33.500000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.010000	1.001111	0.001111
-32.500000	1.010000	1.010000	1.000000	1.000000	1.000000	1.010000	1.000000	1.000000	1.000000	1.003333	0.001667
-31.500000	1.000000	1.010000	1.010000	1.010000	1.000000	1.000000	1.000000	1.000000	1.010000	1.004444	0.001757
-30.500000	1.000000	1.000000	1.000000	1.010000	1.010000	1.010000	1.010000	1.000000	1.010000	1.005556	0.001757
-29.500000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	0.000000
-28.500000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	1.010000	0.000000
