z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-32.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-26.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.030000	0.030000	0.022222	0.001470
-25.500000	0.050000	0.040000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.048889	0.001111
-24.500000	0.090000	0.080000	0.090000	0.090000	0.080000	0.090000	0.090000	0.090000	0.090000	0.087778	0.001470
-23.500000	0.140000	0.130000	0.140000	0.140000	0.140000	0.140000	0.150000	0.150000	0.150000	0.142222	0.002222
-22.500000	0.190000	0.190000	0.190000	0.190000	0.190000	0.190000	0.200000	0.200000	0.200000	0.193333	0.001667
-21.500000	0.240000	0.230000	0.240000	0.240000	0.240000	0.240000	0.250000	0.250000	0.240000	0.241111	0.002003
-20.500000	0.270000	0.260000	0.270000	0.270000	0.270000	0.270000	0.280000	0.270000	0.260000	0.268889	0.002003
-19.500000	0.270000	0.270000	0.270000	0.270000	0.270000	0.270000	0.270000	0.270000	0.260000	0.268889	0.001111
-18.500000	0.240000	0.240000	0.240000	0.240000	0.240000	0.240000	0.240000	0.240000	0.230000	0.238889	0.001111
-17.500000	0.200000	0.200000	0.200000	0.200000	0.200000	0.200000	0.190000	0.190000	0.190000	0.196667	0.001667
-16.500000	0.140000	0.150000	0.140000	0.140000	0.140000	0.140000	0.130000	0.140000	0.140000	0.140000	0.001667
-15.500000	0.090000	0.090000	0.090000	0.090000	0.090000	0.090000	0.080000	0.080000	0.090000	0.087778	0.001470
-14.500000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.040000	0.050000	0.050000	0.048889	0.001111
-13.500000	0.020000	0.030000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.021111	0.001111
-12.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
13.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.000000
14.500000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.040000	0.040000	0.047778	0.001470
15.500000	0.090000	0.090000	0.090000	0.090000	0.090000	0.090000	0.080000	0.080000	0.080000	0.086667	0.001667
16.500000	0.140000	0.140000	0.140000	0.140000	0.150000	0.150000	0.140000	0.140000	0.140000	0.142222	0.001470
17.500000	0.200000	0.200000	0.190000	0.200000	0.200000	0.200000	0.190000	0.200000	0.200000	0.197778	0.001470
18.500000	0.250000	0.240000	0.240000	0.250000	0.250000	0.250000	0.240000	0.240000	0.250000	0.245556	0.001757
19.500000	0.270000	0.270000	0.270000	0.280000	0.270000	0.270000	0.270000	0.270000	0.270000	0.271111	0.001111
20.500000	0.270000	0.270000	0.270000	0.270000	0.270000	0.270000	0.270000	0.280000	0.270000	0.271111	0.001111
21.500000	0.240000	0.240000	0.240000	0.240000	0.240000	0.240000	0.250000	0.250000	0.240000	0.242222	0.001470
22.500000	0.190000	0.190000	0.190000	0.190000	0.190000	0.190000	0.200000	0.200000	0.190000	0.192222	0.001470
23.500000	0.140000	0.130000	0.140000	0.130000	0.130000	0.130000	0.140000	0.140000	0.140000	0.135556	0.001757
24.500000	0.080000	0.080000	0.080000	0.080000	0.080000	0.080000	0.090000	0.090000	0.090000	0.083333	0.001667
25.500000	0.040000	0.040000	0.050000	0.040000	0.040000	0.040000	0.050000	0.050000	0.050000	0.044444	0.001757
26.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.000000
27.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
30.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
32.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
33.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
