z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-19.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-18.500000	0.040000	0.030000	0.030000	0.030000	0.030000	0.020000	0.020000	0.030000	0.030000	0.028889	0.002003
-17.500000	0.080000	0.060000	0.070000	0.060000	0.080000	0.060000	0.060000	0.070000	0.060000	0.066667	0.002887
-16.500000	0.160000	0.120000	0.140000	0.120000	0.150000	0.120000	0.120000	0.140000	0.120000	0.132222	0.005212
-15.500000	0.260000	0.210000	0.250000	0.210000	0.260000	0.210000	0.200000	0.240000	0.220000	0.228889	0.007896
-14.500000	0.380000	0.320000	0.370000	0.330000	0.380000	0.320000	0.310000	0.360000	0.330000	0.344444	0.009296
-13.500000	0.500000	0.430000	0.490000	0.440000	0.500000	0.440000	0.430000	0.490000	0.450000	0.463333	0.010274
-12.500000	0.600000	0.540000	0.600000	0.550000	0.600000	0.550000	0.540000	0.590000	0.560000	0.570000	0.008975
-11.500000	0.670000	0.620000	0.670000	0.630000	0.670000	0.640000	0.620000	0.670000	0.640000	0.647778	0.007412
-10.500000	0.710000	0.680000	0.720000	0.680000	0.710000	0.700000	0.680000	0.720000	0.690000	0.698889	0.005638
-9.500000	0.740000	0.720000	0.750000	0.720000	0.740000	0.740000	0.720000	0.750000	0.730000	0.734444	0.004120
-8.500000	0.770000	0.750000	0.770000	0.750000	0.760000	0.770000	0.750000	0.770000	0.760000	0.761111	0.003093
-7.500000	0.780000	0.770000	0.780000	0.770000	0.780000	0.780000	0.770000	0.780000	0.770000	0.775556	0.001757
-6.500000	0.790000	0.780000	0.790000	0.780000	0.790000	0.790000	0.780000	0.790000	0.780000	0.785556	0.001757
-5.500000	0.790000	0.790000	0.790000	0.780000	0.790000	0.790000	0.780000	0.790000	0.790000	0.787778	0.001470
-4.500000	0.770000	0.770000	0.780000	0.770000	0.770000	0.780000	0.770000	0.770000	0.780000	0.773333	0.001667
-3.500000	0.750000	0.750000	0.750000	0.750000	0.750000	0.750000	0.750000	0.750000	0.750000	0.750000	0.000000
-2.500000	0.720000	0.730000	0.720000	0.720000	0.720000	0.720000	0.730000	0.720000	0.730000	0.723333	0.001667
-1.500000	0.700000	0.700000	0.700000	0.700000	0.690000	0.700000	0.700000	0.700000	0.700000	0.698889	0.001111
-0.500000	0.680000	0.690000	0.690000	0.680000	0.680000	0.680000	0.690000	0.690000	0.680000	0.684444	0.001757
0.500000	0.690000	0.690000	0.690000	0.680000	0.690000	0.680000	0.680000	0.690000	0.680000	0.685556	0.001757
1.500000	0.710000	0.700000	0.710000	0.700000	0.710000	0.700000	0.700000	0.710000	0.700000	0.704444	0.001757
2.500000	0.730000	0.730000	0.730000	0.720000	0.730000	0.730000	0.720000	0.730000	0.720000	0.726667	0.001667
3.500000	0.750000	0.760000	0.760000	0.750000	0.760000	0.750000	0.750000	0.760000	0.750000	0.754444	0.001757
4.500000	0.770000	0.770000	0.770000	0.780000	0.780000	0.780000	0.770000	0.770000	0.770000	0.773333	0.001667
5.500000	0.780000	0.780000	0.780000	0.790000	0.790000	0.780000	0.780000	0.780000	0.780000	0.782222	0.001470
6.500000	0.780000	0.780000	0.780000	0.790000	0.790000	0.780000	0.790000	0.780000	0.790000	0.784444	0.001757
7.500000	0.770000	0.770000	0.760000	0.780000	0.770000	0.770000	0.780000	0.770000	0.780000	0.772222	0.002222
8.500000	0.740000	0.760000	0.740000	0.760000	0.750000	0.750000	0.770000	0.740000	0.760000	0.752222	0.003643
9.500000	0.710000	0.730000	0.700000	0.740000	0.720000	0.720000	0.740000	0.710000	0.730000	0.722222	0.004648
10.500000	0.660000	0.690000	0.650000	0.700000	0.660000	0.680000	0.700000	0.650000	0.690000	0.675556	0.006894
11.500000	0.580000	0.630000	0.570000	0.640000	0.590000	0.620000	0.640000	0.580000	0.640000	0.610000	0.009860
12.500000	0.490000	0.550000	0.480000	0.550000	0.490000	0.540000	0.550000	0.480000	0.560000	0.521111	0.011600
13.500000	0.380000	0.440000	0.380000	0.440000	0.380000	0.430000	0.430000	0.370000	0.450000	0.411111	0.010858
14.500000	0.270000	0.320000	0.270000	0.320000	0.270000	0.320000	0.310000	0.260000	0.330000	0.296667	0.009428
15.500000	0.180000	0.200000	0.170000	0.200000	0.170000	0.220000	0.190000	0.160000	0.220000	0.190000	0.007265
16.500000	0.100000	0.110000	0.100000	0.110000	0.090000	0.130000	0.110000	0.090000	0.130000	0.107778	0.004938
17.500000	0.050000	0.060000	0.050000	0.060000	0.050000	0.070000	0.050000	0.040000	0.060000	0.054444	0.002940
18.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.030000	0.020000	0.020000	0.030000	0.022222	0.001470
19.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
