z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.500000	0.010000	0.010000	0.000000	0.010000	0.000000	0.000000	0.010000	0.010000	0.000000	0.005556	0.001757
-24.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.010000	0.020000	0.020000	0.010000	0.017778	0.001470
-23.500000	0.050000	0.050000	0.050000	0.050000	0.050000	0.040000	0.050000	0.050000	0.040000	0.047778	0.001470
-22.500000	0.110000	0.110000	0.110000	0.110000	0.110000	0.100000	0.110000	0.110000	0.100000	0.107778	0.001470
-21.500000	0.200000	0.200000	0.200000	0.210000	0.200000	0.180000	0.210000	0.200000	0.190000	0.198889	0.003093
-20.500000	0.310000	0.300000	0.300000	0.310000	0.300000	0.280000	0.310000	0.300000	0.290000	0.300000	0.003333
-19.500000	0.380000	0.360000	0.370000	0.380000	0.370000	0.360000	0.380000	0.370000	0.370000	0.371111	0.002606
-18.500000	0.390000	0.370000	0.380000	0.390000	0.380000	0.380000	0.390000	0.380000	0.390000	0.383333	0.002357
-17.500000	0.330000	0.320000	0.330000	0.320000	0.330000	0.340000	0.330000	0.330000	0.330000	0.328889	0.002003
-16.500000	0.230000	0.230000	0.230000	0.230000	0.240000	0.250000	0.230000	0.240000	0.240000	0.235556	0.002422
-15.500000	0.130000	0.150000	0.140000	0.130000	0.140000	0.150000	0.140000	0.140000	0.150000	0.141111	0.002606
-14.500000	0.070000	0.080000	0.070000	0.070000	0.070000	0.080000	0.070000	0.070000	0.070000	0.072222	0.001470
-13.500000	0.030000	0.040000	0.030000	0.030000	0.030000	0.040000	0.030000	0.030000	0.030000	0.032222	0.001470
-12.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-11.500000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001111	0.001111
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
