z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-68.500000	0.066940	0.002470	0.246210	0.150000	0.150000	0.100000	0.200000	0.080000	0.120000	0.123958	0.024329
-67.500000	0.148270	0.009760	0.413440	0.310000	0.290000	0.200000	0.340000	0.190000	0.230000	0.236830	0.039619
-66.500000	0.281350	0.045930	0.571740	0.510000	0.460000	0.360000	0.490000	0.350000	0.410000	0.386558	0.052083
-65.500000	0.480950	0.166590	0.713780	0.690000	0.650000	0.570000	0.660000	0.540000	0.610000	0.564591	0.055588
-64.500000	0.649130	0.347440	0.817500	0.810000	0.810000	0.750000	0.810000	0.730000	0.780000	0.722674	0.050300
-63.500000	0.815710	0.578850	0.904490	0.890000	0.900000	0.890000	0.910000	0.870000	0.900000	0.851006	0.035327
-62.500000	0.927580	0.799190	0.949330	0.940000	0.950000	0.950000	0.960000	0.940000	0.960000	0.930678	0.016786
-61.500000	0.972560	0.919450	0.965580	0.970000	0.970000	0.970000	0.980000	0.970000	0.980000	0.966399	0.006084
-60.500000	0.974680	0.977700	0.985710	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.979788	0.000956
-59.500000	0.979180	0.979500	0.986490	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.980574	0.000746
-58.500000	0.995630	0.975490	0.987460	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.982064	0.001979
-57.500000	0.983660	0.986630	0.974530	0.980000	0.990000	0.980000	0.980000	0.990000	0.980000	0.982758	0.001743
-56.500000	0.986050	0.979700	0.988550	0.980000	0.980000	0.990000	0.980000	0.980000	0.980000	0.982700	0.001415
-55.500000	0.977120	0.978300	0.984210	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.979959	0.000633
-54.500000	0.987570	0.982450	0.985220	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.981693	0.000948
-53.500000	0.986520	0.986870	0.973960	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.980817	0.001292
-52.500000	0.979570	0.982880	0.986880	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.981037	0.000801
-51.500000	0.984870	0.986130	0.979960	0.980000	0.980000	0.980000	0.980000	0.990000	0.980000	0.982329	0.001250
-50.500000	0.979750	0.977970	0.971080	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.978756	0.000985
-49.500000	0.985510	0.987090	0.987150	0.980000	0.990000	0.980000	0.980000	0.980000	0.980000	0.983306	0.001361
-48.500000	0.984800	0.981110	0.974040	0.980000	0.980000	0.990000	0.980000	0.980000	0.980000	0.981106	0.001438
-47.500000	0.970910	0.987340	0.986140	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.980488	0.001546
-46.500000	0.987660	0.987750	0.972680	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.980899	0.001514
-45.500000	0.989140	0.976620	0.988600	0.990000	0.980000	0.990000	0.980000	0.980000	0.980000	0.983818	0.001817
-44.500000	0.985360	0.990990	0.976930	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.981476	0.001391
-43.500000	0.993250	0.984230	0.976330	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.981534	0.001606
-42.500000	0.976390	0.977580	0.982060	0.990000	0.980000	0.990000	0.980000	0.980000	0.980000	0.981781	0.001644
-41.500000	0.997290	0.997330	0.979920	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.983838	0.002546
-40.500000	0.978150	0.978560	0.981660	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.979819	0.000332
-39.500000	0.982620	0.986010	0.982060	0.980000	0.980000	0.990000	0.980000	0.980000	0.980000	0.982299	0.001177
-38.500000	0.995460	0.986510	0.985360	0.990000	0.980000	0.980000	0.980000	0.980000	0.980000	0.984148	0.001883
-37.500000	0.986800	0.975940	0.978420	0.980000	0.980000	0.980000	0.980000	0.990000	0.980000	0.981240	0.001450
-36.500000	0.973550	0.999070	0.984070	0.980000	0.980000	0.980000	0.980000	0.980000	0.990000	0.982966	0.002480
-35.500000	0.982730	0.976200	0.987600	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.980726	0.001020
-34.500000	0.980270	0.986790	0.987980	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.981671	0.001085
-33.500000	0.994450	0.980160	0.973770	0.980000	0.990000	0.990000	0.980000	0.980000	0.980000	0.983153	0.002230
-32.500000	0.974930	0.986570	0.988570	0.980000	0.980000	0.980000	0.980000	0.980000	0.980000	0.981119	0.001349
