z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-33.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-32.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-26.500000	0.030000	0.030000	0.030000	0.030000	0.030000	0.020000	0.030000	0.030000	0.020000	0.027778	0.001470
-25.500000	0.060000	0.060000	0.050000	0.060000	0.050000	0.050000	0.060000	0.050000	0.050000	0.054444	0.001757
-24.500000	0.100000	0.100000	0.100000	0.100000	0.100000	0.090000	0.100000	0.100000	0.090000	0.097778	0.001470
-23.500000	0.160000	0.150000	0.150000	0.160000	0.150000	0.140000	0.150000	0.150000	0.140000	0.150000	0.002357
-22.500000	0.210000	0.210000	0.210000	0.210000	0.200000	0.200000	0.210000	0.210000	0.200000	0.206667	0.001667
-21.500000	0.260000	0.250000	0.260000	0.260000	0.250000	0.240000	0.260000	0.250000	0.250000	0.253333	0.002357
-20.500000	0.280000	0.270000	0.280000	0.280000	0.270000	0.270000	0.280000	0.280000	0.270000	0.275556	0.001757
-19.500000	0.270000	0.270000	0.270000	0.270000	0.270000	0.270000	0.280000	0.270000	0.270000	0.271111	0.001111
-18.500000	0.240000	0.240000	0.240000	0.240000	0.240000	0.240000	0.240000	0.240000	0.240000	0.240000	0.000000
-17.500000	0.190000	0.190000	0.190000	0.190000	0.190000	0.190000	0.190000	0.190000	0.200000	0.191111	0.001111
-16.500000	0.130000	0.140000	0.130000	0.130000	0.140000	0.140000	0.130000	0.130000	0.140000	0.134444	0.001757
-15.500000	0.080000	0.090000	0.080000	0.080000	0.080000	0.090000	0.080000	0.080000	0.080000	0.082222	0.001470
-14.500000	0.040000	0.050000	0.040000	0.040000	0.040000	0.050000	0.040000	0.040000	0.040000	0.042222	0.001470
-13.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.000000
-12.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
