z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-27.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-26.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-25.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-24.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.020000	0.030000	0.021111	0.001111
-23.500000	0.060000	0.050000	0.050000	0.050000	0.050000	0.060000	0.060000	0.060000	0.070000	0.056667	0.002357
-22.500000	0.120000	0.120000	0.120000	0.120000	0.110000	0.120000	0.120000	0.130000	0.140000	0.122222	0.002778
-21.500000	0.210000	0.210000	0.220000	0.200000	0.210000	0.210000	0.220000	0.230000	0.230000	0.215556	0.003379
-20.500000	0.300000	0.320000	0.320000	0.300000	0.310000	0.310000	0.320000	0.330000	0.320000	0.314444	0.003379
-19.500000	0.370000	0.380000	0.390000	0.370000	0.370000	0.380000	0.390000	0.390000	0.380000	0.380000	0.002887
-18.500000	0.370000	0.380000	0.390000	0.380000	0.380000	0.390000	0.390000	0.380000	0.370000	0.381111	0.002606
-17.500000	0.320000	0.320000	0.330000	0.330000	0.320000	0.330000	0.320000	0.320000	0.310000	0.322222	0.002222
-16.500000	0.230000	0.230000	0.230000	0.240000	0.230000	0.230000	0.220000	0.220000	0.220000	0.227778	0.002222
-15.500000	0.140000	0.140000	0.130000	0.140000	0.140000	0.140000	0.130000	0.130000	0.130000	0.135556	0.001757
-14.500000	0.070000	0.070000	0.070000	0.070000	0.070000	0.070000	0.070000	0.060000	0.060000	0.067778	0.001470
-13.500000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.000000
-12.500000	0.020000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.011111	0.001111
-11.500000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001111	0.001111
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
