z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.001111	0.001111
-20.500000	0.000000	0.000000	0.000000	0.010000	0.010000	0.010000	0.000000	0.020000	0.000000	0.005556	0.002422
-19.500000	0.020000	0.010000	0.010000	0.020000	0.020000	0.020000	0.010000	0.050000	0.010000	0.018889	0.004231
-18.500000	0.040000	0.030000	0.030000	0.040000	0.040000	0.060000	0.030000	0.100000	0.030000	0.044444	0.007658
-17.500000	0.090000	0.060000	0.080000	0.100000	0.090000	0.120000	0.070000	0.180000	0.070000	0.095556	0.012146
-16.500000	0.180000	0.130000	0.160000	0.190000	0.170000	0.230000	0.140000	0.300000	0.130000	0.181111	0.018291
-15.500000	0.310000	0.230000	0.280000	0.310000	0.290000	0.360000	0.240000	0.430000	0.240000	0.298889	0.021502
-14.500000	0.450000	0.370000	0.430000	0.450000	0.430000	0.500000	0.380000	0.560000	0.370000	0.437778	0.021001
-13.500000	0.590000	0.510000	0.580000	0.590000	0.570000	0.630000	0.520000	0.660000	0.510000	0.573333	0.017559
-12.500000	0.700000	0.650000	0.690000	0.700000	0.680000	0.720000	0.650000	0.740000	0.640000	0.685556	0.011318
-11.500000	0.770000	0.740000	0.770000	0.770000	0.760000	0.790000	0.740000	0.790000	0.730000	0.762222	0.007222
-10.500000	0.810000	0.800000	0.810000	0.810000	0.800000	0.820000	0.800000	0.810000	0.790000	0.805556	0.002940
-9.500000	0.830000	0.830000	0.830000	0.830000	0.820000	0.830000	0.820000	0.830000	0.820000	0.826667	0.001667
-8.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.000000
-7.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.000000
-6.500000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.000000
-5.500000	0.810000	0.800000	0.800000	0.810000	0.810000	0.800000	0.800000	0.800000	0.810000	0.804444	0.001757
-4.500000	0.790000	0.790000	0.780000	0.780000	0.780000	0.780000	0.790000	0.770000	0.790000	0.783333	0.002357
-3.500000	0.760000	0.760000	0.750000	0.750000	0.750000	0.740000	0.760000	0.740000	0.760000	0.752222	0.002778
-2.500000	0.720000	0.730000	0.720000	0.710000	0.720000	0.710000	0.730000	0.710000	0.730000	0.720000	0.002887
-1.500000	0.680000	0.700000	0.690000	0.680000	0.690000	0.690000	0.690000	0.700000	0.690000	0.690000	0.002357
-0.500000	0.670000	0.680000	0.680000	0.670000	0.680000	0.680000	0.670000	0.690000	0.670000	0.676667	0.002357
0.500000	0.680000	0.680000	0.680000	0.680000	0.680000	0.690000	0.670000	0.700000	0.670000	0.681111	0.003093
1.500000	0.700000	0.700000	0.700000	0.700000	0.700000	0.710000	0.700000	0.710000	0.700000	0.702222	0.001470
2.500000	0.730000	0.730000	0.730000	0.740000	0.730000	0.740000	0.730000	0.740000	0.730000	0.733333	0.001667
3.500000	0.760000	0.760000	0.760000	0.760000	0.760000	0.760000	0.760000	0.760000	0.760000	0.760000	0.000000
4.500000	0.790000	0.790000	0.790000	0.790000	0.780000	0.790000	0.780000	0.790000	0.790000	0.787778	0.001470
5.500000	0.810000	0.800000	0.810000	0.810000	0.810000	0.810000	0.800000	0.810000	0.810000	0.807778	0.001470
6.500000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.820000	0.000000
7.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.830000	0.810000	0.830000	0.827778	0.002222
8.500000	0.830000	0.830000	0.830000	0.830000	0.830000	0.810000	0.830000	0.780000	0.830000	0.822222	0.005720
9.500000	0.810000	0.820000	0.810000	0.810000	0.810000	0.770000	0.830000	0.720000	0.830000	0.801111	0.011719
10.500000	0.770000	0.800000	0.760000	0.770000	0.760000	0.710000	0.800000	0.640000	0.800000	0.756667	0.017401
11.500000	0.700000	0.740000	0.680000	0.690000	0.680000	0.610000	0.750000	0.540000	0.740000	0.681111	0.022696
12.500000	0.590000	0.640000	0.560000	0.580000	0.570000	0.500000	0.650000	0.440000	0.650000	0.575556	0.023518
13.500000	0.450000	0.520000	0.430000	0.460000	0.440000	0.370000	0.520000	0.330000	0.510000	0.447778	0.021971
14.500000	0.320000	0.370000	0.290000	0.320000	0.300000	0.260000	0.380000	0.240000	0.370000	0.316667	0.016583
15.500000	0.200000	0.240000	0.180000	0.210000	0.190000	0.160000	0.240000	0.150000	0.230000	0.200000	0.011055
16.500000	0.110000	0.130000	0.100000	0.120000	0.100000	0.090000	0.130000	0.090000	0.130000	0.111111	0.005638
17.500000	0.050000	0.060000	0.050000	0.060000	0.050000	0.050000	0.060000	0.040000	0.060000	0.053333	0.002357
18.500000	0.020000	0.030000	0.020000	0.020000	0.020000	0.020000	0.030000	0.020000	0.020000	0.022222	0.001470
19.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
