z	dens_traj1_bloc1	dens_traj1_bloc2	dens_traj1_bloc3	dens_traj2_bloc1	dens_traj2_bloc2	dens_traj2_bloc3	dens_traj3_bloc1	dens_traj3_bloc2	dens_traj3_bloc3	dens_mean	se
-25.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-23.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-21.500000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001111	0.001111
-20.500000	0.020000	0.000000	0.010000	0.010000	0.010000	0.000000	0.000000	0.010000	0.010000	0.007778	0.002222
-19.500000	0.060000	0.010000	0.020000	0.030000	0.020000	0.010000	0.010000	0.020000	0.030000	0.023333	0.005270
-18.500000	0.120000	0.040000	0.050000	0.080000	0.050000	0.040000	0.030000	0.050000	0.080000	0.060000	0.009428
-17.500000	0.210000	0.100000	0.110000	0.160000	0.100000	0.080000	0.080000	0.110000	0.150000	0.122222	0.014316
-16.500000	0.340000	0.190000	0.210000	0.280000	0.200000	0.160000	0.160000	0.210000	0.270000	0.224444	0.020077
-15.500000	0.470000	0.330000	0.340000	0.420000	0.330000	0.280000	0.280000	0.340000	0.420000	0.356667	0.021922
-14.500000	0.600000	0.470000	0.490000	0.560000	0.470000	0.420000	0.420000	0.490000	0.560000	0.497778	0.021067
-13.500000	0.700000	0.620000	0.630000	0.670000	0.610000	0.560000	0.570000	0.620000	0.680000	0.628889	0.015850
-12.500000	0.760000	0.720000	0.720000	0.750000	0.710000	0.680000	0.690000	0.720000	0.750000	0.722222	0.009095
-11.500000	0.790000	0.780000	0.780000	0.790000	0.780000	0.760000	0.770000	0.780000	0.790000	0.780000	0.003333
-10.500000	0.810000	0.810000	0.810000	0.810000	0.810000	0.800000	0.810000	0.810000	0.810000	0.808889	0.001111
-9.500000	0.810000	0.820000	0.810000	0.820000	0.810000	0.820000	0.820000	0.820000	0.810000	0.815556	0.001757
-8.500000	0.810000	0.810000	0.820000	0.810000	0.810000	0.820000	0.820000	0.810000	0.810000	0.813333	0.001667
-7.500000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.810000	0.000000
-6.500000	0.790000	0.800000	0.790000	0.790000	0.800000	0.800000	0.800000	0.790000	0.800000	0.795556	0.001757
-5.500000	0.770000	0.780000	0.780000	0.770000	0.780000	0.780000	0.780000	0.780000	0.780000	0.777778	0.001470
-4.500000	0.730000	0.760000	0.750000	0.740000	0.750000	0.760000	0.760000	0.750000	0.740000	0.748889	0.003514
-3.500000	0.690000	0.720000	0.710000	0.700000	0.720000	0.730000	0.720000	0.710000	0.700000	0.711111	0.004231
-2.500000	0.660000	0.680000	0.670000	0.660000	0.680000	0.690000	0.680000	0.670000	0.660000	0.672222	0.003643
-1.500000	0.650000	0.640000	0.640000	0.630000	0.640000	0.650000	0.640000	0.640000	0.630000	0.640000	0.002357
-0.500000	0.640000	0.630000	0.620000	0.630000	0.630000	0.620000	0.620000	0.620000	0.630000	0.626667	0.002357
0.500000	0.660000	0.640000	0.630000	0.640000	0.640000	0.620000	0.620000	0.630000	0.640000	0.635556	0.004120
1.500000	0.680000	0.660000	0.660000	0.670000	0.660000	0.650000	0.650000	0.660000	0.670000	0.662222	0.003239
2.500000	0.710000	0.700000	0.700000	0.710000	0.700000	0.690000	0.680000	0.700000	0.700000	0.698889	0.003093
3.500000	0.730000	0.730000	0.740000	0.740000	0.730000	0.730000	0.720000	0.730000	0.740000	0.732222	0.002222
4.500000	0.760000	0.760000	0.760000	0.770000	0.760000	0.760000	0.760000	0.760000	0.760000	0.761111	0.001111
5.500000	0.790000	0.780000	0.780000	0.790000	0.790000	0.780000	0.780000	0.780000	0.790000	0.784444	0.001757
6.500000	0.800000	0.800000	0.800000	0.810000	0.800000	0.800000	0.800000	0.800000	0.800000	0.801111	0.001111
7.500000	0.800000	0.810000	0.820000	0.810000	0.810000	0.810000	0.810000	0.810000	0.820000	0.811111	0.002003
8.500000	0.780000	0.820000	0.820000	0.810000	0.820000	0.820000	0.820000	0.820000	0.810000	0.813333	0.004410
9.500000	0.730000	0.810000	0.810000	0.790000	0.810000	0.820000	0.820000	0.810000	0.790000	0.798889	0.009346
10.500000	0.660000	0.780000	0.780000	0.740000	0.770000	0.800000	0.800000	0.780000	0.730000	0.760000	0.014814
11.500000	0.570000	0.710000	0.710000	0.650000	0.700000	0.760000	0.760000	0.720000	0.650000	0.692222	0.020123
12.500000	0.470000	0.600000	0.610000	0.540000	0.600000	0.680000	0.690000	0.610000	0.540000	0.593333	0.023094
13.500000	0.370000	0.470000	0.490000	0.420000	0.470000	0.570000	0.570000	0.490000	0.420000	0.474444	0.022243
14.500000	0.270000	0.340000	0.350000	0.300000	0.340000	0.420000	0.430000	0.350000	0.300000	0.344444	0.017726
15.500000	0.180000	0.210000	0.230000	0.190000	0.210000	0.270000	0.280000	0.220000	0.200000	0.221111	0.011358
16.500000	0.110000	0.120000	0.130000	0.110000	0.120000	0.160000	0.160000	0.130000	0.120000	0.128889	0.006334
17.500000	0.060000	0.060000	0.070000	0.060000	0.060000	0.080000	0.080000	0.060000	0.060000	0.065556	0.002940
18.500000	0.030000	0.020000	0.030000	0.030000	0.020000	0.030000	0.030000	0.030000	0.030000	0.027778	0.001470
19.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
