z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-33.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-32.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-31.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-30.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-28.500000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.008889	0.001111
-27.500000	0.010000	0.020000	0.020000	0.010000	0.010000	0.010000	0.020000	0.020000	0.020000	0.015556	0.001757
-26.500000	0.030000	0.040000	0.040000	0.030000	0.030000	0.030000	0.040000	0.030000	0.040000	0.034444	0.001757
-25.500000	0.070000	0.070000	0.070000	0.060000	0.060000	0.070000	0.080000	0.070000	0.070000	0.068889	0.002003
-24.500000	0.110000	0.120000	0.120000	0.110000	0.110000	0.110000	0.130000	0.120000	0.120000	0.116667	0.002357
-23.500000	0.170000	0.180000	0.180000	0.170000	0.170000	0.170000	0.180000	0.170000	0.180000	0.174444	0.001757
-22.500000	0.220000	0.230000	0.230000	0.230000	0.220000	0.230000	0.230000	0.230000	0.230000	0.227778	0.001470
-21.500000	0.260000	0.270000	0.270000	0.270000	0.260000	0.270000	0.270000	0.260000	0.260000	0.265556	0.001757
-20.500000	0.270000	0.280000	0.280000	0.280000	0.280000	0.280000	0.270000	0.270000	0.270000	0.275556	0.001757
-19.500000	0.260000	0.260000	0.260000	0.270000	0.260000	0.270000	0.250000	0.260000	0.260000	0.261111	0.002003
-18.500000	0.220000	0.220000	0.220000	0.230000	0.230000	0.230000	0.220000	0.220000	0.220000	0.223333	0.001667
-17.500000	0.180000	0.170000	0.170000	0.180000	0.180000	0.180000	0.170000	0.170000	0.170000	0.174444	0.001757
-16.500000	0.120000	0.110000	0.110000	0.120000	0.120000	0.120000	0.110000	0.120000	0.120000	0.116667	0.001667
-15.500000	0.080000	0.070000	0.070000	0.070000	0.070000	0.070000	0.070000	0.070000	0.070000	0.071111	0.001111
-14.500000	0.040000	0.030000	0.040000	0.040000	0.040000	0.030000	0.040000	0.040000	0.040000	0.037778	0.001470
-13.500000	0.020000	0.020000	0.020000	0.020000	0.020000	0.010000	0.020000	0.020000	0.020000	0.018889	0.001111
-12.500000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000
-11.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-9.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-8.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
