z	dens_traj1_401-600	dens_traj1_601-800	dens_traj1_801-1000	dens_traj2_401-600	dens_traj2_601-800	dens_traj2_801-1000	dens_traj3_401-600	dens_traj3_601-800	dens_traj3_801-1000	dens_mean	se
-71.500000	0.004760	0.010920	0.001690	0.011880	0.005950	0.074220	0.004430	0.009040	0.016540	0.015492	0.007495
-70.500000	0.022560	0.063670	0.031520	0.039560	0.046640	0.232960	0.042290	0.065920	0.069430	0.068283	0.021265
-69.500000	0.086580	0.216160	0.122190	0.100120	0.161860	0.450730	0.131410	0.216680	0.169830	0.183951	0.036714
-68.500000	0.234270	0.444270	0.314690	0.229520	0.324640	0.683470	0.375880	0.412260	0.339800	0.373200	0.045597
-67.500000	0.422870	0.677950	0.588160	0.439610	0.485500	0.831180	0.649600	0.614220	0.524180	0.581474	0.043332
-66.500000	0.625820	0.853860	0.773950	0.678130	0.688200	0.929850	0.879940	0.794160	0.686250	0.767796	0.034992
-65.500000	0.802470	0.961670	0.883640	0.884760	0.873500	0.984040	0.974140	0.898190	0.838740	0.900128	0.020694
-64.500000	0.935980	0.995270	0.951910	0.973020	0.968380	1.004030	0.982040	0.961420	0.940060	0.968012	0.007793
-63.500000	0.982600	0.995430	0.988660	0.989760	0.994030	1.008000	0.985050	1.003100	1.001360	0.994221	0.002865
-62.500000	0.997640	1.000530	0.993660	0.996650	1.006520	1.004170	0.995310	1.001850	0.993930	0.998918	0.001532
-61.500000	0.996240	1.007720	1.001340	0.996240	0.987880	1.000530	1.017850	1.000780	1.003700	1.001364	0.002771
-60.500000	1.009470	0.993670	1.014070	1.002160	1.010980	0.998520	0.988780	0.997730	0.999240	1.001624	0.002796
-59.500000	1.001810	1.006250	0.996430	1.002630	0.994740	1.000530	1.007690	1.010240	1.003030	1.002594	0.001677
-58.500000	0.998250	0.998820	1.001110	0.999880	1.010650	0.999300	0.995630	1.001080	1.002070	1.000754	0.001390
-57.500000	1.002340	1.004300	1.000600	1.002380	1.001170	1.009750	1.003540	0.998740	1.005750	1.003174	0.001073
-56.500000	1.000470	1.002510	1.003860	1.004150	1.003810	0.999650	1.008770	1.004480	0.994570	1.002474	0.001316
-55.500000	0.998590	1.007510	0.997930	1.002980	0.997300	0.992580	0.989620	1.003790	0.999550	0.998872	0.001844
-54.500000	1.006670	1.006160	1.004070	0.999190	1.000770	1.000630	1.005580	0.994950	1.013270	1.003477	0.001766
-53.500000	1.002920	0.988180	0.995360	1.003770	1.000020	1.002360	1.006480	1.002990	0.995150	0.999692	0.001912
-52.500000	0.992460	1.005360	0.993490	0.999470	0.994260	1.009470	0.998390	0.997760	0.999740	0.998933	0.001857
-51.500000	0.999630	0.997290	1.004980	0.994790	1.001870	0.996230	1.007220	1.001960	1.010460	1.001603	0.001746
-50.500000	1.008430	0.998730	1.001900	1.001310	0.998420	0.997410	0.997490	1.001710	1.000550	1.000661	0.001135
-49.500000	0.997000	1.004390	1.002120	0.996960	0.991540	0.999300	1.001160	1.006240	0.998970	0.999742	0.001466
-48.500000	0.996180	1.000660	0.994830	1.005660	1.015960	0.998370	0.992490	0.995060	1.000770	0.999998	0.002394
-47.500000	1.012890	1.000350	1.004830	1.006030	0.986410	1.012500	1.009290	1.002340	1.012100	1.005193	0.002795
-46.500000	0.988970	0.995400	0.995030	0.996420	1.007720	0.995850	1.001370	1.004180	0.999680	0.998291	0.001865
-45.500000	1.015260	1.001570	0.995190	1.001560	1.007480	1.001840	1.004190	0.993830	0.997880	1.002089	0.002177
-44.500000	0.995100	1.001310	1.013980	1.000260	0.990300	1.010660	1.000860	1.003120	0.998290	1.001542	0.002418
-43.500000	1.005250	0.997360	1.003830	1.001450	0.999030	0.996030	1.007350	0.999500	1.001300	1.001233	0.001238
-42.500000	0.997590	1.000690	0.989800	1.002600	0.999840	0.998670	0.999540	0.997630	1.011760	0.999791	0.001910
-41.500000	0.998130	1.001380	1.010040	0.999990	0.991010	1.004020	0.998540	1.010550	0.994790	1.000939	0.002160
-40.500000	0.999000	0.994300	1.004280	1.001420	1.004270	0.997360	1.001910	0.994180	1.000950	0.999741	0.001274
-39.500000	1.007450	0.998990	0.997550	1.002960	1.003670	1.002480	1.007570	1.000270	1.002700	1.002627	0.001139
-38.500000	1.000530	1.005850	1.003220	1.004990	0.992900	1.010120	0.999490	0.999950	1.011890	1.003216	0.001941
-37.500000	0.999820	0.992460	1.008470	0.995400	1.006120	0.992550	0.995060	1.001380	0.996040	0.998589	0.001925
-36.500000	0.998700	1.005860	0.993580	1.003740	0.994240	0.999450	1.006470	0.998110	1.006400	1.000728	0.001693
-35.500000	1.010320	0.992480	1.003290	1.004640	0.997830	1.001030	0.999720	1.002570	1.001380	1.001473	0.001625
-34.500000	0.995620	1.006790	1.000930	0.993900	1.008540	1.009140	0.998920	1.005110	0.993170	1.001347	0.002100
-33.500000	0.998190	0.994510	0.995960	1.002360	0.995730	0.991020	1.001240	0.994720	1.009510	0.998138	0.001836
-32.500000	1.002840	0.998010	1.002800	0.992470	0.994730	1.004640	0.995170	0.995750	0.991030	0.997493	0.001629
-31.500000	0.997680	0.997160	0.991880	1.011540	1.008720	0.996070	1.000640	1.006680	1.002580	1.001439	0.002164
-30.500000	0.999670	1.012990	1.007470	0.992040	1.002350	1.005930	0.999990	0.984890	0.997140	1.000274	0.002800
